Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Porter, Kira",So,MB,5-11,117,0,117,32.0,31.0,246,75,544,0.314,7.0,18.0,43.0,72.0,,12.0,80.0,5.0,316.0,,
10,"Donaldson, Khaila",Sr,OH,5-11,117,0,117,32.0,31.0,413,205,1201,0.17300000000000001,31.0,31.0,59.0,287.0,25.0,8.0,45.0,7.0,474.5,1.0,
8,"Cardoza, Carlise",Sr,L,5-6,113,0,113,32.0,6.0,2,3,20,-0.05,53.0,20.0,42.0,275.0,18.0,,,,22.0,,
4,"Dockery, Tamia",Jr,S,5-8,111,0,111,31.0,29.0,96,15,186,0.435,1110.0,22.0,26.0,296.0,1.0,4.0,50.0,9.0,147.0,11.0,
13,"Young, Jessica",Sr,OH,5-11,110,0,110,30.0,24.0,352,139,893,0.239,10.0,29.0,49.0,110.0,6.0,12.0,38.0,15.0,412.0,,
3,"Tipton, Jurnee",Fr,OH,5-9,100,0,100,31.0,20.0,141,60,448,0.18100000000000002,20.0,8.0,24.0,195.0,22.0,1.0,16.0,2.0,158.0,1.0,
15,"Wilson, Fola",Fr,L,5-3,91,0,91,29.0,4.0,2,1,14,0.071,48.0,8.0,36.0,248.0,17.0,,,,10.0,,
2,"Morrow, Abby",Fr,L,5-5,76,0,76,31.0,1.0,3,4,21,-0.048,20.0,5.0,19.0,143.0,14.0,,,,8.0,,
20,"Okunade, Olubunmi",Jr,MB,5-10,75,0,75,22.0,18.0,105,35,235,0.298,1.0,,,17.0,,5.0,62.0,4.0,141.0,,
22,"Dalton, Courtney",Jr,OH,5-11,59,0,59,22.0,8.0,123,66,346,0.165,2.0,,,22.0,1.0,1.0,33.0,6.0,140.5,,
17,"Dandridge, Indira",Fr,MB,6-2,42,0,42,17.0,10.0,17,5,40,0.3,6.0,,,5.0,,,29.0,2.0,31.5,,
5,"Farrell, Jurnee",So,S,5-10,21,0,21,15.0,1.0,2,2,8,0.0,29.0,,2.0,16.0,,,,,2.0,7.0,
7,"Jackson, Sydney",Fr,MB,6-0,13,0,13,7.0,1.0,5,2,20,0.15,,,2.0,1.0,,,12.0,3.0,11.0,1.0,
9,"Patton, Christian",Fr,S,5-8,11,0,11,7.0,1.0,0,0,1,0.0,59.0,1.0,3.0,5.0,,,,1.0,1.0,,
11,"Begel, Marie",Fr,OH,6-0,10,0,10,8.0,1.0,7,6,28,0.036000000000000004,,,,,,,1.0,1.0,7.5,,
6,"Dingle, Maya",Fr,OH,6-3,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,49,19.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1514,618,4005,0.22399999999999998,1396.0,142.0,305.0,1692.0,119.0,43.0,366.0,55.0,1882.0,21.0,
-,Opponent Totals,-,-,-,-,-,117,,,1341,652,3930,0.175,1253.0,118.0,246.0,1634.0,140.0,43.0,320.0,32.0,1662.0,21.0,
