Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Wood, Kalie",So,L/DS,5-8,91,0,91,23.0,,1,0,4,0.25,54.0,34.0,39.0,354.0,25.0,,,1.0,35.0,1.0,
1,"Del Valle, Luciana",Jr,OH,5-11,84,0,84,23.0,23.0,182,72,571,0.193,10.0,17.0,16.0,225.0,29.0,1.0,16.0,4.0,208.0,1.0,
10,"Ikwuazom, Chichi",So,MB,6-1,82,0,82,21.0,21.0,206,50,403,0.387,3.0,,,8.0,,21.0,89.0,9.0,271.5,,
22,"Malesevic, Anja",Sr,RS,6-2,74,0,74,20.0,19.0,312,136,890,0.198,8.0,15.0,29.0,146.0,,,52.0,7.0,353.0,,
6,"Schultz, Kaitlin",Fr,MB,6-0,73,0,73,21.0,16.0,52,28,137,0.175,4.0,19.0,17.0,34.0,1.0,5.0,39.0,5.0,95.5,,
11,"Kosowicz, Natasha",Jr,OH,6-0,73,0,73,22.0,16.0,101,59,348,0.121,12.0,5.0,8.0,188.0,17.0,,18.0,4.0,115.0,,
8,"Cheng, Audrey",Fr,S,5-9,72,0,72,22.0,13.0,20,11,63,0.14300000000000002,638.0,11.0,21.0,143.0,,2.0,28.0,2.0,47.0,11.0,
14,"Dailey, Jamie",Fr,OH,6-1,72,0,72,20.0,7.0,128,56,397,0.18100000000000002,6.0,14.0,28.0,51.0,14.0,1.0,24.0,7.0,155.0,,
9,"Gurbach, Lauren",So,L/DS,5-4,53,0,53,18.0,2.0,0,0,0,,2.0,5.0,12.0,32.0,6.0,,,,5.0,,
5,"Hefner, Kate",So,L/DS,5-7,53,0,53,19.0,1.0,0,1,1,-1.0,6.0,12.0,10.0,53.0,6.0,,,,12.0,1.0,
15,"Campbell, Grace",So,S,6-0,51,0,51,18.0,10.0,7,4,18,0.16699999999999998,248.0,23.0,28.0,58.0,,1.0,15.0,2.0,38.5,8.0,
4,"Compton, Rose",So,MB,6-3,29,0,29,11.0,6.0,18,4,48,0.292,,,,1.0,,3.0,23.0,5.0,32.5,1.0,
2,"Ward, Madelyn",Fr,OH,6-0,20,0,20,11.0,1.0,11,12,59,-0.017,1.0,1.0,3.0,16.0,4.0,,,,12.0,,
12,"Casey, Madeleine",Jr,S,5-11,16,0,16,7.0,2.0,28,12,87,0.184,,,4.0,3.0,,,5.0,,30.5,,
13,"Wilkins, Lauren",Jr,OH,6-1,8,0,8,4.0,1.0,6,4,23,0.087,1.0,,,,,,3.0,,7.5,,
-,TEAM,-,-,-,-,-,26,14.0,,0,0,0,,,1.0,,,16.0,,,,1.0,,
-,Totals,-,-,-,-,-,91,,,1072,449,3049,0.204,993.0,157.0,215.0,1312.0,118.0,34.0,312.0,46.0,1419.0,23.0,
-,Opponent Totals,-,-,-,-,-,91,,,1158,476,3170,0.215,1039.0,118.0,172.0,1360.0,154.0,23.0,276.0,52.0,1437.0,25.0,
