Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Zyburt, Madisen",Jr,L/DS,5-8,102,0,102,28.0,,1,1,13,0.0,44.0,14.0,14.0,321.0,23.0,,,,15.0,3.0,
1,"Hackett, Kailey",So,DS,5-10,102,0,102,28.0,13.0,65,35,215,0.14,497.0,7.0,7.0,60.0,,2.0,25.0,3.0,86.5,10.0,
9,"Guthrie, Cara",Jr,OH,5-10,102,0,102,28.0,28.0,391,148,1084,0.22399999999999998,28.0,33.0,55.0,303.0,31.0,7.0,24.0,,443.0,2.0,
6,"Kennedy, Carter",So,S,5-7,101,0,101,28.0,16.0,39,4,78,0.449,434.0,14.0,20.0,125.0,1.0,,,1.0,53.0,20.0,
11,"Haley, KK",Fr,OH,5-8,101,0,101,28.0,28.0,181,110,582,0.122,14.0,44.0,57.0,188.0,23.0,1.0,14.0,2.0,233.0,4.0,
13,"Venema, Ava",Fr,MB,6-2,101,0,101,28.0,28.0,203,62,522,0.27,2.0,2.0,2.0,24.0,1.0,16.0,38.0,7.0,240.0,,
12,"Salisbury, Sheridan",So,L/DS,5-9,92,0,92,27.0,1.0,0,1,3,-0.33299999999999996,26.0,30.0,26.0,150.0,12.0,,,,30.0,1.0,
5,"Rooks, Ansley",So,RS,5-9,86,0,86,25.0,24.0,174,63,489,0.22699999999999998,16.0,17.0,26.0,184.0,19.0,4.0,24.0,3.0,207.0,1.0,
4,"Stack, Cecilia",Fr,MB,6-1,80,0,80,26.0,16.0,76,30,192,0.24,5.0,4.0,2.0,23.0,3.0,9.0,41.0,8.0,109.5,1.0,
7,"Loveday, Julia",So,MB,5-11,43,0,43,19.0,11.0,39,16,132,0.174,5.0,1.0,1.0,17.0,,4.0,15.0,3.0,51.5,,
10,"Tatum, Tearra",So,OH,5-10,24,0,24,11.0,1.0,7,11,39,-0.10300000000000001,1.0,1.0,4.0,12.0,4.0,,,3.0,8.0,,
2,"Borschel, Julia",So,OH,5-10,19,0,19,12.0,,3,10,31,-0.226,3.0,,3.0,3.0,6.0,,,,3.0,,
8,"Shaw, Cassandra",Fr,MB,6-1,16,0,16,6.0,2.0,5,2,14,0.214,2.0,,,3.0,,,6.0,1.0,8.0,,
3,"Gundling, Ashley",So,DS,5-4,4,0,4,4.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,34,16.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,102,,,1184,493,3394,0.204,1077.0,167.0,217.0,1413.0,141.0,43.0,187.0,31.0,1487.5,42.0,
-,Opponent Totals,-,-,-,-,-,102,,,1279,519,3470,0.21899999999999997,1174.0,141.0,187.0,1493.0,167.0,64.0,295.0,42.0,1631.5,50.0,
