Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"McCullough, Katie",Jr,OH,5-10,104,0,104,28.0,,1,5,38,-0.105,78.0,20.0,41.0,421.0,24.0,,,,21.0,2.0,
5,"Peters, Madison",So,RS,6-2,102,0,102,28.0,25.0,218,89,613,0.21,4.0,4.0,7.0,85.0,,4.0,52.0,2.0,252.0,2.0,
9,"Kline, Maddy",Jr,OH,6-0,101,0,101,27.0,27.0,244,110,955,0.14,21.0,18.0,14.0,256.0,28.0,5.0,43.0,7.0,288.5,2.0,
8,"Montgomery, Brynn",Fr,S,6-0,99,0,99,27.0,26.0,89,33,286,0.196,660.0,8.0,34.0,232.0,2.0,2.0,44.0,1.0,121.0,14.0,
13,"Hunt, Halle",Jr,OH,5-10,95,0,95,28.0,26.0,224,100,797,0.156,22.0,42.0,34.0,204.0,29.0,4.0,34.0,3.0,287.0,1.0,
14,"Brock, Sydney",Sr,MH,6-0,86,0,86,25.0,23.0,187,50,473,0.29,4.0,2.0,4.0,36.0,1.0,5.0,71.0,4.0,229.5,,
4,"Moss, Anna",Jr,MB,6-0,75,0,75,22.0,19.0,121,45,344,0.221,1.0,5.0,12.0,27.0,3.0,9.0,72.0,8.0,171.0,,
3,"White, Michaela",Jr,S,6-0,66,0,66,18.0,4.0,13,8,57,0.08800000000000001,329.0,6.0,11.0,192.0,,1.0,10.0,,25.0,6.0,
11,"Thomas, Jaime",Fr,OH,6-0,60,0,60,20.0,3.0,29,24,128,0.039,2.0,11.0,14.0,64.0,11.0,,15.0,1.0,47.5,,
15,"Bender, Kendall",So,MB,6-1,53,0,53,19.0,14.0,102,28,247,0.3,,7.0,16.0,14.0,,6.0,58.0,5.0,144.0,,
6,"Kelly, Jessica",So,L,5-4,19,0,19,10.0,,0,0,0,,1.0,,2.0,11.0,4.0,,,,,,
7,"Marsh, Caroline",Fr,OH,6-0,14,0,14,5.0,,11,11,34,0.0,,3.0,4.0,3.0,,,1.0,2.0,14.5,1.0,
2,"Weissman, Anna",Fr,L,5-6,11,0,11,6.0,,0,0,0,,8.0,,2.0,18.0,3.0,,,,,,
17,"Augustine, Kyla",Fr,OH,6-0,10,0,10,6.0,1.0,5,7,21,-0.095,2.0,,3.0,7.0,2.0,,1.0,,5.5,,
10,"Mangosing, Jazzell",Fr,L,5-2,6,0,6,4.0,,0,0,0,,1.0,,,7.0,3.0,,,,,,
1,"Smith, Kati",So,S,5-9,2,0,2,2.0,,0,0,0,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,10,9.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1244,510,3993,0.184,1133.0,126.0,198.0,1578.0,118.0,36.0,401.0,33.0,1606.5,28.0,
-,Opponent Totals,-,-,-,-,-,105,,,1468,623,4023,0.21,1375.0,118.0,207.0,1936.0,126.0,31.0,324.0,51.0,1779.0,39.0,
