Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Heirakuji, Mia",Jr,DS,5-5,113,0,113,30.0,,2,1,9,0.111,105,21.0,32.0,454.0,27.0,,,,23.0,1.0,
16,"Rapacz, Izabella",Sr,OH,6-2,110,0,110,29.0,29.0,383,136,948,0.261,20,19.0,34.0,274.0,16.0,7.0,115.0,8.0,466.5,2.0,
7,"Coundourides, Kyra",Sr,DS,5-10,107,0,107,29.0,28.0,62,18,179,0.24600000000000002,1107,17.0,17.0,298.0,,1.0,30.0,4.0,95.0,30.0,
2,"Simmons, Janine",Sr,MB,6-2,107,0,107,29.0,28.0,179,49,445,0.292,7,,,29.0,1.0,19.0,106.0,4.0,251.0,2.0,
14,"Westfield, Dana",So,OH,6-1,105,0,105,30.0,15.0,290,77,784,0.272,1,,,69.0,,5.0,33.0,7.0,311.5,2.0,
4,"Deak, Iva",Jr,DS,6-1,104,0,104,30.0,27.0,214,53,483,0.33299999999999996,4,16.0,38.0,55.0,1.0,14.0,95.0,11.0,291.5,2.0,
6,"Salvador, Averi",Fr,L/DS,5-5,96,0,96,30.0,6.0,1,1,12,0.0,12,13.0,35.0,186.0,8.0,,,,14.0,,
12,"Papazoglou, Katerina",Fr,OH,6-1,95,0,95,28.0,15.0,175,65,527,0.209,16,16.0,32.0,169.0,12.0,1.0,24.0,3.0,204.0,1.0,
5,"Peric, Dara",Sr,OH,6-0,87,0,87,24.0,18.0,109,58,371,0.13699999999999998,22,6.0,6.0,206.0,16.0,,13.0,2.0,121.5,,
8,"Guennewig, Carla",Jr,MB,6-2,37,0,37,18.0,5.0,35,15,93,0.215,4,3.0,5.0,10.0,,,21.0,,48.5,1.0,
1,"Asci, Irem",Sr,OH,5-11,30,0,30,11.0,7.0,90,48,276,0.152,8,7.0,7.0,75.0,9.0,,12.0,3.0,103.0,1.0,
10,"Vandegrift, Hannah",Jr,S,6-0,27,0,27,11.0,2.0,4,0,11,0.364,146,2.0,8.0,41.0,,,2.0,3.0,7.0,6.0,
15,"Jean-Philippe, Baleigh",Fr,MH,6-1,5,0,5,5.0,,2,1,4,0.25,1,,,,,,,1.0,2.0,,
-,TEAM,-,-,-,-,-,23,14.0,,0,0,0,,2,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1546,522,4142,0.247,1455,120.0,214.0,1866.0,109.0,47.0,451.0,46.0,1938.5,48.0,
-,Opponent Totals,-,-,-,-,-,113,,,1444,634,4256,0.19,1361,109.0,193.0,1805.0,120.0,45.0,350.0,61.0,1773.0,34.0,
