Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"De Von, Peighton",Jr,MB,6-0,109,0,109,30.0,30.0,244,91,616,0.248,3.0,,,22.0,,6.0,96.0,14.0,298.0,,
3,"Burns, Dalyn",So,S,5-8,109,0,109,30.0,30.0,32,12,81,0.247,1014.0,27.0,31.0,219.0,,2.0,20.0,6.0,71.0,2.0,
47,"Fresenius, Ayla",So,OH,6-0,98,0,98,28.0,24.0,243,155,769,0.114,15.0,27.0,53.0,291.0,37.0,6.0,38.0,8.0,295.0,1.0,
11,"Afoa, Kayla",Fr,OH,5-9,95,0,95,27.0,17.0,99,70,394,0.07400000000000001,20.0,17.0,22.0,273.0,12.0,3.0,15.0,2.0,126.5,1.0,
27,"Davey, Camille",So,L,5-8,91,0,91,25.0,,2,0,4,0.5,63.0,13.0,9.0,323.0,21.0,,,,15.0,,
8,"Foley, Madison",Sr,OH,5-9,84,0,84,24.0,22.0,218,97,659,0.184,22.0,20.0,35.0,186.0,16.0,10.0,29.0,6.0,262.5,1.0,
17,"Hoeft, Shayla",So,MB,6-2,83,0,83,23.0,21.0,258,92,590,0.281,1.0,,3.0,20.0,1.0,14.0,61.0,16.0,302.5,,
9,"Maki, Ashley",Fr,DS,5-6,79,0,79,22.0,6.0,0,0,1,0.0,8.0,24.0,25.0,78.0,2.0,,,,24.0,,
6,"Hayward, Sam",Fr,OH,6-1,77,0,77,26.0,8.0,114,75,374,0.10400000000000001,4.0,,4.0,42.0,2.0,3.0,46.0,8.0,140.0,1.0,
24,"Minor, Jamila",So,OH,5-10,74,0,74,25.0,14.0,146,88,456,0.127,4.0,4.0,12.0,66.0,6.0,3.0,32.0,12.0,169.0,1.0,
15,"Crowley, Grace",So,DS,5-7,48,0,48,13.0,,0,1,1,-1.0,3.0,7.0,10.0,19.0,1.0,,,,7.0,,
2,"Wuensch, Mckayla",Fr,S,5-9,39,0,39,14.0,,3,1,6,0.33299999999999996,131.0,6.0,18.0,39.0,,,1.0,,9.5,1.0,
14,"Szachara, Gabby",Jr,MB,6-0,29,0,29,10.0,8.0,26,7,56,0.33899999999999997,,1.0,1.0,1.0,,,21.0,6.0,37.5,,
-,TEAM,-,-,-,-,-,20,13.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1385,689,4007,0.174,1288.0,146.0,223.0,1579.0,116.0,47.0,359.0,78.0,1757.5,8.0,
-,Opponent Totals,-,-,-,-,-,109,,,1464,595,3861,0.225,1391.0,118.0,189.0,1623.0,146.0,70.0,447.0,55.0,1875.5,15.0,
