Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Harris, Monique",Sr,S,5-9,102,0,102,29.0,29.0,38,14,99,0.242,976.0,20.0,24.0,295.0,,1.0,40.0,5.0,79.0,18.0,
14,"Schaben, Jess",Jr,OH,6-2,102,0,102,29.0,28.0,338,101,1080,0.21899999999999997,13.0,8.0,22.0,312.0,21.0,12.0,60.0,7.0,388.0,1.0,
10,"Lazard, Grace",Jr,MB,6-2,102,0,102,29.0,29.0,246,91,556,0.27899999999999997,4.0,17.0,32.0,32.0,1.0,7.0,114.0,16.0,327.0,3.0,
15,"Hillegas, Hali",So,DS,5-6,102,0,102,29.0,,3,2,8,0.125,74.0,19.0,50.0,571.0,16.0,,,,22.0,5.0,
6,"Conaway, Alexis",Sr,MB,6-0,101,0,101,29.0,29.0,238,83,723,0.214,10.0,3.0,10.0,179.0,12.0,12.0,91.0,10.0,298.5,1.0,
9,"West, Samara",Sr,MB,6-4,99,0,99,28.0,28.0,288,93,664,0.294,,,1.0,43.0,,5.0,79.0,7.0,332.5,,
7,"Enna, Izzy",Fr,L/DS,5-8,93,0,93,29.0,,0,1,1,-1.0,15.0,24.0,25.0,132.0,6.0,,,,24.0,,
12,"Miranda, Genesis",Sr,OH,6-1,90,0,90,28.0,8.0,58,36,201,0.109,5.0,19.0,29.0,85.0,10.0,3.0,18.0,2.0,89.0,1.0,
15,"Rhodes, Avery",Fr,MB,6-2,76,0,76,23.0,21.0,112,36,259,0.293,7.0,,,11.0,1.0,8.0,89.0,21.0,164.5,,
11,"Mauck, Piper",Fr,S,6-1,54,0,54,21.0,,0,4,8,-0.5,189.0,5.0,16.0,79.0,1.0,,3.0,1.0,6.5,7.0,
1,"Bailey, Hannah",Jr,RS,6-3,48,0,48,19.0,1.0,65,28,169,0.21899999999999997,,,,16.0,,2.0,19.0,6.0,76.5,,
2,"Hillmer, Sami",So,DS,5-7,17,0,17,12.0,,0,0,0,,,,4.0,7.0,2.0,,,,,,
4,"Herbst, Josie",So,OH,5-10,14,0,14,8.0,1.0,11,6,36,0.139,1.0,,3.0,10.0,,,,,11.0,,
13,"Hart, Meegan",Fr,MB,6-2,6,0,6,6.0,,0,0,3,0.0,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,21,15.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,102,,,1397,495,3807,0.237,1294.0,115.0,216.0,1773.0,89.0,50.0,513.0,75.0,1818.5,36.0,
-,Opponent Totals,-,-,-,-,-,102,,,1242,623,3910,0.158,1168.0,89.0,181.0,1672.0,115.0,35.0,285.0,48.0,1508.5,39.0,
