Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Brown, Julia",Sr,OH,6-1,126,0,126,33.0,33.0,474,187,1296,0.221,23.0,21.0,33.0,319.0,47.0,10.0,51.0,16.0,530.5,1.0,
15,"Kearney, Kaitlyn",Sr,MB,6-2,126,0,126,33.0,33.0,259,59,569,0.35100000000000003,9.0,12.0,29.0,45.0,,18.0,142.0,5.0,360.0,1.0,
5,"Bailey, Bree",Sr,OH,6-4,125,0,125,33.0,11.0,351,146,943,0.217,4.0,19.0,51.0,77.0,6.0,2.0,48.0,3.0,396.0,,
4,"Pickrell, Kylie",Jr,S,6-0,122,0,122,33.0,32.0,92,40,248,0.21,1301.0,22.0,37.0,307.0,1.0,3.0,75.0,3.0,154.5,23.0,1.0
6,"Kasper, Kassie",Jr,DS,5-6,106,0,106,32.0,3.0,0,0,0,,23.0,13.0,7.0,216.0,14.0,,,,13.0,,
30,"Sopitan, Teni",Jr,MB,6-1,99,0,99,29.0,22.0,245,104,560,0.252,2.0,,1.0,32.0,1.0,5.0,71.0,9.0,285.5,3.0,
18,"Harris, Emily",Sr,L/DS,5-7,97,0,97,29.0,1.0,0,2,6,-0.33299999999999996,70.0,10.0,12.0,341.0,11.0,,,,10.0,1.0,
20,"Terry, Lauryn",So,MB,6-3,89,0,89,27.0,24.0,115,55,265,0.226,2.0,,,15.0,1.0,11.0,78.0,4.0,165.0,1.0,
9,"Kuchmaner, Makenzie",Jr,DS,5-8,79,0,79,25.0,9.0,1,0,4,0.25,35.0,3.0,6.0,195.0,5.0,,,,4.0,2.0,
2,"Irvin, Grace",So,DS,5-7,77,0,77,26.0,6.0,1,0,6,0.16699999999999998,33.0,5.0,12.0,164.0,6.0,,,,6.0,,
3,"Evans, Melissa",Fr,OPP,6-1,71,0,71,20.0,15.0,202,80,484,0.252,3.0,,2.0,20.0,,2.0,33.0,2.0,220.5,1.0,
10,"Porter, Becky",Jr,S,6-1,48,0,48,20.0,2.0,4,3,12,0.083,155.0,6.0,5.0,84.0,1.0,,1.0,,10.5,5.0,
7,"Ramsey, Perry",Sr,OH,6-0,17,0,17,5.0,2.0,2,2,8,0.0,3.0,,2.0,29.0,3.0,,,,2.0,,
12,"Konchan, Sarah",Jr,OH,6-0,15,0,15,10.0,2.0,6,3,27,0.111,3.0,,,4.0,1.0,,6.0,3.0,9.0,,
21,"Gordon, Nailah",Fr,OH,5-8,15,0,15,9.0,,16,13,64,0.047,,,,3.0,,1.0,3.0,1.0,18.5,,
1,"Frazier, Kaylee",Fr,L/DS,5-9,13,0,13,4.0,3.0,0,0,1,0.0,1.0,1.0,2.0,23.0,1.0,,,,1.0,,
-,TEAM,-,-,-,-,-,19,14.0,,0,0,0,,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,126,,,1768,694,4493,0.239,1667.0,112.0,199.0,1874.0,115.0,52.0,508.0,46.0,2186.0,38.0,
-,Opponent Totals,-,-,-,-,-,126,,,1580,670,4406,0.207,1499.0,115.0,220.0,1749.0,112.0,54.0,549.0,44.0,2023.5,37.0,
