Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Bolden, Jaliyah",Sr,MB,6-1,126,0,126,35.0,33.0,338,157,864,0.209,4.0,1.0,1.0,73.0,1.0,8.0,75.0,14.0,384.5,,
2,"Dinwiddie, Micah",So,DS,5-4,126,0,126,35.0,,2,2,5,0.0,97.0,19.0,23.0,599.0,19.0,,,,21.0,,
12,"Hoppe, Erin",Sr,S,5-11,126,0,126,35.0,20.0,89,34,264,0.20800000000000002,1088.0,8.0,29.0,176.0,,4.0,68.0,18.0,135.0,11.0,
5,"Porter, Megan",So,OH,6-1,124,0,124,35.0,35.0,379,159,1205,0.183,29.0,24.0,23.0,406.0,20.0,3.0,36.0,5.0,424.0,1.0,
10,"Daigle, Madison",Jr,MB,6-1,118,0,118,33.0,32.0,314,106,677,0.307,13.0,31.0,37.0,73.0,1.0,21.0,111.0,11.0,421.5,,
7,"Pflughaupt, Amy",So,RS,5-11,117,0,117,33.0,32.0,330,166,944,0.174,19.0,23.0,40.0,349.0,12.0,4.0,41.0,5.0,377.5,5.0,
14,"Adams, Mattie",So,DS,5-2,115,0,115,35.0,,3,0,4,0.75,26.0,15.0,28.0,266.0,12.0,,,,18.0,,
3,"Scott, Tyeranee",Fr,MB,5-11,96,0,96,32.0,24.0,158,58,371,0.27,1.0,1.0,2.0,20.0,2.0,9.0,55.0,5.0,195.5,,
6,"Johnson, Brooke",Fr,S,5-5,81,0,81,26.0,15.0,11,0,22,0.5,372.0,12.0,16.0,167.0,,,,2.0,23.0,9.0,
11,"Wood, Konner",So,DS,4-11,41,0,41,22.0,,0,0,0,,8.0,4.0,5.0,38.0,6.0,,,,4.0,,
4,"Zielinski, Effie",Fr,MB,6-2,40,0,40,13.0,8.0,59,42,201,0.085,4.0,,1.0,16.0,4.0,1.0,13.0,4.0,66.5,,
1,"Brewer, Halee",Jr,MB,5-11,33,0,33,18.0,8.0,42,14,88,0.318,,1.0,4.0,5.0,,3.0,16.0,1.0,54.0,,
9,"Kindred, Marissa",So,OH,6-1,30,0,30,20.0,3.0,32,19,113,0.115,,1.0,1.0,16.0,2.0,1.0,5.0,,36.5,,
19,"LoBue, Mogan",Fr,DS,5-5,10,0,10,8.0,,0,0,0,,1.0,,,5.0,3.0,,,,,,
20,"Cutbirth, Caroline",Fr,OH,5-11,8,0,8,7.0,,3,0,9,0.33299999999999996,2.0,,,1.0,,,,1.0,3.0,2.0,
13,"Martin, Sara",So,OH,6-1,2,0,2,2.0,,0,2,4,-0.5,,,,,,,,,,,
-,TEAM,-,-,-,-,-,37,19.0,,0,0,0,,,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,126,,,1760,759,4771,0.21,1664.0,140.0,210.0,2210.0,102.0,54.0,420.0,66.0,2164.0,28.0,
-,Opponent Totals,-,-,-,-,-,126,,,1438,693,4647,0.16,1339.0,103.0,204.0,1890.0,139.0,87.0,416.0,53.0,1836.0,49.0,
