Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Chappell, Arissa",Jr,DS,5-7,100,0,100,27.0,7.0,1,1,8,0.0,29.0,20.0,19.0,202.0,10.0,,,,21.0,,
10,"Alabastro, Kristina",Jr,OH,5-10,100,0,100,27.0,26.0,214,89,702,0.17800000000000002,21.0,21.0,15.0,214.0,23.0,14.0,49.0,3.0,273.5,1.0,
17,"Durdanovic, Iva",So,OH,5-10,98,0,98,27.0,21.0,240,113,698,0.182,8.0,8.0,18.0,120.0,5.0,5.0,31.0,1.0,268.5,,
22,"Hartman, Kelley",So,MB,6-2,96,0,96,26.0,26.0,245,71,546,0.319,5.0,18.0,31.0,55.0,1.0,35.0,89.0,5.0,342.5,3.0,
16,"Baker, Abby",Sr,DS,5-6,94,0,94,26.0,,4,1,13,0.231,90.0,13.0,10.0,402.0,21.0,,,,17.0,1.0,
1,"Roberts, Ashlyn",So,S,5-9,92,0,92,26.0,20.0,28,4,72,0.33299999999999996,413.0,21.0,15.0,139.0,,,,,49.0,19.0,
4,"Harrell, Paker",So,S,5-10,92,0,92,26.0,4.0,16,11,62,0.081,378.0,12.0,31.0,183.0,,,,1.0,28.0,16.0,
24,"Harris, Hannah",Fr,OH,6-0,88,0,88,24.0,6.0,136,56,409,0.196,,,,31.0,,1.0,42.0,4.0,158.0,2.0,
20,"Hartman, Lauren",So,OH,6-1,62,0,62,18.0,11.0,76,29,222,0.212,,,,27.0,2.0,2.0,34.0,,95.0,,
25,"Stalcup, Morgan",Fr,MB,6-4,62,0,62,17.0,15.0,87,42,223,0.20199999999999999,2.0,2.0,2.0,9.0,1.0,13.0,53.0,3.0,128.5,2.0,
19,"Jones, Meaghan",Fr,OH,5-8,42,0,42,13.0,7.0,51,30,181,0.11599999999999999,,3.0,4.0,8.0,,1.0,23.0,,66.5,,
8,"Lochner, Katelyn",Jr,OH,5-10,30,0,30,13.0,5.0,28,21,111,0.063,,2.0,2.0,12.0,3.0,,9.0,,34.5,,
12,"Reeves, Kellyn",Sr,S,5-8,26,0,26,13.0,3.0,2,0,6,0.33299999999999996,107.0,2.0,4.0,41.0,,,,,4.0,5.0,
9,"Johnson, Hannah",Fr,MB,6-2,25,0,25,9.0,7.0,17,13,62,0.065,,,,4.0,,4.0,19.0,1.0,30.5,,
11,"Stephenson, Symone",Sr,MB,5-11,16,0,16,7.0,3.0,18,4,42,0.33299999999999996,1.0,1.0,4.0,7.0,,3.0,11.0,3.0,27.5,,
14,"Cooper, Avery",So,MB,5-10,4,0,4,3.0,1.0,3,3,10,0.0,,,,,,,,,3.0,,
-,TEAM,-,-,-,-,-,26,15.0,,0,0,0,,3.0,,1.0,,25.0,,,,,,
-,Totals,-,-,-,-,-,100,,,1166,488,3367,0.201,1057.0,123.0,156.0,1454.0,91.0,78.0,360.0,21.0,1547.0,49.0,
-,Opponent Totals,-,-,-,-,-,100,,,1259,658,3665,0.16399999999999998,1188.0,91.0,205.0,1472.0,123.0,72.0,271.0,21.0,1557.5,39.0,
