Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Purnell, Mikaela",Sr,OH,5-9,97,0,97,27.0,,3,3,21,0.0,83.0,25.0,5.0,579.0,17.0,,,,28.0,1.0,
14,"Gelzinyte, Erika",Sr,OH,6-0,97,0,97,27.0,27.0,296,137,933,0.17,13.0,15.0,15.0,160.0,16.0,10.0,21.0,4.0,331.5,,
7,"Klos, Abbi",So,DS,5-6,97,0,97,27.0,25.0,2,0,5,0.4,62.0,24.0,19.0,300.0,13.0,,,,26.0,,
4,"Rasmusson, Brianna",Sr,S,5-11,97,0,97,27.0,27.0,103,24,314,0.252,948.0,31.0,13.0,312.0,,15.0,50.0,13.0,174.0,20.0,1.0
5,"Burke, Mckenzie",Jr,OH,5-11,96,0,96,27.0,27.0,256,158,1017,0.096,10.0,26.0,41.0,225.0,31.0,10.0,13.0,6.0,298.5,1.0,
2,"Mauch, Allie",Fr,OH,6-1,95,0,95,27.0,1.0,158,67,448,0.203,4.0,,,50.0,,17.0,50.0,19.0,200.0,4.0,
8,"Lien, Bella",Fr,MH,6-2,95,0,95,27.0,26.0,145,54,379,0.24,3.0,,,28.0,1.0,17.0,81.0,8.0,202.5,1.0,
15,"McGowan, Emilee",Fr,L/DS,5-5,95,0,95,27.0,,0,1,3,-0.33299999999999996,12.0,27.0,26.0,97.0,8.0,,,,27.0,,
1,"Jorgensen, Jessica",Sr,MH,6-1,57,0,57,16.0,14.0,141,45,363,0.264,1.0,,,24.0,1.0,8.0,27.0,5.0,162.5,,
9,"Halverson, Emily",Fr,MH,6-3,52,0,52,21.0,14.0,75,23,182,0.28600000000000003,1.0,,3.0,21.0,,5.0,30.0,4.0,95.0,1.0,
13,"Bachmeier, Alexis",Fr,OH,5-9,41,0,41,22.0,,9,7,35,0.057,,9.0,13.0,26.0,3.0,,1.0,1.0,18.5,,
6,"Erickson, Alex",So,OH,5-10,26,0,26,19.0,1.0,24,14,83,0.12,1.0,,3.0,17.0,1.0,,3.0,,25.5,,
-,TEAM,-,-,-,-,-,16,10.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,97,,,1212,533,3783,0.179,1138.0,157.0,138.0,1839.0,100.0,82.0,276.0,60.0,1589.0,28.0,
-,Opponent Totals,-,-,-,-,-,97,,,1202,608,3895,0.153,1129.0,100.0,187.0,1790.0,157.0,66.0,258.0,69.0,1497.0,38.0,
