Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Hinds, Sydney",Jr,L/DS,5-2,134,0,134,32.0,6.0,0,0,2,0.0,13.0,5.0,2.0,204.0,44.0,,,,5.0,,
4,"Reilly, Emma",Fr,L/DS,5-6,134,0,134,32.0,14.0,7,2,19,0.263,48.0,32.0,39.0,406.0,25.0,,,,39.0,,
10,"Loeffler, Olivia",Sr,L/DS,5-5,133,0,133,32.0,10.0,1,0,11,0.091,83.0,5.0,13.0,476.0,28.0,,,,6.0,1.0,
3,"Farthing, Sydney",So,L/DS,5-5,132,0,132,32.0,5.0,0,0,6,0.0,20.0,29.0,32.0,265.0,18.0,,,,29.0,1.0,
22,"Kohut, Lexi",Fr,OH,6-0,130,0,130,32.0,22.0,351,189,1168,0.139,5.0,9.0,24.0,102.0,13.0,16.0,36.0,10.0,394.0,,
2,"Brown, Ashlyn",Sr,S,5-8,130,0,130,31.0,31.0,51,12,144,0.271,1321.0,2.0,12.0,339.0,1.0,1.0,25.0,7.0,66.5,6.0,
17,"McMath, Melissa",So,OH,5-11,111,0,111,30.0,8.0,342,188,1061,0.145,2.0,2.0,8.0,46.0,6.0,11.0,36.0,10.0,373.0,1.0,
7,"Stephenson, Cassidy",Sr,MB,6-1,106,0,106,28.0,26.0,119,47,374,0.193,6.0,12.0,25.0,38.0,3.0,9.0,58.0,10.0,169.0,,
13,"Spicer, Kara",Fr,MB,6-2,103,0,103,28.0,24.0,299,99,678,0.295,1.0,25.0,31.0,63.0,1.0,12.0,68.0,15.0,370.0,1.0,
6,"Morrison, Grace",Fr,OH,5-10,98,0,98,30.0,20.0,152,90,453,0.13699999999999998,6.0,1.0,12.0,37.0,,2.0,36.0,7.0,173.0,,
1,"Sullivan, Courtney",Sr,MB,6-0,90,0,90,23.0,19.0,210,70,499,0.281,4.0,,1.0,25.0,2.0,6.0,33.0,7.0,232.5,,
11,"Longley, Emma",So,OH,5-11,38,0,38,10.0,5.0,107,66,370,0.111,5.0,3.0,10.0,44.0,2.0,3.0,7.0,,116.5,,
12,"Talbert, Jenna",So,OH,5-11,21,0,21,10.0,1.0,27,33,125,-0.048,,,1.0,7.0,3.0,1.0,2.0,,29.0,,
15,"Krahl, Amanda",So,S,5-9,12,0,12,6.0,1.0,9,4,29,0.172,65.0,1.0,3.0,24.0,,,3.0,,11.5,1.0,
8,"Pitzer, Jenna",Fr,MB,6-0,3,0,3,3.0,,0,2,8,-0.25,1.0,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,32,16.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,134,,,1675,802,4947,0.17600000000000002,1580.0,126.0,213.0,2076.0,158.0,61.0,305.0,66.0,2014.5,11.0,
-,Opponent Totals,-,-,-,-,-,134,,,1773,666,4789,0.231,1656.0,158.0,265.0,2157.0,126.0,76.0,390.0,65.0,2202.0,46.0,
