Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"McGinley, Megan",Jr,MB,6-1,107,0,107,32.0,32.0,158,97,463,0.132,2.0,19.0,40.0,28.0,1.0,15.0,78.0,3.0,231.0,,
15,"Light, Jaden",So,MB,6-0,107,0,107,32.0,32.0,128,52,350,0.217,1.0,,,13.0,,12.0,73.0,14.0,176.5,2.0,
19,"Howell, Madi",Fr,L,5-6,107,0,107,32.0,,1,0,2,0.5,82.0,15.0,8.0,373.0,27.0,,,,16.0,1.0,
1,"Korte, Kaylin",So,OH,6-0,104,0,104,31.0,31.0,349,217,1006,0.131,13.0,21.0,39.0,232.0,29.0,11.0,39.0,14.0,400.5,1.0,
12,"Harvell, Kailey",Jr,OH,5-10,85,0,85,30.0,10.0,196,131,566,0.115,2.0,,,17.0,4.0,1.0,11.0,3.0,202.5,,
8,"Hayes, Keely",Sr,S,5-10,81,0,81,30.0,20.0,71,42,217,0.134,333.0,12.0,23.0,71.0,,2.0,24.0,13.0,97.0,16.0,
6,"Deloney, Alyssa",Fr,OH,6-0,78,0,78,29.0,16.0,99,75,335,0.07200000000000001,1.0,,,15.0,1.0,4.0,50.0,1.0,128.0,,
2,"Gamble, Ally",So,S,5-6,71,0,71,29.0,10.0,1,0,2,0.5,9.0,15.0,21.0,79.0,11.0,,,,16.0,,
4,"Curtis, Emily",So,L,5-6,70,0,70,26.0,3.0,0,0,1,0.0,10.0,6.0,18.0,95.0,11.0,,,,6.0,,
9,"Wilson-Talmadge, Kennedy",Sr,L,5-7,69,0,69,23.0,12.0,1,0,2,0.5,9.0,13.0,15.0,107.0,17.0,,,,14.0,,
7,"Pearson, Caroline",Jr,S,5-7,66,0,66,23.0,16.0,17,14,49,0.061,475.0,15.0,25.0,86.0,1.0,,3.0,2.0,33.5,23.0,
14,"Carter, Annie",So,OH,6-1,51,0,51,22.0,4.0,78,36,228,0.184,1.0,,1.0,20.0,2.0,2.0,16.0,2.0,88.0,1.0,
10,"Woogk, Tori",So,OH,5-10,43,0,43,18.0,4.0,69,38,199,0.156,,,1.0,20.0,12.0,4.0,11.0,2.0,78.5,,
5,"Kit, Lisie",Fr,S,5-10,39,0,39,14.0,2.0,2,3,10,-0.1,152.0,2.0,11.0,46.0,1.0,,2.0,2.0,5.0,11.0,
3,"Watts, Maddie",So,L,5-10,2,0,2,2.0,,0,0,0,,,,,2.0,,,,,,,
13,"Dorminy, Lexie",Fr,OH,6-0,1,0,1,1.0,,1,0,2,0.5,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,24,20.0,,0,0,0,,,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,107,,,1171,705,3432,0.136,1090.0,118.0,202.0,1204.0,141.0,51.0,307.0,56.0,1493.5,55.0,
-,Opponent Totals,-,-,-,-,-,107,,,1353,528,3310,0.249,1242.0,141.0,215.0,1284.0,118.0,60.0,433.0,48.0,1770.5,22.0,
