Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
19,"Ebangwese, Santita",Jr,MB,6-0,131,0,131,36.0,36.0,331,79,674,0.374,8.0,22.0,24.0,71.0,1.0,32.0,134.0,21.0,452.0,,
7,"Saada, Ella",Fr,OH,6-1,126,0,126,36.0,27.0,234,123,761,0.146,30.0,39.0,40.0,278.0,28.0,4.0,46.0,6.0,300.0,,
9,"Oyawale, Christina",Jr,MB,6-4,122,0,122,36.0,26.0,162,46,430,0.27,,,,27.0,,10.0,81.0,9.0,212.5,1.0,
11,"Sand, Belle",Sr,DS,5-6,120,0,120,34.0,,2,1,7,0.14300000000000002,94.0,19.0,38.0,540.0,23.0,,,,21.0,1.0,
3,"Gorelina, Anastasiya",Jr,RS,6-4,110,0,110,34.0,25.0,317,138,834,0.215,13.0,6.0,16.0,177.0,34.0,6.0,49.0,12.0,353.5,1.0,
6,"Lukacs, Kendra",So,OH,6-1,102,0,102,30.0,19.0,190,82,607,0.17800000000000002,18.0,17.0,36.0,228.0,32.0,3.0,37.0,5.0,228.5,,
14,"Trotter, Jalissa",Jr,S,5-7,98,0,98,29.0,26.0,66,28,176,0.21600000000000003,842.0,17.0,30.0,226.0,1.0,5.0,40.0,15.0,108.0,18.0,
12,"Witherspoon, Amber",Sr,MB,6-4,94,0,94,26.0,25.0,200,55,415,0.349,,,,8.0,,17.0,107.0,32.0,270.5,,
2,"Valelly, Dana",So,S,5-9,92,0,92,33.0,2.0,0,2,6,-0.33299999999999996,169.0,11.0,14.0,113.0,1.0,,,1.0,11.0,1.0,
16,"Levanova, Mariia",Jr,OH,5-11,79,0,79,29.0,11.0,109,61,350,0.13699999999999998,3.0,3.0,13.0,76.0,14.0,,20.0,8.0,122.0,,
8,"Bozzo, Annie",Jr,S,5-10,76,0,76,26.0,10.0,20,13,58,0.121,360.0,20.0,37.0,88.0,2.0,1.0,19.0,3.0,50.5,4.0,
4,"Bowllan, Aliah",So,DS,5-5,52,0,52,20.0,2.0,0,1,1,-1.0,15.0,,11.0,90.0,3.0,,,,,,
15,"Gardner, Dana",Fr,MB,6-3,37,0,37,18.0,7.0,5,3,15,0.133,2.0,,,1.0,,5.0,15.0,9.0,17.5,,
-,TEAM,-,-,-,-,-,22,12.0,,0,0,0,,,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,131,,,1636,632,4334,0.23199999999999998,1554.0,154.0,259.0,1923.0,163.0,83.0,548.0,121.0,2147.0,26.0,
-,Opponent Totals,-,-,-,-,-,131,,,1713,826,4831,0.184,1594.0,163.0,243.0,1852.0,154.0,46.0,339.0,47.0,2091.5,21.0,
