Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Ball, Skylar",Fr,OH,6-2,106,0,106,29.0,29.0,178,60,374,0.316,1.0,,1.0,19.0,,10.0,86.0,8.0,231.0,,
10,"Murray, Cathrine",Sr,OH,5-11,106,0,106,29.0,29.0,252,159,935,0.099,13.0,22.0,58.0,243.0,46.0,3.0,36.0,7.0,295.0,,
6,"Reichard, Lauren",Jr,MH,6-0,105,0,105,29.0,29.0,266,72,567,0.342,9.0,14.0,16.0,65.0,,31.0,93.0,8.0,357.5,2.0,
2,"Morrow, Joscelin",Jr,DS,5-3,104,0,104,29.0,6.0,1,0,6,0.16699999999999998,56.0,12.0,22.0,346.0,39.0,,,,13.0,,
7,"Chevalier, Megan",Sr,RS,6-3,102,0,102,29.0,23.0,193,89,525,0.198,8.0,,,37.0,,2.0,56.0,2.0,223.0,,
15,"Luther, April",Jr,S,6-2,99,0,99,28.0,23.0,19,14,72,0.069,757.0,15.0,34.0,179.0,,3.0,22.0,13.0,48.0,21.0,
17,"Wenger, Anna",Sr,OH,6-0,97,0,97,28.0,18.0,194,100,625,0.15,2.0,,2.0,40.0,7.0,2.0,36.0,3.0,214.0,,
1,"Birch, Brooke",So,DS,5-1,89,0,89,25.0,3.0,1,0,5,0.2,6.0,29.0,24.0,163.0,15.0,,,,30.0,,
22,"Jones, Landon",Fr,L/DS,5-6,80,0,80,25.0,8.0,4,3,37,0.027000000000000003,250.0,19.0,24.0,144.0,11.0,,1.0,1.0,23.5,7.0,
5,"Meins, Kelsey",So,DS,5-4,65,0,65,26.0,,0,0,0,,,6.0,14.0,15.0,,,,,6.0,,
18,"McColl, Casey",Jr,DS,5-5,55,0,55,17.0,3.0,1,1,4,0.0,19.0,11.0,9.0,139.0,18.0,,,,12.0,,
11,"Turner, Carly",So,OH,6-3,51,0,51,16.0,3.0,74,43,268,0.11599999999999999,1.0,1.0,,23.0,,1.0,30.0,3.0,91.0,,
3,"Tuten, Ryan",So,OH,5-7,10,0,10,9.0,,0,1,3,-0.33299999999999996,,1.0,7.0,6.0,1.0,,,,1.0,,
23,"Doyal, Shelby",Fr,S,6-0,4,0,4,3.0,,0,0,2,0.0,4.0,,,1.0,,,,,,1.0,
9,"Adams, Kendall",So,OH,5-10,3,0,3,3.0,,2,2,8,0.0,,,,1.0,,,,,2.0,,
25,"Hager, Lauren",Fr,MH,6-2,3,0,3,2.0,,2,1,3,0.33299999999999996,,,,,,1.0,2.0,,4.0,,
19,"Landavazo, Julia",Jr,OH,5-9,3,0,3,3.0,,1,2,11,-0.091,,,1.0,2.0,1.0,,,1.0,1.0,,
26,"Riner, Katelynn",Fr,L/DS,5-3,2,0,2,1.0,,0,0,0,,,,,5.0,,,,,,,
-,TEAM,-,-,-,-,-,19,14.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1188,547,3445,0.18600000000000003,1126.0,130.0,212.0,1428.0,151.0,53.0,362.0,46.0,1552.0,31.0,
-,Opponent Totals,-,-,-,-,-,106,,,1436,608,3712,0.223,1334.0,151.0,214.0,1493.0,130.0,62.0,354.0,43.0,1826.0,43.0,
