Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Abercrombie, Brittany",Sr,OPP,6-2,136,0,136,35.0,34.0,426,131,1049,0.281,9.0,,1.0,86.0,1.0,5.0,80.0,12.0,471.0,,
14,"Meyer-Whalley, Reni",Sr,S,5-5,136,0,136,35.0,34.0,2,2,7,0.0,854.0,17.0,25.0,301.0,,,,1.0,19.0,7.0,
9,"Marina, Cindy",So,S,5-11,136,0,136,35.0,1.0,1,1,8,0.0,711.0,35.0,55.0,184.0,1.0,,,2.0,36.0,15.0,
2,"Adams, Jenna",So,L/DS,5-10,135,0,135,35.0,25.0,2,1,7,0.14300000000000002,13.0,21.0,18.0,232.0,5.0,,,,23.0,1.0,
4,"Garrick, Victoria",Jr,L,5-10,133,0,133,35.0,1.0,2,0,13,0.154,156.0,18.0,35.0,519.0,28.0,,,,20.0,3.0,
3,"Withers, Niki",Sr,OH,6-0,128,0,128,35.0,1.0,321,148,739,0.23399999999999999,6.0,4.0,3.0,67.0,,11.0,50.0,4.0,361.0,,
16,"Lanier, Khalia",So,OH,6-2,119,0,119,31.0,31.0,511,184,1315,0.249,18.0,42.0,52.0,282.0,21.0,8.0,35.0,8.0,578.5,,
5,"Dunn, Jordan",Sr,MB,6-4,113,0,113,30.0,30.0,124,34,248,0.363,6.0,1.0,19.0,32.0,1.0,11.0,102.0,26.0,187.0,2.0,
12,"Welsh, Brittany",Jr,MB,6-4,108,0,108,32.0,30.0,69,23,171,0.26899999999999996,3.0,10.0,25.0,27.0,,7.0,63.0,9.0,117.5,,
1,"Ford, Alyse",Jr,OH,5-10,81,0,81,27.0,9.0,187,83,449,0.23199999999999998,5.0,4.0,10.0,90.0,13.0,,18.0,9.0,200.0,,
7,"Botkin, Brooke",Fr,OH,6-1,73,0,73,22.0,3.0,151,69,452,0.18100000000000002,14.0,4.0,9.0,69.0,9.0,4.0,27.0,4.0,172.5,1.0,
20,"Geiger, Danielle",Sr,MB,6-0,52,0,52,18.0,7.0,54,13,98,0.418,6.0,2.0,14.0,13.0,,5.0,46.0,5.0,84.0,,
17,"Krage, Daley",So,OPP,6-4,48,0,48,17.0,2.0,76,36,233,0.172,3.0,1.0,3.0,27.0,6.0,2.0,12.0,2.0,85.0,,
15,"Leonard, Nikki",Sr,L/DS,5-8,36,0,36,22.0,,0,0,0,,5.0,3.0,7.0,10.0,,,,1.0,3.0,1.0,
2,"Murtagh, Madison",Jr,MB,6-1,20,0,20,14.0,2.0,3,1,12,0.16699999999999998,1.0,5.0,10.0,7.0,,1.0,10.0,3.0,14.0,,
13,"LeGrand, Raegan",So,L/DS,5-10,1,0,1,1.0,,0,0,0,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,12,11.0,,0,0,0,,,,,,3.0,,,,,,
-,Totals,-,-,-,-,-,136,,,1929,726,4801,0.251,1810.0,167.0,287.0,1946.0,88.0,54.0,443.0,86.0,2371.5,30.0,
-,Opponent Totals,-,-,-,-,-,136,,,1713,738,4667,0.209,1618.0,89.0,263.0,1823.0,167.0,51.0,559.0,65.0,2132.5,22.0,
