Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Stephens, Lizzie",So,OH,6-0,122,0,122,32.0,32.0,443,243,1437,0.139,12.0,60.0,105.0,320.0,29,10.0,29.0,5.0,527.5,1.0,
15,"Jimerson, Tia",Fr,MB,6-3,122,0,122,32.0,32.0,409,112,829,0.358,4.0,5.0,5.0,119.0,4,25.0,80.0,17.0,479.0,2.0,
6,"Giacomazzi, Vera",Fr,S,5-8,121,0,121,32.0,31.0,32,20,156,0.077,1278.0,19.0,30.0,306.0,1,2.0,50.0,2.0,78.0,12.0,
18,"Reihing, Macy",Fr,L,5-3,117,0,117,31.0,1.0,1,4,8,-0.375,60.0,24.0,34.0,484.0,45,,,,25.0,,
5,"Vaughn, Allyson",So,OH,5-11,117,0,117,32.0,6.0,2,12,45,-0.222,3.0,23.0,31.0,99.0,7,,1.0,,25.5,,
7,"Howe, Meredith",So,L,5-4,112,0,112,30.0,7.0,1,0,4,0.25,21.0,27.0,36.0,275.0,25,,,,28.0,2.0,
4,"Januszewski, Sara",So,MB,6-2,107,0,107,30.0,24.0,158,95,460,0.13699999999999998,4.0,2.0,5.0,31.0,2,9.0,71.0,5.0,204.5,,
1,"Olman, Stephanie",Jr,S,6-0,104,0,104,30.0,17.0,203,121,682,0.12,49.0,,1.0,42.0,1,7.0,38.0,5.0,229.0,3.0,
10,"Remmers, Carley",So,DS,6-0,77,0,77,21.0,14.0,110,67,438,0.098,5.0,18.0,15.0,199.0,13,5.0,15.0,5.0,140.5,1.0,
8,"Lake, Ali",Sr,MB,6-1,74,0,74,22.0,14.0,89,50,248,0.157,,,,31.0,1,4.0,27.0,5.0,106.5,,
2,"Nelson, Katie",Jr,MB,6-4,21,0,21,8.0,8.0,28,12,75,0.213,,,,3.0,1,3.0,16.0,,39.0,,
12,"Burchesky, Natalie",So,MB,6-4,14,0,14,8.0,3.0,5,4,17,0.059000000000000004,,,,,1,3.0,7.0,3.0,11.5,,
14,"Kosiorek, Jaime",Sr,OH,6-0,12,0,12,4.0,4.0,47,15,132,0.242,1.0,5.0,13.0,31.0,5,,2.0,2.0,53.0,,
-,TEAM,-,-,-,-,-,16,12.0,,0,0,0,,,,,,15,,,,,,
-,Totals,-,-,-,-,-,122,,,1528,755,4531,0.171,1437.0,183.0,275.0,1940.0,150,68.0,336.0,49.0,1947.0,21.0,
-,Opponent Totals,-,-,-,-,-,122,,,1466,627,4319,0.19399999999999998,1407.0,151.0,209.0,1970.0,183,91.0,363.0,42.0,1889.5,39.0,
