Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Miller, Madelynn",Fr,L/DS,5-3,88,0,88,23.0,1.0,6,3,34,0.08800000000000001,48.0,27.0,34.0,406.0,22.0,,,,33.0,2.0,
42,"Hall, Bryaunea",Sr,MB,6-1,88,0,88,23.0,23.0,158,86,417,0.17300000000000001,4.0,3.0,8.0,32.0,,15.0,65.0,10.0,208.5,,
11,"Alexander, Sarea",Sr,MB,5-10,88,0,88,23.0,23.0,177,53,393,0.316,1.0,4.0,10.0,35.0,2.0,18.0,67.0,4.0,232.5,1.0,
22,"Williams, Madison",Sr,S,5-10,88,0,88,23.0,23.0,69,25,237,0.18600000000000003,805.0,16.0,37.0,168.0,1.0,5.0,35.0,1.0,107.5,12.0,
21,"Carlin, Alyssa",Fr,L/DS,5-4,87,0,87,23.0,11.0,2,0,7,0.28600000000000003,17.0,14.0,13.0,143.0,15.0,,,,16.0,2.0,
6,"Lockley, Autumn",Jr,OH,5-10,84,0,84,22.0,21.0,240,108,742,0.17800000000000002,18.0,8.0,34.0,224.0,19.0,9.0,21.0,6.0,267.5,,
13,"Edwards, Cameron",So,OH,5-7,83,0,83,23.0,10.0,125,63,399,0.155,11.0,12.0,33.0,139.0,30.0,8.0,10.0,3.0,150.0,1.0,
7,"Monday, Julia",Fr,RS,6-0,65,0,65,20.0,11.0,143,76,448,0.15,3.0,,2.0,26.0,3.0,4.0,35.0,2.0,164.5,,
3,"Trawick, Maddie",Fr,OH,5-7,51,0,51,18.0,1.0,0,0,3,0.0,1.0,12.0,30.0,22.0,5.0,,1.0,,12.5,,
1,"Homeyer, Kayla",Fr,L/DS,5-5,42,0,42,17.0,1.0,0,0,1,0.0,5.0,1.0,11.0,39.0,3.0,,1.0,,1.5,,
5,"Kelley, Hope",Sr,OH,6-1,42,0,42,16.0,8.0,48,27,171,0.12300000000000001,,,2.0,12.0,,2.0,18.0,,59.0,,
24,"Slaughter, Maddie",Jr,MB,5-10,25,0,25,11.0,2.0,32,24,105,0.076,,,,1.0,,1.0,10.0,2.0,38.0,,
12,"Taylor, Cameron",So,S,5-11,17,0,17,10.0,,1,0,7,0.14300000000000002,14.0,3.0,6.0,3.0,,,2.0,,5.0,3.0,
17,"Waller, Emily",So,RS,6-1,12,0,12,6.0,1.0,7,8,25,-0.04,1.0,,,2.0,,1.0,2.0,,9.0,,
8,"Cantone, Gemma",Fr,S,5-11,10,0,10,6.0,,0,0,0,,27.0,1.0,4.0,8.0,,,,,1.0,1.0,
14,"Waits, Allison",So,MB,6-1,8,0,8,5.0,2.0,8,7,21,0.048,,,2.0,1.0,,,1.0,,8.5,,
10,"Muller, Brittany",Jr,DS,5-4,4,0,4,1.0,,0,0,0,,2.0,1.0,,14.0,,,,,1.0,,
32,"Stewart, Imani",Fr,MB,6-0,1,0,1,1.0,,1,0,2,0.5,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,24,15.0,,0,0,0,,2.0,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,89,,,1017,480,3012,0.17800000000000002,959.0,102.0,226.0,1275.0,124.0,63.0,268.0,28.0,1316.0,22.0,
-,Opponent Totals,-,-,-,-,-,89,,,1076,463,3014,0.203,1005.0,125.0,184.0,1311.0,101.0,38.0,284.0,35.0,1381.0,20.0,
