Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Harker, Halle",Sr,L,5-5,117,0,117,32.0,,0,0,5,0.0,117.0,11.0,16.0,626.0,16.0,,,,11.0,,
18,"Okaro, Oluoma",Sr,MB,6-1,113,0,113,31.0,30.0,489,210,1225,0.228,12.0,27.0,52.0,264.0,2.0,19.0,49.0,10.0,559.5,,
1,"Leffel, Courtney",So,L/DS,5-5,112,0,112,32.0,18.0,2,0,2,1.0,22.0,7.0,29.0,259.0,17.0,,,,9.0,,
27,"Hughes, Griere",Fr,OH,5-11,108,0,108,31.0,15.0,325,150,906,0.193,12.0,2.0,4.0,80.0,28.0,12.0,18.0,5.0,348.0,,
3,"Grahovac, Peyton",Jr,OPP,6-2,105,0,105,30.0,26.0,176,61,389,0.29600000000000004,3.0,,2.0,58.0,2.0,14.0,45.0,3.0,212.5,,
21,"Jeremic, Ivana",So,OH,6-1,104,0,104,29.0,27.0,264,119,847,0.171,18.0,14.0,27.0,188.0,41.0,16.0,33.0,2.0,310.5,,
5,"Unzue, Carmen",Jr,MB,6-2,102,0,102,31.0,29.0,121,45,328,0.23199999999999998,5.0,3.0,10.0,41.0,,26.0,70.0,10.0,185.0,2.0,
15,"Johnson, Halle",So,L/DS,5-2,86,0,86,29.0,4.0,1,0,2,0.5,7.0,5.0,4.0,53.0,3.0,,,,6.0,,
6,"Peterson, Nicole",So,S,6-0,79,0,79,25.0,22.0,40,4,102,0.353,785.0,11.0,27.0,197.0,,5.0,16.0,5.0,64.0,17.0,
17,"Beedie, Megan",Fr,MB,6-1,45,0,45,15.0,9.0,63,36,173,0.156,,2.0,4.0,7.0,1.0,5.0,11.0,3.0,75.5,,
11,"Dobmeier, Shelbie",Fr,S,6-1,42,0,42,15.0,9.0,16,7,55,0.16399999999999998,426.0,4.0,10.0,90.0,1.0,,6.0,,23.0,6.0,
7,"Miller, Isabel",Sr,OH,6-1,32,0,32,19.0,2.0,29,21,127,0.063,1.0,,3.0,17.0,7.0,6.0,4.0,1.0,37.0,,
2,"Robalin, Blair",Sr,L,5-6,22,0,22,11.0,,0,0,0,,,,1.0,11.0,,,,,,,
25,"Jones, Callie",So,S,5-9,21,0,21,7.0,1.0,1,0,1,1.0,46.0,,5.0,9.0,,,2.0,,2.0,1.0,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,117,,,1527,653,4162,0.21,1454.0,86.0,194.0,1900.0,129.0,103.0,254.0,39.0,1843.0,26.0,
-,Opponent Totals,-,-,-,-,-,117,,,1616,575,4348,0.239,1526.0,129.0,266.0,1654.0,85.0,99.0,350.0,49.0,2019.0,25.0,
