Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Lopes, Emily",Sr,S,5-7,119,0,119,33.0,,1,0,10,0.1,94.0,21.0,33.0,629.0,34.0,,,,22.0,4.0,
1,"Andrade, Fabiana",Sr,S,5-7,119,0,119,33.0,27.0,14,3,37,0.297,730.0,44.0,24.0,246.0,,,2.0,1.0,59.0,6.0,
11,"Roberts, Haylee",Sr,MB,6-2,118,0,118,33.0,33.0,288,97,686,0.278,3.0,4.0,2.0,40.0,3.0,8.0,101.0,5.0,350.5,2.0,
13,"Haynes, Sydney",Sr,MB,6-1,118,0,118,33.0,33.0,283,93,704,0.27,4.0,17.0,15.0,53.0,,8.0,91.0,6.0,353.5,1.0,
12,"Hernandez, Krista",Fr,L,5-5,117,0,117,33.0,,0,1,3,-0.33299999999999996,8.0,20.0,20.0,167.0,17.0,,,,20.0,,
8,"Wicks, Sidney",So,S,5-8,115,0,115,33.0,6.0,4,5,21,-0.048,573.0,21.0,47.0,206.0,,,2.0,,26.0,10.0,
10,"Mariner, Briannah",Jr,OH,5-10,114,0,114,33.0,29.0,251,149,686,0.149,5.0,,2.0,70.0,3.0,1.0,61.0,6.0,282.5,,
15,"DeGarmo, Mattison",So,RS,6-3,114,0,114,33.0,10.0,235,123,709,0.158,9.0,1.0,,47.0,13.0,3.0,48.0,6.0,263.0,1.0,
6,"Sukhov, Desiree",Fr,OH,6-0,102,0,102,30.0,28.0,192,98,667,0.141,13.0,22.0,24.0,192.0,33.0,12.0,22.0,3.0,237.0,,
5,"Djordjevic, Aleksandra",Sr,OH,6-0,96,0,96,28.0,27.0,197,92,654,0.161,17.0,26.0,50.0,277.0,22.0,14.0,31.0,8.0,252.5,1.0,
16,"Hansen, Emily",Fr,S,5-10,32,0,32,16.0,,41,28,128,0.102,4.0,,1.0,11.0,1.0,,17.0,4.0,49.5,,
14,"Smith, Bailey",Fr,OH,6-2,29,0,29,14.0,5.0,50,28,172,0.128,1.0,,1.0,17.0,7.0,,8.0,1.0,54.0,,
4,"Barber, Ally",So,MH,6-0,5,0,5,4.0,,3,2,10,0.1,,,,4.0,,,1.0,,3.5,,
-,TEAM,-,-,-,-,-,14,12.0,,0,0,0,,1.0,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1559,719,4487,0.187,1462.0,176.0,219.0,1959.0,146.0,46.0,384.0,40.0,1973.0,25.0,
-,Opponent Totals,-,-,-,-,-,119,,,1441,619,4304,0.191,1366.0,146.0,223.0,1903.0,176.0,55.0,473.0,70.0,1878.5,28.0,
