Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Ernst, Ann",So,OH,5-9,105,0,105,29.0,29.0,352,212,1119,0.125,14.0,22.0,53.0,266.0,46.0,6.0,31.0,7.0,395.5,2.0,
16,"Kozer, Ashley",Fr,S,5-8,105,0,105,29.0,20.0,59,38,188,0.11199999999999999,698.0,18.0,37.0,225.0,,,20.0,5.0,87.0,9.0,
8,"Puddy, Haley",Jr,MB,6-1,105,0,105,29.0,27.0,289,111,698,0.255,13.0,13.0,21.0,89.0,2.0,9.0,65.0,6.0,343.5,2.0,
11,"Jarvis, Molly",So,MB,6-1,95,0,95,26.0,20.0,150,44,414,0.256,3.0,,1.0,21.0,1.0,10.0,65.0,4.0,192.5,,
15,"Fedota, Mackenzie",Fr,MB,6-1,94,0,94,26.0,25.0,162,62,410,0.244,5.0,17.0,28.0,48.0,,11.0,60.0,22.0,220.0,3.0,
13,"Werts, Molly",Jr,S,5-8,88,0,88,25.0,10.0,20,10,46,0.217,332.0,3.0,14.0,150.0,,1.0,1.0,,24.5,10.0,
9,"Scarano, Elena",Sr,DS,5-6,83,0,83,22.0,,1,0,6,0.16699999999999998,47.0,11.0,22.0,265.0,25.0,,,,12.0,1.0,
4,"Kazlas, Stacey",Sr,OH,5-11,71,0,71,22.0,18.0,121,58,435,0.145,11.0,7.0,8.0,132.0,32.0,4.0,18.0,2.0,141.0,2.0,
14,"Pawlak, Zoe",So,OH,5-10,53,0,53,19.0,8.0,36,28,172,0.047,5.0,9.0,14.0,126.0,29.0,2.0,6.0,1.0,50.0,3.0,
10,"Waters, Corri",Sr,MB,6-1,49,0,49,14.0,13.0,53,17,123,0.293,5.0,2.0,10.0,9.0,,6.0,30.0,1.0,76.0,,
5,"Acchione, Alaina",Fr,S,5-5,22,0,22,9.0,1.0,0,0,1,0.0,10.0,,2.0,37.0,3.0,,,,,,
7,"Cunningham, Erin",So,L,5-8,21,0,21,7.0,,0,0,1,0.0,12.0,3.0,5.0,85.0,5.0,,,,3.0,,
1,"Wilcenski, Sydney",Fr,MB,6-2,10,0,10,3.0,3.0,10,11,42,-0.024,3.0,2.0,1.0,15.0,6.0,,1.0,,12.5,,
12,"Cash, Alisah",Jr,RS,6-3,7,0,7,4.0,,1,4,11,-0.273,,,,1.0,,,2.0,,2.0,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1254,595,3666,0.18,1158.0,107.0,216.0,1469.0,165.0,49.0,299.0,48.0,1559.5,32.0,
-,Opponent Totals,-,-,-,-,-,105,,,1346,535,3614,0.22399999999999998,1250.0,165.0,229.0,1547.0,107.0,76.0,229.0,31.0,1701.5,36.0,
