Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
24,"Harris, Heaven",Fr,OH,6-0,104,0,104,28.0,19.0,287,64,628,0.355,4.0,,,31.0,,1.0,72.0,9.0,324.0,3.0,
12,"Jorgenson, Kaylie",Jr,OH,6-0,104,0,104,28.0,28.0,392,153,1390,0.172,19.0,26.0,40.0,376.0,36.0,4.0,36.0,5.0,440.0,1.0,
17,"Stomp, Abby",So,S,5-9,104,0,104,28.0,27.0,35,13,103,0.214,943.0,12.0,39.0,229.0,2.0,,29.0,5.0,61.5,12.0,
9,"Akin, Abby",So,MB,6-3,99,0,99,27.0,27.0,199,37,445,0.364,8.0,32.0,46.0,39.0,1.0,20.0,86.0,16.0,294.0,,
13,"Westfall, Dani",Sr,S,5-10,94,0,94,26.0,6.0,1,1,8,0.0,117.0,15.0,50.0,208.0,,,,,16.0,11.0,
11,"Anderson, Jordan",Jr,DS,5-6,83,0,83,23.0,3.0,2,0,10,0.2,95.0,28.0,12.0,299.0,26.0,,,,30.0,1.0,
10,"Lema, Sydney",So,OH,6-0,79,0,79,21.0,21.0,194,90,742,0.14,12.0,27.0,22.0,286.0,19.0,5.0,18.0,13.0,235.0,2.0,
2,"Ewalefo, Victoria",So,MB,6-1,74,0,74,22.0,21.0,97,28,197,0.35,4.0,,,6.0,,4.0,67.0,7.0,134.5,1.0,
4,"Dorsey, Brittni",Jr,MB,5-11,45,0,45,15.0,8.0,41,15,98,0.265,2.0,4.0,11.0,15.0,,5.0,26.0,,63.0,,
16,"Donnelly, Brooke",Sr,DS,5-1,42,0,42,15.0,1.0,3,1,4,0.5,22.0,11.0,8.0,161.0,11.0,,,,14.0,1.0,
15,"Gilfert, Kasie",Fr,MB,6-0,34,0,34,13.0,1.0,35,23,120,0.1,,,,5.0,,,19.0,,44.5,1.0,
8,"Shirley, Ohiyah",So,OH,5-11,24,0,24,8.0,5.0,25,20,143,0.035,3.0,3.0,7.0,58.0,11.0,,1.0,1.0,28.5,1.0,
7,"Grimsrud, Emma",Jr,MB,6-3,8,0,8,5.0,,3,3,10,0.0,,,,3.0,,,4.0,1.0,5.0,,
6,"Brice, Krystina",Fr,DS,5-8,6,0,6,2.0,1.0,0,0,0,,,,3.0,12.0,,,,,,,
-,TEAM,-,-,-,-,-,17,10.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,104,,,1314,448,3898,0.222,1229.0,158.0,238.0,1728.0,114.0,39.0,358.0,57.0,1690.0,34.0,
-,Opponent Totals,-,-,-,-,-,104,,,1434,560,3981,0.22,1322.0,114.0,151.0,1843.0,158.0,38.0,314.0,67.0,1743.0,32.0,
