0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Central Conn. St.,L 2 - 3,3,1,2,4,16,-0.125,,,,1,,,2,,3.0,,
08/26/2017,Fla. Atlantic,L 0 - 3,1,1,0,1,2,-0.500,,,,,,,,,,,
08/26/2017,SFA,L 1 - 3,3,1,6,5,26,0.038,,1,,7,,,,,7.0,,
09/01/2017,East Carolina,L 1 - 3,4,1,3,8,20,-0.250,,,,14,,,,,3.0,,
09/02/2017,Providence,L 0 - 3,3,1,4,1,7,0.429,,1,1,8,4,,,,5.0,,
09/03/2017,Bucknell,L 1 - 3,4,1,8,5,35,0.086,3,,2,9,3,,1,2,8.5,,
09/08/2017,@ Houston,L 1 - 3,4,1,1,4,12,-0.250,,2,,5,,,1,,3.5,,
09/08/2017,"Mississippi St. @ Houston, Texas",L 1 - 3,4,1,1,1,3,,1,,,12,1,,,,1.0,,
09/09/2017,"McNeese @ Houston, Texas",L 1 - 3,4,1,1,0,6,0.167,,,,13,2,,,,1.0,,
09/15/2017,@ Fla. Atlantic,L 1 - 3,4,1,2,1,11,0.091,1,,,5,2,,1,,2.5,,
09/15/2017,"North Dakota St. @ Boca Raton, FL",L 1 - 3,4,1,0,4,7,-0.571,1,1,,13,1,,,,1.0,,
09/16/2017,"Savannah St. @ Boca Raton, Fla.",W 3 - 0,3,1,1,1,6,,2,2,,6,,,,,3.0,,
09/23/2017,FGCU,L 0 - 3,2,1,1,1,3,,,,,,1,,,,1.0,,
09/29/2017,@ Lipscomb,L 0 - 3,2,1,1,0,2,0.500,,3,,,1,,,,4.0,,
09/30/2017,@ Kennesaw St.,L 0 - 3,3,1,2,1,4,0.250,,,1,10,,,,1,2.0,,
10/06/2017,NJIT,W 3 - 2,5,1,0,1,6,-0.167,1,2,,8,,,,,2.0,,
10/07/2017,USC Upstate,W 3 - 1,4,1,0,1,3,-0.333,1,,1,12,,,,,,,
10/13/2017,North Florida,L 2 - 3,5,1,2,0,5,0.400,,2,,7,1,,,,4.0,,
10/14/2017,Jacksonville,L 1 - 3,4,1,0,0,2,,,,1,11,1,,,,,,
10/21/2017,@ FGCU,L 0 - 3,3,1,6,2,22,0.182,,,2,9,,,1,,6.5,1,
10/27/2017,@ Jacksonville,L 1 - 3,4,1,9,7,35,0.057,,5,1,15,3,,,1,14.0,,
10/28/2017,@ North Florida,L 0 - 3,3,1,4,1,17,0.176,1,,1,2,4,,2,1,5.0,,
11/03/2017,@ USC Upstate,L 0 - 3,3,1,15,5,36,0.278,1,2,,6,4,,1,,17.5,,
11/05/2017,@ NJIT,L 2 - 3,5,1,14,8,45,0.133,,1,1,17,2,,1,1,15.5,,
11/10/2017,Kennesaw St.,L 0 - 3,3,1,8,2,30,0.200,,,1,8,1,,,1,8.0,,
11/11/2017,Lipscomb,L 1 - 3,4,1,4,4,22,,,1,,5,,,,,5.0,,
