0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"UT Martin @ Louisville, KY",L 1 - 3,,4,1,0,0,2,,13,1,,9,,,,,1.0,1,
08/24/2018,"Southern Ill. @ Louisville, KY",L 1 - 3,,4,1,0,0,0,,21,,,14,,,,,,,
08/25/2018,"Louisville @ Louisville, KY",L 0 - 3,,3,1,1,1,2,,13,,1,3,,,,,1.0,1,
08/28/2018,Purdue Fort Wayne,W 3 - 0,,3,1,0,0,1,,24,,2,4,,,,,,1,
08/31/2018,Western Mich.,L 1 - 3,,4,1,0,0,0,,29,,1,11,,,,,,3,
09/01/2018,Northern Ariz.,L 0 - 3,,3,1,2,2,10,,34,1,1,13,,,,,3.0,,
09/01/2018,SIUE,W 3 - 0,,3,1,2,0,3,0.667,27,,2,12,,,1,,2.5,2,
09/07/2018,"Samford @ Athens, Ohio",L 2 - 3,,5,1,0,0,0,,23,,1,12,,,,,,,
09/07/2018,"Virginia Tech @ Athens, Ohio",L 1 - 3,,4,1,1,0,1,1.000,25,,,8,,,,,1.0,,
09/08/2018,@ Ohio,L 1 - 3,,4,1,0,0,0,,16,,1,8,1,,,,,,
09/11/2018,@ Ball St.,L 0 - 3,,3,1,0,0,2,,19,1,1,7,,,,,1.0,,
09/14/2018,@ Bowling Green,L 0 - 3,,3,1,0,1,3,-0.333,13,1,1,14,,,,,1.0,3,
09/14/2018,"Nicholls St. @ Bowling Green, Ohio",W 3 - 1,,4,1,1,0,2,0.500,25,2,,9,,,,,3.0,,
09/15/2018,Marshall,L 1 - 3,,4,1,3,4,10,-0.100,29,,1,15,,,4,,5.0,4/,
09/21/2018,UIC,L 1 - 3,,4,1,3,0,5,0.600,48,,1,15,,,3,,4.5,,
09/22/2018,Green Bay,L 0 - 3,,3,1,5,0,11,0.455,26,1,,7,,,2,,7.0,1,
09/28/2018,@ Oakland,W 3 - 1,,4,1,2,3,11,-0.091,39,,3,19,,,3,,3.5,4/,
09/29/2018,@ Youngstown St.,W 3 - 0,,3,1,5,3,11,0.182,32,1,,14,,,2,,7.0,,
10/03/2018,Milwaukee,L 0 - 3,,3,1,2,3,9,-0.111,34,1,1,7,,,3,1,4.5,4/,
10/05/2018,@ Cleveland St.,L 0 - 3,,3,1,2,2,8,,30,,,18,,,5,,4.5,,
10/12/2018,Wright St.,L 1 - 3,,4,1,0,2,2,-1.000,25,,,7,,,,,,1,
10/13/2018,Northern Ky.,L 1 - 3,,4,1,0,0,1,,20,1,1,7,,,,,1.0,,
10/19/2018,@ Green Bay,L 0 - 3,,3,1,1,1,4,,8,1,2,9,,,,,2.0,,
10/20/2018,@ UIC,L 0 - 3,,3,1,0,1,2,-0.500,20,1,1,6,,,,,1.0,1,
10/26/2018,@ Wright St.,L 0 - 3,,,,,,,,,,,,,,,,,,
10/27/2018,@ Northern Ky.,L 0 - 3,,1,1,0,0,0,,2,,,1,,,,,,,
10/31/2018,Cleveland St.,W 3 - 2,,3,1,0,0,0,,,,1,14,,,,,,,
11/02/2018,@ Milwaukee,W 3 - 2,,5,1,0,0,0,,2,,2,14,,,,,,1,
11/09/2018,Youngstown St.,W 3 - 0,,3,1,0,1,3,-0.333,1,2,,12,,,,,2.0,,
11/10/2018,Oakland,W 3 - 1,,4,1,0,0,3,,1,,2,14,,,,,,,
