0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Northern Ill.,W 3 - 1,4,1,16,6,35,0.286,1,4,3,8,2,,3,,21.5,,
08/25/2017,"Cal Poly @ DeKalb, Ill.",L 0 - 3,3,1,6,7,22,-0.045,1,1,1,10,1,,1,1,7.5,,
08/26/2017,"Dayton @ DeKalb, Ill.",L 1 - 3,4,1,9,7,28,0.071,1,1,2,11,1,,,,10.0,,
09/01/2017,"Oklahoma @ Athens, Ohio",W 3 - 0,3,1,5,5,18,,1,3,1,9,,,,,8.0,,
09/01/2017,"Georgia @ Athens, Ohio",W 3 - 1,4,1,22,7,49,0.306,,3,1,15,3,,1,,25.5,,
09/02/2017,@ Ohio,W 3 - 2,5,1,9,13,60,-0.067,,3,2,13,1,,1,,12.5,,
09/05/2017,VCU,L 2 - 3,5,1,11,6,40,0.125,,1,3,18,1,,2,,13.0,,
09/08/2017,LSU,L 2 - 3,5,1,14,5,48,0.188,1,,2,13,,1,,1,15.0,,
09/09/2017,NC State,L 0 - 3,3,1,12,8,40,0.100,,,3,4,1,,,,12.0,,
09/10/2017,UNCW,W 3 - 0,3,1,6,2,24,0.167,,2,1,7,1,,1,,8.5,,
09/15/2017,@ UNC Greensboro,L 2 - 3,5,1,19,4,46,0.326,1,3,4,18,3,1,3,,24.5,,
09/16/2017,Navy,W 3 - 1,4,1,15,2,29,0.448,,,2,15,1,,1,,15.5,,
09/16/2017,Elon,W 3 - 0,3,1,6,2,26,0.154,,1,1,8,2,,1,,7.5,,
09/19/2017,@ Liberty,W 3 - 1,4,1,9,6,28,0.107,,1,1,6,,,1,,10.5,,
09/23/2017,@ Charleston So.,W 3 - 1,4,1,15,5,35,0.286,,3,2,14,2,,,,18.0,,
09/26/2017,@ Campbell,W 3 - 0,3,1,14,5,27,0.333,,3,1,9,1,,,,17.0,,
09/30/2017,Radford,W 3 - 0,3,1,15,1,28,0.500,,1,4,5,,,,,16.0,,
10/06/2017,@ Presbyterian,W 3 - 0,1,1,4,1,6,0.500,,1,1,1,,,,,5.0,,
10/07/2017,@ Gardner-Webb,W 3 - 0,3,1,9,3,19,0.316,,1,1,3,,2,1,,12.5,,
10/10/2017,Liberty,W 3 - 0,3,1,10,3,28,0.250,1,2,1,9,,,,,12.0,,
10/14/2017,UNC Asheville,W 3 - 0,3,1,12,9,35,0.086,,3,1,10,,2,2,,18.0,,
10/17/2017,Gardner-Webb,W 3 - 0,1,1,1,2,6,-0.167,,1,,2,,,1,,2.5,,
10/20/2017,@ UNC Asheville,W 3 - 0,3,1,8,1,17,0.412,,1,4,8,1,1,,,10.0,,
10/21/2017,@ Winthrop,W 3 - 1,4,1,17,3,42,0.333,,3,2,23,1,1,,,21.0,,
10/27/2017,Campbell,W 3 - 0,3,1,6,2,26,0.154,,,1,6,,,1,,6.5,,
10/28/2017,Presbyterian,W 3 - 0,2,1,7,1,15,0.400,,,,5,,,,,7.0,,
11/03/2017,Charleston So.,W 3 - 0,3,1,13,2,22,0.500,,,1,18,,1,2,1,15.0,,
11/04/2017,Winthrop,W 3 - 0,3,1,10,4,25,0.240,,2,2,9,,,,,12.0,,
11/11/2017,@ Radford,W 3 - 1,4,1,16,3,34,0.382,,4,3,13,3,,1,,20.5,,
11/18/2017,"Liberty @ Radford, Va.",W 3 - 0,3,1,12,6,34,0.176,1,,2,6,,3,,,15.0,,
11/19/2017,@ Radford,L 1 - 3,4,1,13,6,43,0.163,,2,4,17,2,,,,15.0,,
11/30/2017,"Purdue @ Salt Lake City, Utah",L 1 - 3,4,1,9,7,28,0.071,,2,3,13,1,,,,11.0,,
