0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Oklahoma @ Fort Collins, CO",W 3 - 0,3,1,,39,17,98,0.224,36,3,5,53,5,2,16,4,52.0,,
08/31/2019,@ Colorado St.,W 3 - 1,4,1,,56,17,134,0.291,53,3,2,73,,2,18,2,70.0,3,
08/31/2019,"Chicago St. @ Fort Collins, CO",W 3 - 1,4,1,,60,11,107,0.458,56,5,5,47,5,,18,3,,2,
09/06/2019,"North Carolina @ Irvine, CA",W 3 - 0,3,1,,48,5,95,0.453,43,1,6,52,4,1,10,1,55.0,,
09/07/2019,"UNLV @ Irvine, CA",W 3 - 0,3,1,,37,7,84,0.357,34,7,10,38,3,1,18,1,54.0,,
09/07/2019,@ UC Irvine,W 3 - 0,3,1,,40,7,74,0.446,38,11,7,36,3,2,6,,56.0,,
09/13/2019,"Buffalo @ Fargo, ND",W 3 - 0,3,1,,37,9,85,0.329,36,8,6,33,1,1,6,2,49.0,,
09/13/2019,@ North Dakota St.,W 3 - 1,4,1,,56,15,129,0.318,54,6,2,53,3,1,16,3,71.0,2,
09/19/2019,Saint Mary's (CA),W 3 - 0,3,1,,40,11,107,0.271,39,7,8,65,4,2,10,3,54.0,1,
09/21/2019,@ Saint Mary's (CA),W 3 - 1,4,1,,60,19,130,0.315,54,6,4,70,5,,12,2,72.0,1,
09/26/2019,Stanford,L 1 - 3,4,1,,46,18,132,0.212,41,2,10,49,4,5,12,,59.0,2,
09/28/2019,Washington St.,W 3 - 2,5,1,,59,23,151,0.238,58,4,8,85,5,4,20,3,77.0,5/,
10/04/2019,@ Oregon St.,W 3 - 0,3,1,,35,14,84,0.250,34,4,4,43,2,4,20,1,53.0,4,
10/06/2019,@ Oregon,W 3 - 0,3,1,,39,11,104,0.269,36,5,3,50,3,2,12,4,52.0,1,
10/11/2019,"Arizona St. @ Stanford, Calif.",W 3 - 0,3,,,51,9,118,0.356,47,7,4,51,1,1,8,3,63.0,1,
10/13/2019,Arizona,W 3 - 0,3,1,,34,13,94,0.223,32,5,6,39,2,4,8,,47.0,2,
10/18/2019,Utah,W 3 - 2,5,1,,60,18,160,0.263,56,5,7,77,11,8,6,1,76.0,2,
10/20/2019,Colorado,W 3 - 2,5,1,,83,17,185,0.357,80/,3,8,78,4,2,16,,96.0/,1,
10/25/2019,@ Southern California,L 1 - 3,4,1,,44,32,137,0.088,38,3,6,53,3,,8,1,51.0,2,
10/27/2019,@ UCLA,L 1 - 3,4,1,,55,20,136,0.257,55,2,4,54,6,,24,4,69.0,2,
11/01/2019,Oregon,L 1 - 3,4,1,,56,18,142,0.268,52,7,9,56,4,2,2,2,66.0,2,
11/02/2019,Oregon St.,W 3 - 1,4,1,,64,15,141,0.348,59,4,5,63,6,,18,1,77.0,1,
11/07/2019,@ Arizona,W 3 - 0,3,1,,54,7,103,0.456,51,2,9,46,1,,4,,58.0,,
11/10/2019,@ Arizona St.,W 3 - 2,5,1,,66,23,174,0.247,61,6,9,83,2,1,12,3,79.0,3,
11/15/2019,UCLA,L 0 - 3,3,1,,37,17,90,0.222,34,3,7,33,6,1,8,3,45.0,1,
11/17/2019,Southern California,L 1 - 3,4,1,,55,24,126,0.246,52,7,6,56,10,1,6,3,66.0,3,
11/22/2019,@ Colorado,L 1 - 3,4,1,,54,27,144,0.188,45,4,5,42,5,3,6,1,64.0,,
11/24/2019,@ Utah,L 1 - 3,4,,,43,27,132,0.121,39,1,5,56,9,1,20,3,55.0,4,
11/27/2019,@ Washington,L 2 - 3,5,,,67,26,165,0.248,59,6,8,81,1,1,12,2,80.0,1,
11/29/2019,@ Stanford,L 1 - 3,4,,,47,29,152,0.118,46,3,3,63,4,2,14,2,59.0,,
