0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Bethune-Cookman,W 3 - 0,3,,,44,13,97,0.320,42,7,10,43,,,9,1,55.5,4,
08/30/2019,Radford,W 3 - 1,4,1,,52,23,141,0.206,46,6,8,76,3,3,26,,,1,
08/31/2019,UTRGV,L 0 - 3,3,1,,39,13,140,0.186,36,7,4,69,5,,10,,,5,
09/03/2019,@ Prairie View,W 3 - 0,3,1,,42,6,85,0.424,40,8,6,39,2,,13,,,,
09/06/2019,"Ole Miss @ New Orleans, La.",L 0 - 3,3,,,25,22,100,0.030,22,2,7,35,2,,10,2,32.0,2,
09/07/2019,@ Tulane,L 0 - 3,3,,,22,24,95,-0.021,20,5,3,45,3,1,10,,33.0,3,
09/07/2019,"Missouri St. @ New Orleans, La.",W 3 - 0,3,,,35,11,84,0.286,34,10,7,43,2,1,20,2,56.0,,
09/10/2019,Rice,L 0 - 3,3,1,,15,14,97,0.010,14,2,7,37,6,1,8,,22.0,3,
09/13/2019,@ Tulsa,L 0 - 3,3,1,,34,15,103,0.184,29,4,9,38,4,1,8,1,43.0,1,
09/13/2019,"SIUE @ Tulsa, OK",W 3 - 1,4,1,,52,23,158,0.184,47,2,18,69,5,1,10,2,60.0,,
09/14/2019,"UTSA @ Tulsa, OK",L 2 - 3,5,1,,45,24,142,0.148,38,3,14,60,7,3,14,,58.0,1,
09/17/2019,Houston,W 3 - 1,4,1,,43,21,162,0.136,42,7,8,88,8,1,16,,59.0,6,
09/20/2019,"Washington St. @ Edinburg, TX",L 0 - 3,3,1,,29,25,113,0.035,25,3,7,42,2,1,8,1,37.0,4,
09/20/2019,"Texas Southern @ Edinburg, TX",W 3 - 0,3,1,,42,17,109,0.229,39,8,7,55,1,,,2,50.0,1,
09/21/2019,@ UTRGV,W 3 - 2,5,1,,56,28,199,0.141,49,12,13,99,8,1,15,1,76.5,,
09/26/2019,@ Central Ark.,W 3 - 1,4,1,,50,22,139,0.201,49,10,9,61,3,1,14,4,68.0,3,
09/28/2019,@ Northwestern St.,L 1 - 3,4,1,,53,21,160,0.200,51,1,14,74,2,2,12,2,62.0,,
10/03/2019,Nicholls St.,L 1 - 3,4,1,,51,24,166,0.163,49,7,5,76,6,,12,4,64.0,6,
10/05/2019,New Orleans,W 3 - 0,3,1,,42,13,105,0.276,41,4,8,43,1,1,16,,55.0,6,
10/10/2019,@ Sam Houston St.,L 2 - 3,5,1,,70,32,211,0.180,68,4,12,113/,7,1,26,1,88.0,2,
10/12/2019,@ McNeese,W 3 - 2,5,1,,71,25,195,0.236,64,8,8,106,8,2,24,,93.0/,2,
10/17/2019,@ UIW,W 3 - 0,3,1,,49,8,91,0.451,39,5,6,43,2,,10,,59.0,,
10/19/2019,A&M-Corpus Christi,L 1 - 3,4,1,,59,26,189,0.175,55,5,11,88,3,1,12,1,71.0,,
10/24/2019,Southeastern La.,W 3 - 1,4,1,,58,17,170,0.241,56,5,10,87,3,,12,,69.0,2,
10/26/2019,Lamar University,W 3 - 0,3,1,,50,11,116,0.336,49,2,7,55,6,,14,,59.0,1,
10/29/2019,@ Abilene Christian,W 3 - 0,3,1,,46,15,99,0.313,40,4,6,42,1,,8,2,54.0,1,
11/02/2019,SFA,L 1 - 3,4,1,,52,34,173,0.104,51,1,3,86,5,2,12,,61.0,3,
11/07/2019,Central Ark.,L 2 - 3,5,1,,66,26,197,0.203,61,4,8,91,4,1,20,,81.0,2,
11/09/2019,Northwestern St.,W 3 - 1,4,1,,51,23,160,0.175,49,9,7,83,3,1,12,,67.0,3,
11/14/2019,@ Nicholls St.,W 3 - 0,3,1,,47,15,114,0.281,39,5,7,54,2,2,4,,56.0,2,
11/16/2019,@ New Orleans,L 1 - 3,4,1,,53,22,156,0.199,49,3,7,74,9,2,8,2,62.0,4,
11/22/2019,"Northwestern St. @ Conway, AR",L 1 - 3,4,1,,51,19,166,0.193,48,5,5,81,8,2,14,3,65.0,3,
