0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Louisville @ Bowling Green, Ohio",L 0 - 3,,,,,,,,,,,,,,,,,
08/26/2016,@ Bowling Green,L 0 - 3,,,,,,,,,,,,,,,,,
08/27/2016,"Oakland @ Bowling Green, Ohio",L 0 - 3,,,,,,,,,,,,,,,,,
09/02/2016,"New Orleans @ Fort Myers, Fla.",W 3 - 1,,,,,,,,,,,,,,,,,
09/03/2016,@ FGCU,L 0 - 3,,,,,,,,,,,,,,,,,
09/03/2016,"Delaware @ Fort Myers, Fla.",W 3 - 1,,,,,,,,,,,,,,,,,
09/06/2016,High Point,W 3 - 1,,,,,,,,,,,,,,,,,
09/09/2016,@ Col. of Charleston,L 1 - 3,,,,,,,,,,,,,,,,,
09/10/2016,"Eastern Mich. @ Charleston, S.C.",L 1 - 3,1,1,0,0,1,,,,,,,,,,,,
09/10/2016,"Charleston So. @ Charleston, S.C.",W 3 - 0,,,,,,,,,,,,,,,,,
09/13/2016,@ William & Mary,W 3 - 2,,,,,,,,,,,,,,,,,
09/16/2016,Middle Tenn.,W 3 - 0,,,,,,,,,,,,,,,,,
09/17/2016,Liberty,W 3 - 1,,,,,,,,,,,,,,,,,
09/17/2016,Morgan St.,W 3 - 0,,,,,,,,,,,,,,,,,
09/20/2016,@ Towson,L 1 - 3,4,1,0,1,1,-1.000,11,,,4,,,,,,2,
09/24/2016,Davidson,W 3 - 1,4,1,0,0,3,,21,1,2,6,,,,,1.0,,
09/27/2016,@ UMES,W 3 - 1,4,1,0,2,2,-1.000,14,1,,7,,,,,1.0,2,
09/30/2016,@ Duquesne,L 1 - 3,4,1,0,0,0,,17,,1,10,,,,,,,
10/02/2016,@ La Salle,W 3 - 0,3,1,1,0,2,0.500,22,2,1,8,,,,,3.0,,
10/07/2016,George Mason,W 3 - 0,3,1,0,0,0,,12,,3,5,,,,,,,
10/09/2016,George Washington,W 3 - 0,3,1,1,0,1,1.000,12,4,,5,,,,,5.0,1,
10/14/2016,Dayton,L 1 - 3,4,1,0,0,0,,19,1,2,10,,,,,1.0,1,
10/16/2016,Saint Louis,L 1 - 3,4,1,0,0,0,,18,,1,3,,,,,,1,
10/21/2016,@ George Washington,W 3 - 1,4,1,0,1,1,-1.000,22,2,2,4,,,,,2.0,,
10/22/2016,@ George Mason,W 3 - 1,4,1,0,0,0,,20,,2,5,,,,,,,
10/25/2016,Norfolk St.,W 3 - 0,3,1,0,0,0,,16,2,,3,,,,,2.0,,
10/28/2016,Fordham,W 3 - 0,3,1,0,0,0,,13,,2,2,,,,,,,
10/30/2016,Rhode Island,L 2 - 3,5,1,0,1,1,-1.000,19,,1,9,,,,,,1,
11/05/2016,@ Davidson,W 3 - 2,5,1,0,0,0,,26,1,,5,,,,,1.0,,
11/11/2016,@ Saint Louis,L 0 - 3,3,1,0,0,0,,18,,1,3,,,,,,,
11/13/2016,@ Dayton,L 1 - 3,4,1,0,0,0,,24,1,2,6,,,1,,1.5,1,
11/18/2016,"Duquesne @ St. Louis, Mo.",W 3 - 1,4,1,0,0,0,,26,1,,1,,,,,1.0,2,
11/19/2016,"Dayton @ St. Louis, Mo.",L 2 - 3,5,1,0,0,0,,20,1,1,6,,,,,1.0,3,
