0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Ohio St. @ Denton, Texas",L 0 - 3,3,1,4,2,11,0.182,,,1,,,,2,,5.0,,
08/27/2016,@ North Texas,W 3 - 1,1,1,0,0,0,,,,,,,,,,,,
08/27/2016,"Nevada @ Denton, Texas",L 0 - 3,2,1,2,1,4,0.250,,,1,1,,,1,,2.5,,
08/30/2016,Baylor,L 1 - 3,4,1,9,5,27,0.148,,1,2,3,,1,5,,13.5,,
09/02/2016,Kennesaw St.,W 3 - 0,3,1,9,0,18,0.500,1,,,,,,6,,12.0,,
09/02/2016,SFA,W 3 - 1,3,1,6,1,13,0.385,1,1,,2,,,2,,8.0,,
09/03/2016,Tulsa,L 1 - 3,4,1,13,1,26,0.462,,,,,,1,4,,16.0,,
09/06/2016,Sam Houston St.,W 3 - 1,2,1,3,1,11,0.182,,,,1,,,1,,3.5,,
09/09/2016,"Utah @ Portland, Ore.",L 0 - 3,3,1,11,2,21,0.429,,,,,,,3,1,12.5,,
09/09/2016,"CSU Bakersfield @ Portland, Ore.",W 3 - 1,4,1,7,0,12,0.583,1,,,1,,,1,,7.5,,
09/10/2016,@ Portland,W 3 - 0,3,1,6,2,16,0.250,,,,2,,1,7,,10.5,,
09/13/2016,@ A&M-Corpus Christi,L 2 - 3,5,1,10,1,22,0.409,,,1,4,,,1,,10.5,,
09/15/2016,@ UTSA,L 1 - 3,4,1,7,0,18,0.389,,2,,1,,,3,,10.5,,
09/15/2016,"Texas Tech @ San Antonio, Texas",W 3 - 0,3,1,7,1,15,0.400,,,,1,,,5,,9.5,,
09/16/2016,"Wichita St. @ San Antonio, Texas",L 0 - 3,3,1,6,3,16,0.188,,,,3,,,1,,6.5,,
09/23/2016,@ Troy,W 3 - 0,3,1,6,3,13,0.231,1,1,1,4,,,4,,9.0,,
09/25/2016,@ South Alabama,W 3 - 2,5,1,13,3,30,0.333,,,3,1,,,6,1,16.0,,
09/30/2016,Coastal Carolina,L 1 - 3,4,1,10,0,18,0.556,,2,3,3,,,6,,15.0,,
10/02/2016,App State,W 3 - 2,5,1,12,7,30,0.167,,3,1,2,,1,5,,18.5,,
10/07/2016,Arkansas St.,W 3 - 1,4,1,6,3,21,0.143,,,,5,,,5,2,8.5,,
10/08/2016,Little Rock,W 3 - 0,3,1,11,2,15,0.600,,4,,,,,4,,17.0,,
10/13/2016,@ UT Arlington,W 3 - 1,4,1,11,3,26,0.308,,,4,3,,,7,1,14.5,,
10/21/2016,@ Georgia St.,W 3 - 2,5,1,11,9,33,0.061,,1,2,5,,,6,,15.0,,
10/22/2016,@ Ga. Southern,W 3 - 0,3,1,8,0,20,0.400,,1,1,,,,3,,10.5,,
10/25/2016,UT Arlington,W 3 - 1,4,1,13,1,34,0.353,2,2,3,3,,,4,,17.0,,
10/28/2016,Louisiana,W 3 - 2,5,1,15,1,25,0.560,1,1,3,5,,,5,,18.5,,
10/29/2016,ULM,W 3 - 1,4,1,15,4,30,0.367,,,2,2,,,4,,17.0,,
11/04/2016,@ Little Rock,L 1 - 3,4,1,7,5,20,0.100,,2,,2,,,7,,12.5,,
11/05/2016,@ Arkansas St.,L 0 - 3,3,1,5,3,23,0.087,,,1,,,,4,,7.0,1,
11/11/2016,@ ULM,W 3 - 0,2,1,5,2,12,0.250,,,,3,,,1,,5.5,,
11/12/2016,@ Louisiana,W 3 - 0,3,1,6,6,21,,1,,2,2,,2,3,1,9.5,,
11/18/2016,"South Alabama @ Arlington, Texas",W 3 - 0,3,1,11,5,25,0.240,,,2,2,1,,3,1,12.5,,
11/19/2016,@ Coastal Carolina,L 1 - 3,4,1,12,1,26,0.423,,,2,2,,2,4,,16.0,,
