0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2018,@ UCLA,L 1 - 3,,4,1,6,3,14,0.214,,4,1,1,,,1,,10.5,,
08/26/2018,@ UCLA,L 1 - 3,,4,1,9,2,21,0.333,,1,1,4,,,9,,14.5,,
08/31/2018,"Utah @ Missoula, Mont.",L 0 - 3,,3,1,6,2,14,0.286,,,,2,,,,,6.0,,
08/31/2018,"Iowa St. @ Missoula, Mont.",L 1 - 3,,4,1,13,1,23,0.522,,1,,2,,,5,2,16.5,,
09/01/2018,@ Montana,L 2 - 3,,5,1,6,3,19,0.158,,4,,,,,4,1,12.0,,
09/07/2018,"Fresno St. @ Portland, Ore.",W 3 - 1,,4,1,5,2,15,0.200,1,,2,,,,4,,7.0,,
09/07/2018,"California @ Portland, Ore.",W 3 - 2,,5,1,10,2,19,0.421,,3,1,2,,,3,1,14.5,,
09/08/2018,@ Portland St.,W 3 - 0,,3,1,5,0,9,0.556,,,,1,,,1,,5.5,,
09/14/2018,"Texas St. @ Tempe, Ariz.",L 0 - 3,,3,1,2,1,10,0.100,,1,2,1,,,1,,3.5,,
09/14/2018,@ Arizona St.,L 1 - 3,,3,1,0,0,5,,,,,1,,1,,,1.0,,
09/15/2018,"Northern Ariz. @ Tempe, Ariz.",L 0 - 3,,3,1,4,4,17,,,,1,1,,,2,,5.0,,
09/20/2018,LMU (CA),W 3 - 0,,3,1,5,1,10,0.400,,1,1,2,,,4,,8.0,,
09/22/2018,Pepperdine,L 1 - 3,,4,1,0,3,9,-0.333,,1,,2,1,,2,1,2.0,,
09/27/2018,@ BYU,L 0 - 3,,,,,,,,,,,,,,,,,,
09/29/2018,@ San Diego,L 0 - 3,,3,1,3,1,11,0.182,,,1,1,1,,1,,3.5,,
10/04/2018,Santa Clara,W 3 - 2,,5,1,6,0,14,0.429,,3,3,1,,1,5,,12.5,,
10/06/2018,San Francisco,W 3 - 0,,3,1,3,2,9,0.111,,1,,3,1,,1,,4.5,,
10/11/2018,@ Saint Mary's (CA),L 0 - 3,,3,1,2,1,5,0.200,,,3,,,,2,,3.0,,
10/13/2018,@ Pacific,L 2 - 3,,5,1,9,5,21,0.190,,1,2,5,,,5,,12.5,,
10/20/2018,Portland,L 0 - 3,,3,1,1,1,4,,,1,,,,,3,,3.5,,
10/25/2018,San Diego,L 0 - 3,,3,1,5,3,11,0.182,,2,1,1,,2,2,,10.0,,
10/27/2018,BYU,L 0 - 3,,2,1,1,0,5,0.200,,,1,,,,,,1.0,,
11/01/2018,@ San Francisco,W 3 - 1,,3,1,1,3,13,-0.154,,1,1,,,,2,,3.0,,
11/03/2018,@ Santa Clara,W 3 - 2,,2,1,2,0,10,0.200,1,1,3,1,,1,3,,5.5,,
11/08/2018,Pacific,L 0 - 3,,2,1,1,0,2,0.500,,,1,,,,,,1.0,,
11/10/2018,Saint Mary's (CA),W 3 - 1,,1,1,1,0,2,0.500,,,,,,,2,,2.0,,
11/15/2018,@ Pepperdine,L 0 - 3,,3,1,1,3,7,-0.286,,,,,,,1,,1.5,,
11/17/2018,@ LMU (CA),W 3 - 2,,2,1,3,1,5,0.400,,1,,1,,,,,4.0,,
11/20/2018,@ Portland,W 3 - 2,,3,1,1,2,8,-0.125,,,,,,,2,,2.0,,
