0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Prairie View @ Waco, Texas",W 3 - 0,1,1,2,0,3,0.667,,,,,,,,,2.0,,
08/27/2016,@ Baylor,L 1 - 3,4,1,3,2,18,0.056,,,,,,,6,,6.0,,
08/27/2016,"UTRGV @ Waco, TX",W 3 - 2,5,1,15,4,40,0.275,,,,,,1,6,,19.0,,
09/03/2016,"San Diego @ Madison, Wis.",L 0 - 3,3,1,4,3,10,0.100,,,,1,,,4,1,6.0,,
09/04/2016,@ Wisconsin,L 0 - 3,3,1,0,3,12,-0.250,1,,,,,,,,,,
09/06/2016,UTRGV,W 3 - 1,1,1,0,2,4,-0.500,,,,,,,,,,,
09/09/2016,UNLV,L 1 - 3,,,,,,,,,,,,,,,,,
09/10/2016,UT Arlington,W 3 - 1,,,,,,,,,,,,,,,,,
09/13/2016,Texas St.,W 3 - 2,5,1,6,0,13,0.462,,,,,,1,6,,10.0,1,
09/17/2016,@ Rice,L 1 - 3,4,1,8,4,29,0.138,1,,,4,,,5,2,10.5,1,
09/17/2016,@ Yale,L 1 - 3,4,1,5,1,16,0.250,2,,,1,,1,5,3,8.5,,
09/20/2016,@ Sam Houston St.,W 3 - 0,3,1,8,1,11,0.636,,,,,,,,,8.0,,
09/22/2016,Abilene Christian,W 3 - 0,3,1,14,3,27,0.407,,,,1,,3,3,,18.5,2,
09/29/2016,@ Northwestern St.,W 3 - 0,3,1,6,1,11,0.455,1,,,,,1,3,1,8.5,,
10/01/2016,@ Central Ark.,W 3 - 0,3,1,4,2,13,0.154,,,,1,,,3,,5.5,,
10/06/2016,SFA,W 3 - 0,3,1,8,3,17,0.294,,,,2,,2,2,,11.0,,
10/08/2016,Sam Houston St.,W 3 - 2,5,1,7,5,19,0.105,2,,,1,,,2,3,8.0,1,
10/11/2016,@ UTRGV,L 2 - 3,5,1,17,5,34,0.353,1,,,1,,1,7,1,21.5,,
10/13/2016,Houston Baptist,W 3 - 1,4,1,13,0,23,0.565,,,,2,,1,3,,15.5,1,
10/15/2016,Lamar University,W 3 - 0,3,1,9,5,22,0.182,,,,,,1,4,2,12.0,,
10/20/2016,@ New Orleans,W 3 - 1,4,1,15,3,26,0.462,,,,,,1,5,3,18.5,,
10/22/2016,@ Southeastern La.,W 3 - 0,2,1,4,0,8,0.500,,,,,,,2,,5.0,,
10/29/2016,UIW,W 3 - 0,3,1,12,0,18,0.667,3,,,1,,,4,,14.0,1,
11/01/2016,@ UIW,W 3 - 1,2,1,3,2,9,0.111,,,,1,,,,,3.0,,
11/03/2016,McNeese,W 3 - 0,2,1,9,2,15,0.467,,,,,,,1,,9.5,,
11/05/2016,Nicholls St.,W 3 - 0,2,1,8,2,13,0.462,1,,,1,,,1,,8.5,,
11/10/2016,@ Lamar University,W 3 - 1,3,1,3,0,9,0.333,1,,,1,,,2,,4.0,,
11/12/2016,@ Houston Baptist,W 3 - 1,4,1,8,2,20,0.300,1,,,,,,5,,10.5,,
11/18/2016,"McNeese @ Conway, Ark.",W 3 - 1,,,,,,,,,,,,,,,,,
11/19/2016,@ Central Ark.,W 3 - 1,4,1,5,3,15,0.133,1,,,1,,1,2,1,7.0,1,
11/20/2016,"Sam Houston St. @ Conway, Ark.",W 3 - 1,4,1,6,1,17,0.294,,,,2,,,3,,7.5,,
12/02/2016,@ Washington,L 0 - 3,3,1,5,4,15,0.067,,,,,,,1,2,5.5,,
