0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,Kent St.,W 3 - 1,4,1,0,0,0,,3,,3,18,1,,,,,,
08/26/2016,Stony Brook,W 3 - 0,3,1,0,0,0,,4,1,2,12,1,,,,1.0,,
08/27/2016,Stetson,W 3 - 0,3,1,0,0,0,,3,1,1,12,2,,,,1.0,,
08/27/2016,Florida St.,L 0 - 3,3,1,0,0,0,,4,,1,15,2,,,,,,
09/02/2016,@ Southern Ill.,L 2 - 3,5,1,0,0,1,,4,2,3,24,2,,,,2.0,,
09/03/2016,"Northern Ariz. @ Carbondale, Ill.",W 3 - 1,4,1,0,0,0,,8,2,1,29,1,,,,2.0,,
09/03/2016,"Western Mich. @ Carbondale, Ill.",W 3 - 0,3,1,0,0,0,,2,1,1,13,2,,,,1.0,,
09/09/2016,LSU,L 2 - 3,5,1,0,0,0,,8,1,2,26,1,,,,1.0,,
09/09/2016,Fla. Atlantic,W 3 - 1,4,1,0,0,2,,5,2,,18,,,,,2.0,,
09/11/2016,Seattle U,W 3 - 0,3,1,0,0,0,,1,1,1,13,2,,,,1.0,,
09/16/2016,Central Ark.,W 3 - 1,4,1,0,0,0,,7,,1,17,,,,,,,
09/16/2016,UNC Asheville,W 3 - 0,3,1,0,1,1,-1.000,1,,,9,1,,,,,,
09/17/2016,Central Mich.,W 3 - 2,5,1,0,0,0,,4,1,,12,,,,,1.0,,
09/21/2016,South Fla.,W 3 - 0,3,1,0,0,0,,7,,,20,1,,,,,,
09/23/2016,Memphis,W 3 - 0,3,1,0,0,0,,8,,2,15,,,,,,,
09/30/2016,@ East Carolina,W 3 - 1,4,1,0,0,2,,3,1,1,15,5/,,,,1.0,,
10/02/2016,@ Cincinnati,L 1 - 3,4,1,0,0,0,,6,1,2,12,,,,,1.0,,
10/07/2016,"Houston @ Tampa, Fla.",W 3 - 0,3,1,0,0,0,,5,,2,12,,,,,,,
10/09/2016,Tulane,L 0 - 3,3,1,0,0,0,,3,1,1,12,,,,,1.0,,
10/14/2016,@ UConn,W 3 - 0,3,1,0,0,0,,5,,1,14,,,,,,,
10/16/2016,@ Temple,W 3 - 2,5,1,1,0,1,1.000,4,1,,20,1,,,,2.0,,
10/21/2016,Tulsa,W 3 - 0,3,1,0,0,0,,2,,1,19,1,,,,,,
10/23/2016,SMU,L 0 - 3,3,1,0,0,0,,6,1,1,14,1,,,,1.0,,
10/27/2016,Cincinnati,L 2 - 3,5,1,0,0,0,,9,,,31,,,,,,,
10/29/2016,East Carolina,W 3 - 0,3,1,0,0,0,,4,,1,21,,,,,,,
11/02/2016,@ South Fla.,W 3 - 0,3,1,1,0,1,1.000,1,,1,13,,,,,1.0,,
11/06/2016,@ Memphis,W 3 - 1,4,1,0,0,0,,5,,2,14,,,,,,,
11/10/2016,@ SMU,L 0 - 3,3,1,0,0,0,,2,1,1,17,,,,,1.0,,
11/12/2016,@ Tulsa,W 3 - 0,3,1,0,0,0,,4,2,,24,,,,,2.0,,
11/18/2016,Temple,L 2 - 3,5,1,0,1,1,-1.000,3,,1,14,1,,,,,,
11/20/2016,UConn,W 3 - 1,4,1,0,0,0,,3,2,,20,2,,,,2.0,,
11/23/2016,@ Tulane,L 1 - 3,4,1,0,0,0,,3,3,1,17,1,,,,3.0,,
11/25/2016,@ Houston,W 3 - 0,3,1,0,0,0,,1,,2,12,,,,,,,
