0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Charleston So. @ Cullowhee,N.C.",L 0 - 3,,3,,33,18,94,0.160,31,4,12,28,6,,2,,38.0,7/,
08/25/2018,@ Western Caro.,L 1 - 3,,4,,51,28,155,0.148,45,2,15,68,8,1,4,5,56.0,,
08/25/2018,"Robert Morris @ Cullowhee,N.C.",W 3 - 1,,4,,50,30,162,0.123,46,5,9,84,5,3,6,,61.0,4,
08/31/2018,Austin Peay,L 0 - 3,,3,,35,17,116,0.155,32,4,8,44,1,,2,2,40.0,3,
09/01/2018,Troy,L 1 - 3,,4,,45,15,123,0.244,42,7,11,44,11,1,14,8,60.0,,
09/01/2018,Stetson,L 1 - 3,,4,,63,22,159,0.258,61,3,12,54,7,1,,2,67.0,2,
09/07/2018,@ Bryant,L 0 - 3,,3,,35,16,91,0.209,32,4,6,27,9,,6,4,42.0,,
09/08/2018,"Coppin St. @ Smithfield, R.I.",W 3 - 1,,4,,47,18,119,0.244,42,9,11,53,5,2,4,,60.0,1,
09/08/2018,"Quinnipiac @ Smithfield, R.I.",W 3 - 2,,5,,47,25,133,0.165,44,7,15,58,4,,20,3,64.0,1,
09/12/2018,@ Chattanooga,W 3 - 1,,4,,49,22,155,0.174,45,6,7,67,3,2,26,1,70.0,2,
09/14/2018,Gardner-Webb,L 2 - 3,,5,,54,44/,169,0.059,53,2,10,62,6,5,14,,68.0,4,
09/15/2018,@ Wofford,L 0 - 3,,3,,33,16,113,0.150,32,3,10,53,6,1,8,,41.0,,
09/21/2018,@ Western Ky.,L 0 - 3,,3,,33,16,96,0.177,33,3,13,36,4,,10,2,41.0,1,
09/23/2018,@ Louisiana Tech,L 1 - 3,,4,,52,26,145,0.179,50,2,14,61,2,1,18,4,64.0,5,
09/30/2018,Southern Miss.,L 0 - 3,,3,,37,32,119,0.042,35,6,5,52,5,,2,2,44.0,1,
10/02/2018,@ Tennessee St.,W 3 - 2,,5,,54,30,167,0.144,51,5,12,73,2,4,2,2,64.0,2,
10/05/2018,Rice,L 0 - 3,,3,,33,14,92,0.207,31,2,4,33,4,1,,1,36.0,2,
10/07/2018,Western Ky.,L 1 - 3,,4,,43,25,122,0.148,38,4,14,46,4,1,8,1,52.0,3,
10/12/2018,@ Charlotte,L 0 - 3,,3,,29,22,117,0.060,27,1,6,43,6,,2,2,31.0,,
10/14/2018,@ Marshall,L 0 - 3,,3,,41,11,113,0.265,40,2,16,50,2,3,6,,49.0,,
10/19/2018,UAB,W 3 - 0,,3,,44,12,106,0.302,41,3,15,46,3,,10,3,52.0,1,
10/21/2018,UTEP,W 3 - 0,,3,,48,12,125,0.288,44,12,10,43,3,1,10,2,66.0,,
10/24/2018,@ UT Martin,L 2 - 3,,5,,57,26,146,0.212,48,9,10,52,10,1,8,5,71.0,2,
10/28/2018,@ UAB,L 0 - 3,,3,,32,16,81,0.198,32,6,7,28,7,6,,2,44.0,3,
11/02/2018,North Texas,L 0 - 3,,3,,33,20,95,0.137,29,2,7,26,5,,2,7,36.0,1,
11/04/2018,UTSA,L 0 - 3,,3,,30,14,93,0.172,29,1,8,39,5,1,8,2,36.0,,
11/08/2018,@ FIU,L 0 - 3,,3,,23,16,91,0.077,19,4,8,39,10,,8,,31.0,2,
11/11/2018,@ Fla. Atlantic,L 1 - 3,,4,,49,16,131,0.252,46,5,8,50,12,1,5,2,57.5,4,
