Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
8302019,California Baptist,W 3 - 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312019,Cal St. Fullerton,L 1 - 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312019,UIC,L 2 - 3,3.0,2.6666666666666665,0.3333333333333333,5.666666666666667,0.13733333333333334,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.5
9062019,@ Portland,L 0 - 3,2.0,2.25,0.25,5.5,0.153,0.0,0.0,0.0,1.75,0.0,0.5,0.25,0.25,2.875
9062019,Utah St.,W 3 - 0,0.0,1.8,0.2,4.4,0.1224,0.0,0.0,0.0,1.4,0.0,0.4,0.2,0.2,2.3
9072019,@ Washington St.,L 0 - 3,0.0,1.5,0.16666666666666666,3.6666666666666665,0.102,0.0,0.0,0.0,1.1666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.9166666666666667
9132019,@ UNLV,W 3 - 2,3.0,1.2857142857142858,0.42857142857142855,3.857142857142857,0.03028571428571428,0.0,0.0,0.0,1.1428571428571428,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.6428571428571428
9132019,"Pacific @ Las Vegas, NV",L 2 - 3,2.0,1.375,0.5,3.875,0.057749999999999996,0.0,0.0,0.0,1.0,0.0,0.25,0.125,0.125,1.6875
9142019,"Texas Tech @ Las Vegas, NV",L 0 - 3,0.0,1.2222222222222223,0.4444444444444444,3.4444444444444446,0.05133333333333333,0.0,0.0,0.0,0.8888888888888888,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.5
9202019,"Omaha @ Phoenix, AZ",W 3 - 2,0.0,1.1,0.4,3.1,0.0462,0.0,0.0,0.0,0.8,0.0,0.2,0.1,0.1,1.35
9212019,@ Grand Canyon,L 1 - 3,0.0,1.0,0.36363636363636365,2.8181818181818183,0.041999999999999996,0.0,0.0,0.0,0.7272727272727273,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.2272727272727273
9212019,"CSUN @ Phoenix, AZ",L 2 - 3,0.0,0.9166666666666666,0.3333333333333333,2.5833333333333335,0.0385,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.125
9262019,Portland St.,W 3 - 0,0.0,0.8461538461538461,0.3076923076923077,2.3846153846153846,0.03553846153846153,0.0,0.0,0.0,0.6153846153846154,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,1.0384615384615385
9282019,Sacramento St.,W 3 - 2,0.0,0.7857142857142857,0.2857142857142857,2.2142857142857144,0.032999999999999995,0.0,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.9642857142857143
10032019,@ Montana St.,L 1 - 3,0.0,0.7333333333333333,0.26666666666666666,2.066666666666667,0.030799999999999998,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.9
10042019,@ Montana,W 3 - 1,2.0,0.6875,0.25,2.1875,0.028874999999999998,0.0,0.0,0.0,0.5,0.0,0.125,0.125,0.0625,0.875
10082019,@ Eastern Wash.,W 3 - 1,0.0,0.6470588235294118,0.23529411764705882,2.0588235294117645,0.02717647058823529,0.0,0.0,0.0,0.47058823529411764,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.8235294117647058
10122019,@ Northern Colo.,L 1 - 3,0.0,0.6111111111111112,0.2222222222222222,1.9444444444444444,0.025666666666666664,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.7777777777777778
10172019,Northern Ariz.,W 3 - 1,0.0,0.5789473684210527,0.21052631578947367,1.8421052631578947,0.024315789473684207,0.0,0.0,0.0,0.42105263157894735,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.7368421052631579
10182019,Southern Utah,W 3 - 1,0.0,0.55,0.2,1.75,0.0231,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.05,0.7
10242019,@ Weber St.,L 2 - 3,0.0,0.5238095238095238,0.19047619047619047,1.6666666666666667,0.022,0.0,0.0,0.0,0.38095238095238093,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.6666666666666666
10262019,Idaho St.,W 3 - 0,0.0,0.5,0.18181818181818182,1.5909090909090908,0.020999999999999998,0.0,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.6363636363636364
10312019,@ Sacramento St.,L 2 - 3,0.0,0.4782608695652174,0.17391304347826086,1.5217391304347827,0.02008695652173913,0.0,0.0,0.0,0.34782608695652173,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.6086956521739131
11022019,@ Portland St.,W 3 - 1,0.0,0.4583333333333333,0.16666666666666666,1.4583333333333333,0.01925,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.5833333333333334
11072019,Montana,L 2 - 3,0.0,0.44,0.16,1.4,0.01848,0.0,0.0,0.0,0.32,0.0,0.08,0.08,0.04,0.56
