0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Middle Tenn. @ Cullowhee,N.C.",W 3 - 0,,3,1,4,1,7,0.429,1,,,1,,,1,,4.5,,
08/25/2018,@ Western Caro.,L 0 - 3,,3,1,3,2,8,0.125,,,,2,,1,1,,4.5,,
08/25/2018,"Robert Morris @ Cullowhee,N.C.",W 3 - 0,,1,1,3,1,4,0.500,,,,,,,1,,3.5,,
08/28/2018,Savannah St.,W 3 - 0,,3,1,2,4,10,-0.200,,,,,,1,1,,3.5,,
08/30/2018,@ South Carolina St.,W 3 - 1,,4,1,6,2,13,0.308,1,,,1,,,3,,7.5,,
09/07/2018,The Citadel,W 3 - 2,,5,1,7,0,15,0.467,1,,,2,,1,3,,9.5,,
09/08/2018,"Davidson @ Charleston, S.C.",L 1 - 3,,4,1,4,1,20,0.150,,,,,,,3,,5.5,,
09/08/2018,@ Col. of Charleston,L 1 - 3,,4,1,5,3,18,0.111,,,,1,,,3,,6.5,,
09/18/2018,UNC Asheville,-,,,,,,,,,,,,,,,,,,
09/21/2018,Campbell,L 2 - 3,,5,1,4,4,11,,,,,,,,5,,6.5,,
09/22/2018,Hampton,W 3 - 1,,4,1,7,0,14,0.500,1,,,,,,5,,9.5,,
09/28/2018,@ Gardner-Webb,W 3 - 1,,4,1,6,1,11,0.455,,,,1,,1,5,,9.5,,
09/29/2018,@ Winthrop,L 0 - 3,,3,1,2,2,8,,,,,,,1,,,3.0,,
10/02/2018,Presbyterian,W 3 - 2,,5,1,7,3,20,0.200,,,,1,,,8,,11.0,,
10/06/2018,High Point,L 0 - 3,,3,1,7,4,20,0.150,,,,,,1,2,2,9.0,,
10/12/2018,Radford,W 3 - 2,,5,1,6,3,22,0.136,,,,2,,,4,1,8.0,,
10/19/2018,@ UNC Asheville,L 0 - 3,,3,1,6,3,12,0.250,,,,1,,,,,6.0,,
10/20/2018,@ USC Upstate,L 1 - 3,,4,1,7,5,20,0.100,,,,,1,1,1,1,8.5,,
10/26/2018,@ High Point,L 0 - 3,,3,1,3,4,10,-0.100,1,,,,,,,,3.0,,
10/27/2018,@ Presbyterian,W 3 - 2,,5,1,8,4,20,0.200,,,,2,,1,3,1,10.5,,
10/30/2018,UNC Asheville,L 0 - 3,,3,1,4,2,12,0.167,,,,,,,4,,6.0,,
11/02/2018,Winthrop,L 1 - 3,,4,1,6,2,20,0.200,,,,1,,1,2,,8.0,,
11/03/2018,Gardner-Webb,W 3 - 1,,4,1,4,3,14,0.071,,,,3,,,4,1,6.0,,
11/09/2018,@ Hampton,W 3 - 1,,4,1,6,4,15,0.133,,,,,1,,4,,8.0,1,
11/10/2018,@ Campbell,W 3 - 1,,4,1,4,2,13,0.154,,,,1,,2,11/,,11.5,,
11/16/2018,"Winthrop @ Asheville, NC",L 2 - 3,,5,1,7,4,24,0.125,1,,,,,,4,,9.0,,
