0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"ULM @ Knoxville, Tenn.",W 3 - 0,3,1,8,1,11,0.636,,,,,,,1,,8.5,,
08/27/2016,@ Tennessee,L 0 - 3,3,1,6,5,16,0.062,,,,,,1,2,1,8.0,,
08/27/2016,"Cincinnati @ Knoxville, Tenn.",L 1 - 3,3,1,3,1,9,0.222,,,,,,,,1,3.0,,
09/02/2016,"Nevada @ Moraga, Calif.",L 0 - 3,3,1,6,0,13,0.462,,,,,,,1,1,6.5,,
09/03/2016,"UC Riverside @ Moraga, Calif.",L 1 - 3,4,1,7,6,16,0.062,,,,1,,2,2,2,10.0,,
09/03/2016,@ Saint Mary's (CA),L 1 - 3,4,1,7,3,16,0.250,,,,1,,,2,,8.0,,
09/09/2016,Illinois St.,L 0 - 3,,,,,,,,,,,,,,,,,
09/10/2016,Tennessee Tech,W 3 - 2,5,1,5,3,18,0.111,1,,,,,,1,,5.5,,
09/10/2016,Seton Hall,L 0 - 3,3,1,9,3,14,0.429,,,,3,,,4,,11.0,,
09/14/2016,@ Wake Forest,L 0 - 3,3,1,3,3,8,,1,,,1,,,1,1,3.5,,
09/16/2016,"Morgan St. @ Richmond, Va.",W 3 - 1,,,,,,,,,,,,,,,,,
09/16/2016,@ VCU,L 0 - 3,,,,,,,,,,,,,,,,,
09/17/2016,"Liberty @ Richmond, Va.",L 0 - 3,2,1,5,4,14,0.071,,,,,,,1,,5.5,,
09/23/2016,@ UAB,W 3 - 1,3,1,2,0,6,0.333,,,,,,,2,,3.0,,
09/25/2016,@ Marshall,L 0 - 3,3,1,1,4,9,-0.333,,,,,,,,,1.0,,
09/30/2016,Rice,L 0 - 3,2,1,3,2,8,0.125,,,,,,,1,,3.5,,
10/02/2016,Western Ky.,L 0 - 3,,,,,,,,,,,,,,,,,
10/05/2016,@ Tennessee St.,L 1 - 3,4,1,8,5,18,0.167,,,,,,1,1,,9.5,,
10/07/2016,@ Louisiana Tech,L 1 - 3,2,1,4,1,10,0.300,,,,1,,,1,1,4.5,,
10/09/2016,@ Fla. Atlantic,L 0 - 3,3,1,7,1,13,0.462,,,,,,,2,1,8.0,,
10/14/2016,UTSA,L 1 - 3,3,1,3,4,9,-0.111,,,,,,,4,1,5.0,,
10/16/2016,@ Charlotte,W 3 - 2,5,1,17,3,27,0.519,,,,1,,,4,1,19.0,,
10/19/2016,Austin Peay,L 2 - 3,5,1,11,0,18,0.611,,,,1,,,1,1,11.5,,
10/21/2016,Southern Miss.,L 0 - 3,3,1,4,4,10,,,,,1,,,4,,6.0,,
10/23/2016,UAB,L 1 - 3,4,1,8,2,15,0.400,,,,,1,,2,,9.0,,
10/30/2016,UTEP,L 0 - 3,3,1,3,1,7,0.286,,,,,,,1,,3.5,,
11/05/2016,@ Western Ky.,L 0 - 3,3,1,4,4,12,,,,,,,,1,,4.5,,
11/10/2016,@ FIU,L 2 - 3,5,1,7,5,19,0.105,,,,,,1,2,1,9.0,,
11/12/2016,North Texas,L 0 - 3,2,1,0,1,4,-0.250,,,,2,,,1,,0.5,,
