0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
09/02/2016,"ULM @ Conway, Ark.",L 0 - 3,3,,18,18,76,,17,3,3,23,13,,,,21.0,1,
09/02/2016,"Oral Roberts @ Conway, Ark.",L 0 - 3,3,,13,13,53,,10,3,5,14,15,,2,,17.0,4,
09/03/2016,@ Central Ark.,L 0 - 3,3,,15,14,66,0.015,14,1,8,28,15,2,3,,19.5,2,
09/03/2016,"UIW @ Conway, Ark.",L 0 - 3,3,,14,21,68,-0.103,13,4,7,18,11,,2,,19.0,2,
09/06/2016,@ Miles,L 1 - 3,4,,27,25,105,0.019,22,9,12,56,13,2,,,38.0,8,
09/06/2016,"Albany St. (GA) @ Birmingham, Ala.",W 3 - 2,5,,47,37,147,0.068,45,12,7,69,13,2,4,2,63.0,14/,
09/07/2016,"North Dakota @ Jacksonville, Ala.",L 0 - 3,3,,18,19,85,-0.012,17,1,1,30,11,,,,19.0,,
09/07/2016,@ Jacksonville St.,L 0 - 3,3,,21,25,101,-0.040,20,3,3,33,3,1,,2,25.0,,
09/16/2016,Alabama St.,L 0 - 3,3,,22,21,92,0.011,22,3,11,23,3,,4,6,27.0,4,
09/20/2016,Jacksonville St.,L 0 - 3,3,,18,24,83,-0.072,17,2,5,27,10,,4,1,22.0,3,
09/23/2016,Southern U.,L 0 - 3,3,,24,30,102,-0.059,22,2,6,44,3,,4,3,28.0,5,
09/30/2016,@ Grambling,L 0 - 3,3,,19,28,104,-0.087,18,6,3,45,10,1,,,26.0,,
10/01/2016,@ Ark.-Pine Bluff,L 1 - 3,4,,35,30,137,0.036,34,7,9,54,9,2,2,,45.0,3,
10/07/2016,Mississippi Val.,W 3 - 0,3,,34,23,118,0.093,31,10,5,51,2,,6,1,47.0,1,
10/08/2016,Jackson St.,L 0 - 3,3,,30,26,98,0.041,29,3,8,29,5,,6,,36.0,2,
10/14/2016,@ Texas Southern,L 0 - 3,3,,20,25,79,-0.063,19,2,5,19,13,,2,,23.0,,
10/15/2016,@ Prairie View,L 0 - 3,3,,17,25,90,-0.089,15,1,6,27,5,1,4,,21.0,,
10/21/2016,@ Southern U.,L 1 - 3,4,,37,27,151,0.066,35,9,6,57,6,1,2,2,48.0,4,
10/28/2016,Ark.-Pine Bluff,L 1 - 3,4,,41,26,136,0.110,37,16/,16,61,5,,6,,60.0,5,
10/29/2016,Grambling,L 0 - 3,3,,30,24,125,0.048,29,6,7,53,3,1,8,4,41.0,2,
11/04/2016,@ Jackson St.,L 0 - 3,3,,25,23,100,0.020,25,6,9,32,5,1,6,,35.0,,
11/07/2016,@ Mississippi Val.,L 2 - 3,5,,41,31,164,0.061,40,9,17/,78,9,1,6,,54.0,,
11/11/2016,Prairie View,L 0 - 3,3,,22,17,92,0.054,20,7,6,31,7,1,,7/,30.0,1,
11/12/2016,Texas Southern,L 0 - 3,3,,19,22,93,-0.032,19,3,11,33,6,1,,,23.0,4,
11/14/2016,@ Alabama A&M,L 0 - 3,3,,24,23,102,0.010,21,8,2,36,5,1,,,33.0,2,
11/14/2016,@ Alabama A&M,L 1 - 3,4,,43,31,140,0.086,39,8,9,47,8,5,,,56.0,,
11/15/2016,@ Alabama St.,L 0 - 3,3,,21,18,91,0.033,20,5,10,32,3,,2,1,27.0,,
