0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
09/02/2016,Colgate,W 3 - 1,4,,65,22,172,0.250,62,2,8,72,6,1,18,2,77.0,1,
09/03/2016,Marist,W 3 - 1,4,,56,25,177,0.175,54,5,7,83,3,4,16,2,73.0,2,
09/03/2016,James Madison,L 0 - 3,3,,33,12,119,0.176,30,3,4,50,3,,6,1,39.0,1,
09/09/2016,@ Kansas City,L 0 - 3,3,,30,10,77,0.260,30,1,8,19,4,2,6,5,36.0,4,
09/09/2016,Bradley,L 0 - 3,3,,42,18,113,0.212,40,2,8,38,3,1,10,2,50.0,2,
09/10/2016,"Omaha @ Kansas City, Mo.",W 3 - 1,4,,48,14,127,0.268,45,7,12,52,4,2,20,1,67.0,3,
09/16/2016,@ Bucknell,W 3 - 0,3,,43,8,107,0.327,41,7,9,41,3,1,14,1,58.0,,
09/17/2016,"Buffalo @ Lewisburg, Pa.",W 3 - 1,4,,58,25,127,0.260,56,11,15,45,4,3,10,,77.0,,
09/17/2016,"Oakland @ Lewisburg, Pa.",L 1 - 3,4,,51,25,126,0.206,49,4,9,34,13,1,18,3,65.0,,
09/24/2016,@ Columbia,L 2 - 3,5,,60,20,173,0.231,56,3,11,67,7,2,16,3,73.0,2,
09/30/2016,Brown,L 2 - 3,5,,66,25,149,0.275,59,8,13,53,4,,18,1,83.0,1,
10/01/2016,Yale,L 1 - 3,4,,59,22,135,0.274,55,6,15,50,6,2,10,,72.0,3,
10/07/2016,Penn,W 3 - 2,5,,64,19,172,0.262,63,6,8,85,6,,10,1,75.0,5/,
10/08/2016,Princeton,L 0 - 3,3,,23,23,102,,23,2,5,44,8,,10,1,30.0,1,
10/11/2016,@ Binghamton,W 3 - 2,5,,61,21,171,0.234,59,6,10,79,6,,12,,73.0,1,
10/14/2016,@ Dartmouth,L 2 - 3,5,,58,26,193,0.166,54,5,9,85,5,1,18,,73.0,,
10/15/2016,@ Harvard,W 3 - 2,5,,65,29,178,0.202,64,8,12,72,7,1,16,2,82.0,2,
10/22/2016,Columbia,W 3 - 1,4,,54,24,164,0.183,50,10,15,63,,1,24,1,77.0,2,
10/28/2016,@ Yale,L 1 - 3,4,,56,23,142,0.232,50,6,11,60,6,1,14,,70.0,2,
10/29/2016,@ Brown,W 3 - 1,4,,58,18,154,0.260,56,7,4,67,7,4,14,2,76.0,3,
11/04/2016,Harvard,L 1 - 3,4,,47,32,178,0.084,45,11,5,77,5,,12,2,64.0,1,
11/05/2016,Dartmouth,W 3 - 0,3,,45,12,102,0.324,42,7,5,54,5,1,4,2,55.0,3,
11/11/2016,@ Princeton,L 2 - 3,5,,58,21,165,0.224,56,9,9,71,6,4,12,3,77.0,2,
11/12/2016,@ Penn,W 3 - 2,5,,50,22,159,0.176,48,7,12,80,9,3,16,,68.0,5/,
