Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
8262016,"Western Ill. @ Milwaukee, Wis.",W 3 - 0,3.0,8.0,2.0,15.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.5
8262016,@ Milwaukee,L 2 - 3,3.0,5.5,1.5,13.0,0.29100000000000004,0.0,0.0,0.0,1.0,0.0,0.5,2.5,0.5,7.25
8272016,"Akron @ Milwaukee, Wis.",W 3 - 0,3.0,6.0,2.0,14.666666666666666,0.268,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.0,0.3333333333333333,7.333333333333333
9022016,"Northern Ill. @ Fargo, ND",L 0 - 3,3.0,5.75,2.0,14.0,0.2635,0.0,0.0,0.0,1.0,0.0,0.25,2.0,0.75,7.0
9032016,@ North Dakota St.,L 0 - 3,3.0,6.0,2.4,15.0,0.2424,0.0,0.0,0.2,1.2,0.0,0.2,2.4,0.6,7.4
9032016,"UTEP @ Fargo, N.D.",L 1 - 3,4.0,5.833333333333333,2.5,16.833333333333332,0.21483333333333332,0.0,0.0,0.16666666666666666,1.5,0.0,0.16666666666666666,2.5,0.5,7.25
9042016,@ South Dakota St.,W 3 - 0,3.0,5.571428571428571,2.2857142857142856,16.142857142857142,0.21985714285714283,0.0,0.0,0.14285714285714285,1.8571428571428572,0.0,0.14285714285714285,2.142857142857143,0.42857142857142855,6.785714285714286
9092016,@ Cornell,W 3 - 0,3.0,5.125,2.25,15.625,0.192375,0.0,0.125,0.25,1.75,0.0,0.125,1.875,0.375,6.3125
9092016,"Omaha @ Kansas City, Mo.",W 3 - 1,4.0,5.555555555555555,2.3333333333333335,17.444444444444443,0.1918888888888889,0.0,0.1111111111111111,0.2222222222222222,2.0,0.1111111111111111,0.1111111111111111,2.0,0.3333333333333333,6.777777777777778
9102016,@ Kansas City,L 0 - 3,3.0,5.2,2.4,17.1,0.1656,0.0,0.1,0.2,2.0,0.1,0.1,1.8,0.3,6.3
9162016,@ Indiana St.,L 1 - 3,4.0,5.181818181818182,2.3636363636363638,17.181818181818183,0.16572727272727272,0.0,0.09090909090909091,0.45454545454545453,2.090909090909091,0.09090909090909091,0.18181818181818182,1.6363636363636365,0.2727272727272727,6.2727272727272725
9172016,"Western Mich. @ Terre Haute, Ind.",L 1 - 3,4.0,4.916666666666667,2.4166666666666665,16.416666666666668,0.1415,0.08333333333333333,0.08333333333333333,0.4166666666666667,2.1666666666666665,0.08333333333333333,0.16666666666666666,1.5,0.25,5.916666666666667
9242016,@ Illinois St.,L 0 - 3,3.0,5.230769230769231,2.5384615384615383,17.615384615384617,0.14261538461538462,0.07692307692307693,0.07692307692307693,0.38461538461538464,2.230769230769231,0.07692307692307693,0.23076923076923078,1.5384615384615385,0.23076923076923078,6.3076923076923075
9302016,Southern Ill.,L 0 - 3,2.0,4.928571428571429,2.4285714285714284,17.0,0.13242857142857142,0.07142857142857142,0.07142857142857142,0.35714285714285715,2.142857142857143,0.07142857142857142,0.21428571428571427,1.5,0.21428571428571427,5.964285714285714
10012016,Evansville,W 3 - 0,3.0,5.066666666666666,2.3333333333333335,16.866666666666667,0.15026666666666666,0.06666666666666667,0.06666666666666667,0.3333333333333333,2.1333333333333333,0.06666666666666667,0.2,1.4666666666666666,0.2,6.066666666666666
10072016,@ Missouri St.,L 0 - 3,2.0,5.0,2.375,16.625,0.1456875,0.0625,0.0625,0.3125,2.0,0.0625,0.1875,1.5,0.1875,6.0
10082016,@ Wichita St.,L 0 - 3,1.0,4.764705882352941,2.3529411764705883,16.0,0.12729411764705884,0.058823529411764705,0.058823529411764705,0.29411764705882354,1.8823529411764706,0.058823529411764705,0.17647058823529413,1.411764705882353,0.17647058823529413,5.705882352941177
10142016,UNI,L 0 - 3,1.0,4.5,2.2777777777777777,15.5,0.11227777777777777,0.05555555555555555,0.05555555555555555,0.2777777777777778,1.7777777777777777,0.05555555555555555,0.16666666666666666,1.3333333333333333,0.16666666666666666,5.388888888888889
10152016,Drake,L 1 - 3,0.0,4.2631578947368425,2.1578947368421053,14.68421052631579,0.10636842105263157,0.05263157894736842,0.05263157894736842,0.2631578947368421,1.6842105263157894,0.05263157894736842,0.15789473684210525,1.263157894736842,0.15789473684210525,5.105263157894737
10182016,@ Loyola Chicago,L 1 - 3,2.0,4.2,2.15,14.3,0.10819999999999999,0.05,0.05,0.25,1.65,0.05,0.15,1.2,0.2,5.0
10212016,Illinois St.,L 0 - 3,1.0,4.0,2.142857142857143,13.714285714285714,0.05542857142857142,0.047619047619047616,0.047619047619047616,0.23809523809523808,1.5714285714285714,0.047619047619047616,0.14285714285714285,1.1428571428571428,0.19047619047619047,4.761904761904762
10222016,Indiana St.,W 3 - 1,0.0,3.8181818181818183,2.0454545454545454,13.090909090909092,0.0529090909090909,0.045454545454545456,0.045454545454545456,0.22727272727272727,1.5,0.045454545454545456,0.13636363636363635,1.0909090909090908,0.18181818181818182,4.545454545454546
10282016,@ Evansville,L 2 - 3,0.0,3.652173913043478,1.9565217391304348,12.521739130434783,0.0506086956521739,0.043478260869565216,0.043478260869565216,0.21739130434782608,1.434782608695652,0.043478260869565216,0.13043478260869565,1.0434782608695652,0.17391304347826086,4.3478260869565215
10292016,@ Southern Ill.,L 0 - 3,3.0,3.625,2.0,12.416666666666666,0.04849999999999999,0.041666666666666664,0.041666666666666664,0.20833333333333334,1.375,0.041666666666666664,0.125,1.0416666666666667,0.16666666666666666,4.3125
