0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Saint Mary's (CA) @ Seattle, Wash.",W 3 - 0,3,1,5,2,8,0.375,,,1,3,,,1,,5.5,,
08/26/2017,"Pittsburgh @ Seattle, Wash.",W 3 - 0,3,1,2,3,6,-0.167,,1,,1,,,2,,4.0,1,
08/26/2017,@ Washington,W 3 - 1,4,1,5,3,11,0.182,1,,2,1,,,2,,6.0,,
09/01/2017,Kentucky,W 3 - 0,3,1,0,0,5,,,,,1,,,3,,1.5,,
09/02/2017,UNI,W 3 - 0,3,1,1,3,6,-0.333,,,,,,,4,1,3.0,,
09/02/2017,Southern California,L 0 - 3,3,1,2,2,6,,1,,,4,,,4,,4.0,,
09/08/2017,"Belmont @ Lawrence, KS",W 3 - 0,3,1,3,1,8,0.250,,,1,1,,,3,,4.5,,
09/08/2017,"Purdue @ Lawrence, KS",L 1 - 3,4,1,6,1,9,0.556,1,1,1,2,,,2,,8.0,,
09/09/2017,@ Kansas,W 3 - 0,3,1,1,0,9,0.111,1,,1,1,,,3,,2.5,,
09/15/2017,@ Wichita St.,L 1 - 3,2,1,0,0,1,,,,1,1,,,,,,,
09/16/2017,"Iowa St. @ Wichita, Kan.",L 2 - 3,5,1,5,2,16,0.188,,,,5,,1,3,,7.5,,
09/22/2017,Georgetown,W 3 - 1,4,1,5,1,11,0.364,,1,,1,,,3,,7.5,,
09/24/2017,Villanova,W 3 - 1,4,1,4,3,14,0.071,,,,,,,4,,6.0,,
09/29/2017,@ Seton Hall,W 3 - 0,3,1,4,0,8,0.500,,,,1,,,1,,4.5,,
09/30/2017,@ St. John's (NY),W 3 - 0,,,,,,,,,,,,,,,,,
10/05/2017,@ Marquette,L 0 - 3,1,1,0,0,4,,,,,,,,1,,0.5,,
10/06/2017,@ DePaul,W 3 - 0,3,1,6,0,11,0.545,1,,,1,,,1,,6.5,,
10/13/2017,Butler,W 3 - 2,5,1,7,1,19,0.316,,,,1,,,2,,8.0,,
10/15/2017,Xavier,W 3 - 0,3,1,4,2,12,0.167,,,,,,,1,,4.5,,
10/20/2017,St. John's (NY),W 3 - 1,4,1,4,2,18,0.111,,,,1,,,4,1,6.0,,
10/22/2017,Seton Hall,W 3 - 0,3,1,3,1,10,0.200,,,,,,,1,2,3.5,,
10/27/2017,@ Providence,W 3 - 1,4,1,8,3,23,0.217,,,,1,,,3,2,9.5,,
10/28/2017,@ Providence,W 3 - 0,3,1,2,3,12,-0.083,1,,,1,,,3,,3.5,,
11/04/2017,Marquette,W 3 - 0,3,1,2,1,7,0.143,,,,,,,1,,2.5,,
11/05/2017,DePaul,W 3 - 0,,,,,,,,,,,,,,,,,
11/11/2017,@ Xavier,W 3 - 0,3,1,7,1,15,0.400,1,,,,,1,3,,9.5,,
11/12/2017,@ Butler,W 3 - 2,5,1,7,4,22,0.136,,,,2,,,1,,7.5,,
11/17/2017,@ Villanova,L 0 - 3,3,1,0,1,7,-0.143,,,,,,,1,,0.5,,
11/18/2017,@ Georgetown,W 3 - 2,5,1,9,0,13,0.692,,,1,1,1,,6,,12.0,,
11/24/2017,"Villanova @ Milwaukee, Wis.",W 3 - 0,3,1,9,3,16,0.375,,,,,,,2,,10.0,,
11/25/2017,Marquette,W 3 - 2,5,1,5,2,15,0.200,,,,,,,2,1,6.0,,
12/01/2017,Coastal Carolina,W 3 - 1,4,1,6,1,15,0.333,1,,,1,,,4,,8.0,,
12/02/2017,Michigan St.,L 1 - 3,4,1,4,1,8,0.375,,,,1,,,3,,5.5,,
