0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Montana,W 3 - 1,,4,1,4,5,13,-0.077,46,1,,13,,2,1,,7.5,1,
08/25/2018,Eastern Wash.,L 2 - 3,,5,1,4,2,14,0.143,56,1,4,23,,1,3,2,7.5,3,
08/25/2018,UMass Lowell,W 3 - 0,,3,1,4,0,4,1.000,29,,,17,,,2,,5.0,1,
08/31/2018,"Milwaukee @ Pocatello, Idaho",W 3 - 2,,5,1,6,0,9,0.667,48,1,,19,,,2,,8.0,,
08/31/2018,@ Idaho St.,W 3 - 0,,3,1,4,1,7,0.429,40,1,1,9,,,,,5.0,,
09/01/2018,"Boise St. @ Pocatello, Idaho",L 0 - 3,,3,1,2,2,7,,19,2,1,12,,,3,,5.5,,
09/07/2018,"Seattle U @ Sacramento, Calif.",L 2 - 3,,5,1,7,0,14,0.500,52,,1,16,,,3,,8.5,1,
09/08/2018,@ Sacramento St.,L 1 - 3,,4,1,4,1,10,0.300,30,,,16,,,2,,5.0,,
09/08/2018,"Nevada @ Sacramento, Calif.",L 2 - 3,,5,1,3,2,11,0.091,38,,1,7,,,6,,6.0,1,
09/14/2018,"Idaho @ Fullerton, Calif.",W 3 - 2,,5,1,4,4,15,,61,,1,18,,,1,1,4.5,1,
09/15/2018,"San Francisco @ Fullerton, Calif.",L 1 - 3,,4,1,2,2,10,,41,1,1,10,,,2,2,4.0,,
09/18/2018,@ Long Beach St.,L 0 - 3,,3,1,1,2,7,-0.143,31,,1,10,,,1,,1.5,,
09/21/2018,UC Santa Barbara,L 1 - 3,,4,1,2,1,7,0.143,36,,,17,,,,,2.0,,
09/22/2018,Cal Poly,L 0 - 3,,3,1,5,0,12,0.417,23,,,10,,,,,5.0,,
09/29/2018,@ Hawaii,L 0 - 3,,3,1,2,1,5,0.200,19,,1,9,,,,,2.0,1,
10/06/2018,@ Cal St. Fullerton,W 3 - 0,,3,1,4,0,10,0.400,31,1,2,11,,,,,4.0,,
10/11/2018,@ UC Davis,L 2 - 3,,5,1,0,0,5,,33,,1,18,,,1,,0.5,,
10/13/2018,@ UC Irvine,L 0 - 3,,3,1,2,0,7,0.286,27,,1,3,,,1,,2.5,1,
10/19/2018,Hawaii,L 0 - 3,,3,1,2,0,5,0.400,24,1,,8,,,,,3.0,1,
10/23/2018,@ California Baptist,L 2 - 3,,5,1,4,1,10,0.300,48,,,22,,1,,1,5.0,,
10/27/2018,Cal St. Fullerton,W 3 - 2,,5,1,3,2,12,0.083,51,,1,18,1,,2,1,4.0,,
10/30/2018,@ CSUN,L 1 - 3,,4,1,4,1,7,0.429,40,2,1,14,,,,,6.0,,
11/02/2018,UC Irvine,W 3 - 2,,5,1,3,0,13,0.231,54,1,2,10,,1,4,2,7.0,,
11/03/2018,UC Davis,L 0 - 3,,3,1,4,0,9,0.444,22,,1,8,,,,1,4.0,1,
11/09/2018,Long Beach St.,L 1 - 3,,4,1,2,3,12,-0.083,42,2,2,13,,,,1,4.0,,
11/10/2018,CSUN,W 3 - 2,,5,1,6,1,14,0.357,37,1,,15,,,1,1,7.5,1,
11/16/2018,@ Cal Poly,L 0 - 3,,3,1,0,0,3,,17,,1,5,,,2,,1.0,,
11/17/2018,@ UC Santa Barbara,L 0 - 3,,3,1,4,1,12,0.250,30,,,14,,,4,,6.0,,
