0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Montana,W 3 - 1,,4,1,0,0,0,,5,,,18,1,,,,,,
08/25/2018,Eastern Wash.,L 2 - 3,,5,1,0,0,0,,2,,,20,1,,,,,,
08/25/2018,UMass Lowell,W 3 - 0,,3,1,0,0,0,,6,,1,8,,,,,,,
08/31/2018,"Milwaukee @ Pocatello, Idaho",W 3 - 2,,5,1,0,0,1,,6,,,7,1,,,,,,
08/31/2018,@ Idaho St.,W 3 - 0,,3,1,0,0,0,,2,,,16,,,,,,,
09/01/2018,"Boise St. @ Pocatello, Idaho",L 0 - 3,,2,1,0,0,0,,,,2,3,,,,,,,
09/07/2018,"Seattle U @ Sacramento, Calif.",L 2 - 3,,5,1,0,0,0,,2,2,1,12,2,,,,2.0,,
09/08/2018,@ Sacramento St.,L 1 - 3,,4,1,0,0,0,,3,,,15,1,,,,,,
09/08/2018,"Nevada @ Sacramento, Calif.",L 2 - 3,,5,1,0,0,0,,,,1,9,1,,,,,,
09/14/2018,"Idaho @ Fullerton, Calif.",W 3 - 2,,5,1,0,0,0,,2,,1,27,2,,,,,,
09/15/2018,"San Francisco @ Fullerton, Calif.",L 1 - 3,,4,1,0,0,0,,1,,,8,2,,,,,,
09/18/2018,@ Long Beach St.,L 0 - 3,,3,1,0,0,0,,1,,1,6,,,,,,,
09/21/2018,UC Santa Barbara,L 1 - 3,,4,1,0,0,0,,,,,9,2,,,,,,
09/22/2018,Cal Poly,L 0 - 3,,2,1,0,0,0,,1,1,,4,2,,,,1.0,,
09/29/2018,@ Hawaii,L 0 - 3,,3,1,0,0,0,,1,,,3,2,,,,,,
10/06/2018,@ Cal St. Fullerton,W 3 - 0,,3,1,0,0,1,,1,,,8,1,,,,,,
10/11/2018,@ UC Davis,L 2 - 3,,5,1,0,0,0,,1,2,2,9,2,,,,2.0,,
10/13/2018,@ UC Irvine,L 0 - 3,,3,1,0,0,0,,,,,7,2,,,,,,
10/19/2018,Hawaii,L 0 - 3,,3,1,0,0,0,,,,,4,1,,,,,,
10/23/2018,@ California Baptist,L 2 - 3,,5,1,0,0,0,,,1,,8,,,,,1.0,,
10/27/2018,Cal St. Fullerton,W 3 - 2,,3,1,0,0,0,,,,,5,1,,,,,,
10/30/2018,@ CSUN,L 1 - 3,,4,1,0,1,3,-0.333,1,1,,15,2,,,,1.0,,
11/02/2018,UC Irvine,W 3 - 2,,5,1,0,0,0,,2,,1,11,1,,,,,,
11/03/2018,UC Davis,L 0 - 3,,2,1,0,0,0,,,,1,2,2,,,,,,
11/09/2018,Long Beach St.,L 1 - 3,,4,1,0,0,0,,2,,2,5,1,,,,,,
11/10/2018,CSUN,W 3 - 2,,5,1,0,0,0,,,1,,5,,,,,1.0,,
11/16/2018,@ Cal Poly,L 0 - 3,,3,1,0,0,0,,,1,,2,,,,,1.0,,
11/17/2018,@ UC Santa Barbara,L 0 - 3,,3,1,0,0,0,,,,,8,,,,,,,
