0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Arkansas,L 1 - 3,4,1,10,5,22,0.227,,,,2,,,3,,11.5,,
08/26/2017,"ULM @ Fayetteville, AK",W 3 - 0,3,1,4,2,13,0.154,,,,1,,,5,,6.5,,
08/26/2017,"Utah St. @ Fayetteville, AK",L 1 - 3,4,1,10,2,27,0.296,2,,,,,,3,,11.5,,
09/01/2017,"Valparaiso @ Brookings, S.D.",W 3 - 1,4,1,7,2,27,0.185,,,,1,,,4,,9.0,,
09/01/2017,@ South Dakota St.,W 3 - 2,5,1,9,0,20,0.450,,,,,,,1,,9.5,,
09/02/2017,"Northern Ariz. @ Brookings, SD",W 3 - 1,4,1,13,4,37,0.243,1,,,2,,,3,,14.5,,
09/05/2017,@ Fresno St.,L 0 - 3,2,1,3,4,14,-0.071,,,,,,,3,,4.5,,
09/08/2017,"Arizona St. @ Flagstaff, AZ",L 0 - 3,3,1,7,1,13,0.462,,,,,,1,1,,8.5,1,
09/08/2017,"Utah St. @ Flagstaff, AZ",L 0 - 3,3,1,8,4,21,0.190,,,2,,,,7,,11.5,,
09/09/2017,@ Northern Ariz.,L 1 - 3,4,1,10,2,25,0.320,,,1,3,,1,2,1,12.0,,
09/12/2017,Fresno St.,L 2 - 3,5,1,15,3,26,0.462,,1,3,1,,,5,,18.5,,
09/15/2017,"San Francisco @ Irvine, CA",W 3 - 0,3,1,3,1,13,0.154,,,,1,,1,1,,4.5,,
09/15/2017,"Montana St. @ Irvine, Calif.",W 3 - 0,3,1,7,3,22,0.182,,1,,2,,,1,1,8.5,,
09/16/2017,@ UC Irvine,L 0 - 3,3,1,8,2,18,0.333,,,1,,,,,,8.0,,
09/21/2017,@ Chicago St.,W 3 - 1,4,1,8,2,21,0.286,,,1,4,,1,3,,10.5,,
09/23/2017,@ Kansas City,W 3 - 0,3,1,11,3,19,0.421,,,1,2,,,4,,13.0,,
09/28/2017,Seattle U,W 3 - 0,3,1,11,3,26,0.308,1,2,1,3,,,1,,13.5,,
09/30/2017,Utah Valley,W 3 - 2,5,1,12,4,32,0.250,,1,,,,,3,,14.5,,
10/03/2017,@ Cal St. Fullerton,W 3 - 1,4,1,7,2,24,0.208,,1,2,3,,,4,1,10.0,,
10/06/2017,Grand Canyon,W 3 - 0,3,1,8,3,21,0.238,,3,,1,,1,4,,14.0,,
10/12/2017,@ New Mexico St.,L 0 - 3,3,1,5,4,22,0.045,,,,3,,,1,1,5.5,,
10/14/2017,@ UTRGV,L 1 - 3,4,1,9,4,19,0.263,,1,1,2,,1,4,1,13.0,,
10/19/2017,Kansas City,W 3 - 0,3,1,5,2,14,0.214,,,,1,,,2,,6.0,,
10/21/2017,Chicago St.,W 3 - 0,3,1,5,3,11,0.182,,,,2,,,2,,6.0,,
10/26/2017,@ Utah Valley,L 0 - 3,3,1,11,6,22,0.227,,1,,2,,,3,,13.5,,
10/28/2017,@ Seattle U,L 1 - 3,4,1,12,2,23,0.435,,2,1,4,,1,2,1,16.0,,
11/03/2017,@ Grand Canyon,W 3 - 1,4,1,7,3,24,0.167,,,1,4,,,6,,10.0,,
11/09/2017,UTRGV,W 3 - 2,5,1,12,3,27,0.333,,1,,3,,,2,,14.0,,
11/11/2017,New Mexico St.,L 0 - 3,3,1,6,4,18,0.111,,,,,,,2,,7.0,,
11/16/2017,"Seattle U @ Edinburg, TX",W 3 - 0,3,1,5,3,15,0.133,,1,,2,,1,2,,8.0,,
11/17/2017,"New Mexico St. @ Edinburg, TX",W 3 - 1,4,1,10,1,15,0.600,,,,2,,,3,,11.5,,
11/18/2017,@ UTRGV,W 3 - 1,4,1,19,2,37,0.459,,1,,2,,,3,,21.5,,
12/01/2017,@ Stanford,L 0 - 3,3,1,6,4,16,0.125,,1,,,,,1,,7.5,,
