0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Idaho St.,W 3 - 1,,2,1,0,0,0,,1,,,4,,,,,,,
08/24/2018,Winthrop,W 3 - 0,,,,,,,,,,,,,,,,,,
08/25/2018,Georgetown,W 3 - 0,,3,1,0,0,0,,,,,6,,,,,,,
08/25/2018,Abilene Christian,W 3 - 0,,,,,,,,,,,,,,,,,,
08/30/2018,Alabama St.,W 3 - 0,,3,1,0,0,0,,,,1,5,2,,,,,,
08/30/2018,Wofford,W 3 - 2,,3,1,0,0,0,,,,,,2,,,,,,
08/31/2018,Tulane,W 3 - 1,,4,1,0,0,0,,1,1,2,1,,,,,1.0,,
08/31/2018,South Alabama,W 3 - 2,,3,1,0,0,0,,,,,2,,,,,,,
09/07/2018,@ Alabama,L 0 - 3,,2,1,0,1,1,-1.000,,,1,3,2,,,,,,
09/07/2018,"Northern Ill. @ Tuscaloosa, AL",W 3 - 0,,3,1,0,0,0,,,,,,,,,,,,
09/08/2018,"Marshall @ Tuscaloosa, AL",L 1 - 3,,1,1,0,0,0,,,,1,2,,,,,,,
09/14/2018,Georgia,W 3 - 2,,1,1,0,0,0,,,,,1,,,,,,,
09/15/2018,Arkansas,W 3 - 1,,4,1,0,0,0,,3,1,,22,1,,,,1.0,,
09/21/2018,@ Syracuse,L 0 - 3,,3,1,0,0,0,,,,,7,1,,,1,,,
09/23/2018,@ Boston College,L 1 - 3,,4,1,0,0,0,,6,1,2,12,,,,,1.0,,
09/28/2018,Louisville,L 0 - 3,,3,1,0,0,0,,,,1,14,,,,,,,
09/30/2018,Notre Dame,L 2 - 3,,5,1,0,0,0,,6,1,1,17,1,,,,1.0,,
10/03/2018,Clemson,W 3 - 2,,3,1,0,0,0,,1,,1,4,,,,,,,
10/05/2018,Virginia Tech,L 0 - 3,,2,1,0,0,0,,,,,3,2,,,,,,
10/12/2018,@ Wake Forest,L 1 - 3,,4,1,0,0,0,,2,,1,5,2,,,,,,
10/14/2018,@ Duke,W 3 - 1,,,,,,,,,,,,,,,,,,
10/19/2018,@ Florida St.,L 1 - 3,,,,,,,,,,,,,,,,,,
10/21/2018,@ Miami (FL),L 1 - 3,,,,,,,,,,,,,,,,,,
10/26/2018,North Carolina,W 3 - 2,,4,1,0,0,0,,,,4,1,1,,,,,,
10/28/2018,NC State,W 3 - 0,,3,1,0,0,0,,,,1,4,,,,,,,
11/02/2018,Pittsburgh,L 0 - 3,,2,1,0,0,0,,,,,5,,,,,,,
11/04/2018,Virginia,W 3 - 1,,4,1,0,0,0,,1,,3,5,2,,,,,,
11/11/2018,Syracuse,L 0 - 3,,2,1,0,0,0,,,,2,2,,,,,,,
11/16/2018,@ Virginia,W 3 - 1,,4,1,0,0,0,,,1,1,3,,,,,1.0,,
11/21/2018,@ Pittsburgh,L 0 - 3,,2,1,0,0,0,,,,,1,1,,,,,,
11/23/2018,@ Louisville,L 0 - 3,,2,1,0,0,0,,,,1,8,1,,,,,,
11/29/2018,South Fla.,W 3 - 2,,2,1,0,0,0,,,,,,,,,,,,
11/30/2018,Col. of Charleston,L 1 - 3,,3,1,0,0,0,,,,1,4,,,,,,,
