0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Utah,L 0 - 3,3,1,,2,0,6,0.333,,,,1,,,3,,3.5,,
08/30/2019,Cal Poly @ Salt Lake City,W 3 - 0,3,1,,5,2,14,0.214,,,,,,,1,,5.5,,
08/31/2019,Kentucky @ Salt Lake City,L 0 - 3,,,,,,,,,,,,,,,,,,
09/05/2019,@ Southern Utah,L 2 - 3,,,,,,,,,,,,,,,,,,
09/06/2019,"Boise St. @ Cedar City, UT",L 2 - 3,1,1,,0,0,0,,,,,,,,,1,,,
09/07/2019,"Middle Tenn. @ Cedar City, UT",W 3 - 1,4,1,,8,1,19,0.368,,,,1,,,3,1,9.5,,
09/13/2019,Cornell,W 3 - 2,3,1,,1,1,8,0.000,1,,,1,,1,4,1,4.0,,
09/14/2019,Utah St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/19/2019,@ California,L 0 - 3,1,1,,3,0,7,0.429,,,,1,,,1,1,3.5,,
09/21/2019,California,L 1 - 3,4,1,,8,2,17,0.353,1,,,2,,,4,1,10.0,,
09/27/2019,Pacific,L 2 - 3,2,1,,1,1,5,0.000,,,,,,2,2,1,4.0,,
10/01/2019,@ Santa Clara,L 0 - 3,,,,,,,,,,,,,,,,,,
10/03/2019,San Diego,L 0 - 3,3,1,,4,1,9,0.333,,,,,,,2,2,5.0,,
10/05/2019,BYU,L 0 - 3,3,1,,2,1,5,0.200,,,,,,,1,,2.5,,
10/10/2019,@ Gonzaga,W 3 - 1,4,1,,7,2,15,0.333,,,,,,1,6,,11.0,,
10/12/2019,@ Portland,W 3 - 1,1,1,,0,0,1,,,,,,,,1,,0.5,,
10/17/2019,LMU (CA),L 2 - 3,5,1,,11,3,21,0.381,,,,1,1,,8,1,15.0,,
10/19/2019,Pepperdine,W 3 - 1,4,1,,7,2,11,0.455,,,,,,,4,,9.0,,
10/24/2019,Santa Clara,L 1 - 3,4,1,,5,2,12,0.250,,,,,,2,2,1,8.0,,
10/26/2019,San Francisco,W 3 - 0,3,1,,2,0,5,0.400,,,,,,,7,,5.5,,
10/31/2019,@ BYU,L 0 - 3,3,1,,0,2,6,-0.333,,,,,,,,,,,
11/02/2019,@ San Diego,L 1 - 3,3,1,,3,2,10,0.100,,,,2,,,3,,4.5,,
11/07/2019,Portland,W 3 - 0,3,1,,2,5,12,-0.250,2,,,1,,,6,,5.0,,
11/09/2019,Gonzaga,L 2 - 3,5,1,,3,2,10,0.100,1,,,1,,2,4,1,7.0,,
11/14/2019,@ Pepperdine,L 0 - 3,2,1,,2,0,5,0.400,,,,,,,2,,3.0,,
11/16/2019,@ LMU (CA),L 1 - 3,4,1,,5,1,13,0.308,,,,2,,2,2,,8.0,,
11/22/2019,@ Pacific,W 3 - 1,4,1,,6,2,15,0.267,,,,1,,1,5,2,9.5,,
11/26/2019,@ San Francisco,W 3 - 1,4,1,,6,1,18,0.278,,,,,,,8,3,10.0,,
