0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Pacific @ Sacramento, CA",L 1 - 3,4,1,,9,6,28,0.107,,1,4,4,3,,,1,10.0,,
08/30/2019,@ UC Davis,L 0 - 3,3,1,,5,2,14,0.214,,1,2,6,,,,,6.0,,
08/31/2019,"Montana @ Davis, Calif.",W 3 - 0,2,1,,2,0,4,0.500,,,,,,,,,2.0,,
09/05/2019,"Wichita St. @ San Luis Obispo, CA",W 3 - 1,1,1,,0,0,0,,,,1,,1,,,,,,
09/06/2019,"North Texas @ San Luis Obispo, CA",W 3 - 2,,,,,,,,,,,,,,,,,,
09/07/2019,@ Cal Poly,L 0 - 3,3,1,,3,1,5,0.400,,,,1,1,,,,3.0,,
09/12/2019,@ Santa Clara,L 1 - 3,3,1,,4,1,12,0.250,,,1,4,,,,1,4.0,,
09/13/2019,Northern Colo.,L 0 - 3,,,,,,,,,,,,,,,,,,
09/14/2019,Marist,W 3 - 0,,,,,,,,,,,,,,,,,,
09/19/2019,@ LIU,W 3 - 0,1,1,,1,0,1,1.000,,,,,,,,,1.0,,
09/20/2019,@ Columbia,L 2 - 3,,,,,,,,,,,,,,,,,,
09/26/2019,@ San Diego St.,L 2 - 3,3,1,,9,3,27,0.222,,,1,4,,,1,,9.5,,
09/28/2019,Fresno St.,L 0 - 3,3,1,,4,1,20,0.150,,,,1,2,,,,4.0,,
10/03/2019,@ Utah St.,L 2 - 3,,,,,,,,,,,,,,,,,,
10/05/2019,@ Boise St.,L 1 - 3,1,1,,1,0,1,1.000,,,,,1,,,,1.0,,
10/08/2019,@ Nevada,L 2 - 3,2,1,,0,1,1,-1.000,1,,,1,2,,,,,,
10/12/2019,Air Force,W 3 - 0,,,,,,,,,,,,,,,,,,
10/17/2019,UNLV,L 0 - 3,,,,,,,,,,,,,,,,,,
10/19/2019,New Mexico,W 3 - 1,,,,,,,,,,,,,,,,,,
10/24/2019,@ Colorado St.,L 0 - 3,1,1,,0,1,1,-1.000,,,,,,,,,,,
10/26/2019,@ Wyoming,L 0 - 3,3,1,,4,3,13,0.077,1,,1,6,1,,1,,4.5,,
10/31/2019,Boise St.,L 0 - 3,1,1,,0,1,4,-0.250,,,1,,1,,,,,,
11/02/2019,Utah St.,W 3 - 0,,,,,,,,,,,,,,,,,,
11/05/2019,Nevada,W 3 - 2,3,1,,10,5,19,0.263,,,,5,,1,,,11.0,,
11/07/2019,@ Air Force,W 3 - 0,3,1,,12,5,27,0.259,1,1,,14,2,,1,,13.5,,
11/14/2019,@ New Mexico,L 1 - 3,2,1,,0,4,7,-0.571,,,,4,,,,,,,
11/16/2019,@ UNLV,L 0 - 3,2,1,,2,2,12,,,1,,7,6,,,,3.0,,
11/21/2019,Colorado St.,L 2 - 3,,,,,,,,,,,,,,,,,,
11/23/2019,Wyoming,L 0 - 3,1,1,,0,1,2,-0.500,,,,,,,,,,,
