0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Morgan St.,W 3 - 0,,3,1,8,0,13,0.615,,,,,,,1,,8.5,,
08/25/2018,La Salle,W 3 - 1,,4,1,3,2,13,0.077,,,,1,,,6,,6.0,,
08/26/2018,Villanova,L 1 - 3,,4,1,6,3,22,0.136,,,,1,,,3,1,7.5,,
08/31/2018,@ FIU,L 2 - 3,,5,1,5,2,18,0.167,,,,1,,,8,,9.0,,
08/31/2018,"Savannah St. @ Miami, Fla.",W 3 - 0,,3,1,7,1,9,0.667,,,,,,,,,7.0,,
09/01/2018,"Chicago St. @ Miami, Fla.",L 0 - 3,,3,1,1,2,10,-0.100,,,,1,,,5,,3.5,,
09/07/2018,Marist,W 3 - 2,,5,1,4,2,12,0.167,,,,2,,,1,1,4.5,,
09/07/2018,Grand Canyon,W 3 - 0,,3,1,1,1,8,,,,,,,,5,1,3.5,,
09/08/2018,Columbia,L 2 - 3,,5,1,4,1,8,0.375,,,,,,,4,1,6.0,,
09/14/2018,"Bryant @ Stony Brook, N.Y",W 3 - 2,,5,1,5,2,11,0.273,,,,,,2,5,,9.5,,
09/15/2018,"Colgate @ Stony Brook, N.Y.",L 0 - 3,,3,1,3,1,11,0.182,,,,,,1,1,,4.5,,
09/15/2018,@ Stony Brook,L 0 - 3,,3,1,3,1,8,0.250,,,,,,2,3,,6.5,,
09/21/2018,@ Towson,L 0 - 3,,3,1,1,1,2,,,,,,,,3,1,2.5,,
09/23/2018,@ James Madison,L 0 - 3,,3,1,1,0,3,0.333,,,,,,,2,,2.0,,
09/28/2018,Col. of Charleston,L 0 - 3,,3,1,2,0,4,0.500,1,,,1,,,,,2.0,,
09/30/2018,UNCW,L 0 - 3,,2,1,4,0,7,0.571,,,,,,,1,2,4.5,,
10/05/2018,@ William & Mary,L 2 - 3,,5,1,3,0,4,0.750,,,,,,,1,,3.5,,
10/07/2018,@ Elon,W 3 - 2,,5,1,1,0,2,0.500,,,,,,,6,,4.0,,
10/12/2018,Northeastern,W 3 - 2,,4,1,1,2,6,-0.167,,,,,,,7,,4.5,,
10/14/2018,Hofstra,L 1 - 3,,4,1,2,1,7,0.143,,,,2,,,4,,4.0,,
10/19/2018,William & Mary,W 3 - 0,,3,1,3,1,9,0.222,,,,1,,1,2,,5.0,,
10/21/2018,Elon,L 1 - 3,,4,1,4,0,5,0.800,,,,,,,5,,6.5,,
10/26/2018,@ UNCW,L 2 - 3,,5,1,3,0,11,0.273,1,,,1,,,3,,4.5,,
10/28/2018,@ Col. of Charleston,L 1 - 3,,4,1,3,1,6,0.333,,,,,,,3,,4.5,,
11/02/2018,@ Northeastern,L 0 - 3,,3,1,0,2,9,-0.222,,,,,,,2,,1.0,,
11/04/2018,@ Hofstra,L 2 - 3,,5,1,9,4,28,0.179,,,,,,,5,1,11.5,,
11/09/2018,Towson,L 0 - 3,,3,1,3,1,6,0.333,,,,,,,3,,4.5,,
11/11/2018,James Madison,L 0 - 3,,3,1,2,4,10,-0.200,,,,1,,,1,,2.5,,
