0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,Saint Francis (PA) @ Philadelphia,W 3 - 0,3,1,1,3,10,-0.200,1,,,,,,3,,2.5,,
08/26/2016,Morgan St. @ Philadelphia,W 3 - 1,4,1,6,0,19,0.316,,,,1,,,,,6.0,,
08/27/2016,Quinnipiac @ Philadelphia,L 1 - 3,4,1,7,8,35,-0.029,,,,2,1,,3,,8.5,,
08/27/2016,@ La Salle,L 0 - 3,3,1,8,4,19,0.211,,,,,,1,1,,9.5,,
09/02/2016,@ Quinnipiac,L 0 - 3,3,1,8,4,20,0.200,,,,1,,,,1,8.0,,
09/03/2016,@ Fordham,W 3 - 2,5,1,6,2,21,0.190,1,,,2,2,,2,2,7.0,,
09/03/2016,@ St. Francis Brooklyn,W 3 - 0,3,1,8,1,20,0.350,1,,,4,,,,,8.0,,
09/10/2016,@ LIU,L 1 - 3,4,1,13,7,34,0.176,,,,2,,1,,,14.0,,
09/11/2016,"Denver @ Brooklyn, NY",L 0 - 3,3,1,7,7,23,,,,,1,,,,,7.0,,
09/11/2016,@ LIU,L 0 - 3,3,1,1,7,16,-0.375,,,,2,,1,2,1,3.0,,
09/13/2016,Saint Peter's,W 3 - 1,4,1,11,4,25,0.280,,,,1,,,2,,12.0,,
09/16/2016,@ Lafayette,W 3 - 1,4,1,12,5,35,0.200,,,,1,,,3,,13.5,,
09/17/2016,"Manhattan @ Easton, PA",L 1 - 3,4,1,11,5,35,0.171,,,,2,1,,,,11.0,,
09/17/2016,"St. Francis Brooklyn @ Easton, Pa.",W 3 - 2,5,1,9,10,49,-0.020,,,,2,,,,,9.0,,
09/20/2016,@ Saint Peter's,W 3 - 0,3,1,6,2,16,0.250,,,,,,,,,6.0,,
09/24/2016,@ USC Upstate,L 2 - 3,5,1,10,2,43,0.186,,,,6,,1,2,,12.0,,
09/27/2016,@ Iona,L 0 - 3,3,1,3,3,17,,,,,1,1,,,,3.0,,
09/30/2016,@ FGCU,L 0 - 3,3,1,5,5,17,,,,,,,,1,,5.5,,
10/01/2016,@ Stetson,L 0 - 3,3,1,5,4,21,0.048,,,,4,1,,,,5.0,,
10/07/2016,Jacksonville,L 1 - 3,4,1,10,5,21,0.238,,,,2,,2,,,12.0,,
10/09/2016,North Florida,L 0 - 3,3,1,8,5,28,0.107,,,,1,,,,,8.0,,
10/14/2016,@ Lipscomb,L 0 - 3,3,1,5,3,21,0.095,,,,1,1,,3,,6.5,,
10/15/2016,@ Kennesaw St.,L 0 - 3,3,1,4,5,18,-0.056,,,1,2,,,,,4.0,,
10/19/2016,@ Fairleigh Dickinson,L 0 - 3,3,1,5,6,29,-0.034,1,,,2,,,,,5.0,,
10/22/2016,USC Upstate,W 3 - 1,4,1,7,5,22,0.091,,,,5,,,1,,7.5,,
10/23/2016,Marist,L 1 - 3,4,1,10,5,34,0.147,,,,,,,,,10.0,1,
10/28/2016,Kennesaw St.,L 1 - 3,4,1,12,4,28,0.286,,,,2,,,,,12.0,,
10/30/2016,Lipscomb,L 0 - 3,3,1,8,6,23,0.087,,,,,,,1,,8.5,,
11/04/2016,@ North Florida,L 0 - 3,3,1,6,4,24,0.083,1,,,1,,,,,6.0,,
11/05/2016,@ Jacksonville,L 0 - 3,3,1,6,2,24,0.167,1,,,2,,,1,,6.5,,
11/08/2016,@ Delaware St.,W 3 - 0,3,1,11,6,26,0.192,,,,1,,,,,11.0,,
11/11/2016,Stetson,W 3 - 2,5,1,20,8,53,0.226,1,,,1,,,,,20.0,,
11/13/2016,FGCU,L 0 - 3,3,1,4,6,19,-0.105,,,,2,,,,,4.0,,
