0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Elon @ Charlotte, N.C.",W 3 - 0,3,1,1,0,5,0.200,31,2,,11,,,1,,3.5,,
08/26/2017,"Southern Utah @ Charlotte, N.C.",W 3 - 1,3,1,2,0,8,0.250,39,1,,5,,,,,3.0,1,
08/26/2017,@ Charlotte,W 3 - 2,3,1,0,0,2,,39,,,11,,,3,,1.5,,
08/27/2017,"Wichita St. @ Nashville, Tenn.",L 0 - 3,3,1,1,1,8,,22,,,12,,,1,,1.5,1,
09/01/2017,Idaho St.,L 2 - 3,2,1,3,1,6,0.333,17,1,,6,,,,,4.0,3,
09/01/2017,UT Arlington,W 3 - 2,5,1,6,2,13,0.308,48,2,2,6,,,3,,9.5,,
09/02/2017,Middle Tenn.,W 3 - 1,,,,,,,,,,,,,,,,,
09/05/2017,Western Ky.,L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,"Creighton @ Lawrence, KS",L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,@ Kansas,L 0 - 3,,,,,,,,,,,,,,,,,
09/09/2017,"Purdue @ Lawrence, KS",L 0 - 3,,,,,,,,,,,,,,,,,
09/22/2017,Morehead St.,W 3 - 0,,,,,,,,,,,,,,,,,
09/23/2017,Eastern Ky.,W 3 - 2,,,,,,,,,,,,,,,,,
09/26/2017,Tennessee St.,W 3 - 1,,,,,,,,,,,,,,,,,
09/30/2017,@ SIUE,L 2 - 3,,,,,,,,,,,,,,,,,
10/06/2017,@ Tennessee Tech,W 3 - 1,,,,,,,,,,,,,,,,,
10/07/2017,@ Jacksonville St.,L 2 - 3,,,,,,,,,,,,,,,,,
10/10/2017,Lipscomb,L 1 - 3,,,,,,,,,,,,,,,,,
10/13/2017,UT Martin,W 3 - 0,,,,,,,,,,,,,,,,,
10/14/2017,Southeast Mo. St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/19/2017,@ Austin Peay,L 1 - 3,3,1,0,1,10,-0.100,23,1,,12,1,,1,,1.5,4,
10/20/2017,@ Murray St.,L 2 - 3,5,1,0,0,4,,59,2,1,18,,,4,,4.0,2,
10/27/2017,@ Eastern Ky.,L 1 - 3,4,1,1,0,10,0.100,43,1,1,12,,,2,,3.0,5/,
10/28/2017,@ Morehead St.,W 3 - 1,4,1,1,0,2,0.500,47,1,,7,,,1,,2.5,3,
10/31/2017,@ Tennessee St.,L 0 - 3,3,1,0,0,5,,26,,,3,1,,2,,1.0,1,
11/04/2017,Eastern Ill.,L 0 - 3,3,1,1,1,6,,31,,,9,,,1,,1.5,1,
11/10/2017,Jacksonville St.,W 3 - 1,4,1,2,1,9,0.111,45,,,8,,,,,2.0,4,
11/11/2017,Tennessee Tech,W 3 - 1,4,1,3,0,6,0.500,52,1,,5,,,,,4.0,1,
11/16/2017,"Eastern Ky. @ Clarksville, TN",L 2 - 3,5,1,2,0,10,0.200,56,2,1,18,,,2,,5.0,2,
