0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Cleveland St.,W 3 - 0,3,1,,10,2,22,0.364,1,4,3,7,,,,,14.0,,
08/30/2019,Cincinnati,W 3 - 0,3,1,,10,3,26,0.269,2,,,5,3,,,,10.0,,
08/31/2019,South Carolina,W 3 - 0,3,1,,8,4,26,0.154,1,2,2,1,,1,2,,12.0,,
09/06/2019,"Ohio St. @ Pittsburgh, Pa.",W 3 - 0,3,1,,11,6,29,0.172,1,,,7,,,2,1,12.0,,
09/07/2019,Green Bay,W 3 - 0,2,1,,6,3,14,0.214,,2,,7,,,3,,9.5,,
09/07/2019,Duquesne,W 3 - 0,3,1,,2,2,16,,,1,3,2,,,,,3.0,,
09/11/2019,Oregon,W 3 - 1,4,1,,6,5,28,0.036,3,,,10,1,,2,,7.0,,
09/13/2019,"Cal Poly @ Malibu, Calif.",W 3 - 1,4,1,,14,4,46,0.217,1,,5,13,4,1,4,2,17.0,,
09/14/2019,"Utah @ Malibu, Calif.",W 3 - 1,4,1,,10,5,37,0.135,2,4,2,17,2,,2,,15.0,,
09/14/2019,@ Pepperdine,W 3 - 2,5,1,,16,6,47,0.213,1,,2,14,2,,2,1,17.0,,
09/20/2019,@ Penn St.,W 3 - 0,3,1,,9,2,17,0.412,2,1,3,10,2,,2,,11.0,,
09/22/2019,Penn St.,L 2 - 3,4,1,,3,7,21,-0.190,2,1,1,9,5,,2,,5.0,,
09/25/2019,@ Virginia,W 3 - 0,3,1,,11,3,19,0.421,1,4,1,8,1,,1,,15.5,,
09/29/2019,Virginia Tech,W 3 - 0,2,1,,2,1,8,0.125,1,,,6,1,,2,,3.0,,
10/04/2019,@ Miami (FL),W 3 - 0,3,1,,9,2,21,0.333,4,1,2,9,2,,1,,10.5,,
10/06/2019,@ Florida St.,W 3 - 1,4,1,,13,7,43,0.140,2,1,3,5,2,1,,,15.0,,
10/11/2019,@ Syracuse,W 3 - 0,2,1,,2,3,14,-0.071,,,,6,,,,,2.0,,
10/13/2019,@ Boston College,W 3 - 0,3,1,,9,7,28,0.071,1,,1,6,1,,,,9.0,,
10/18/2019,North Carolina,W 3 - 0,2,1,,2,4,11,-0.182,,,,,4,,1,,2.5,,
10/20/2019,NC State,W 3 - 0,3,1,,8,2,20,0.300,3,2,1,8,2,,2,,11.0,,
10/25/2019,@ Notre Dame,W 3 - 0,3,1,,10,2,29,0.276,,2,2,10,,,1,1,12.5,,
10/27/2019,@ Louisville,W 3 - 0,3,1,,10,2,18,0.444,,1,2,4,,1,2,,13.0,,
11/01/2019,Wake Forest,W 3 - 0,3,1,,9,3,23,0.261,2,3,1,2,,,2,,13.0,1,
11/03/2019,Duke,W 3 - 0,3,1,,10,4,28,0.214,,,1,5,1,,,,10.0,,
11/08/2019,Georgia Tech,W 3 - 2,5,1,,12,1,29,0.379,3,2,1,23,1,,2,,15.0,,
11/10/2019,Clemson,W 3 - 1,4,1,,8,2,27,0.222,2,2,1,10,1,,4,,12.0,2,
11/16/2019,@ Duke,W 3 - 0,3,1,,8,2,19,0.316,,1,2,8,,,,1,9.0,,
11/22/2019,Florida St.,W 3 - 1,4,1,,16,7,46,0.196,,,1,12,,,,,16.0,1,
11/24/2019,@ NC State,W 3 - 0,3,1,,10,5,19,0.263,,,2,8,,1,,,11.0,1,
11/27/2019,Louisville,W 3 - 1,4,1,,13,6,32,0.219,1,,1,14,1,,1,,13.5,,
12/06/2019,Howard,W 3 - 0,3,1,,10,3,17,0.412,2,1,,1,,,3,,12.5,,
12/07/2019,Cincinnati,L 2 - 3,5,1,,14,5,33,0.273,2,1,2,7,2,,1,1,15.5,1,
