0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Colorado,L 0 - 3,2,1,,3,5,11,-0.182,,,,1,1,,2,,4.0,,
08/31/2019,"UC Santa Barbara @ Boulder, CO",L 2 - 3,2,1,,3,4,16,-0.062,,,,1,1,,1,,3.5,,
09/02/2019,LIU,W 3 - 0,,,,,,,,,,,,,,,,,,
09/06/2019,Buffalo,W 3 - 0,,,,,,,,,,,,,,,,,,
09/06/2019,Col. of Charleston,W 3 - 0,,,,,,,,,,,,,,,,,,
09/07/2019,Northern Colo.,W 3 - 2,1,1,,0,0,0,,,,,,,,,,,,
09/13/2019,"Iowa @ Vermillion, SD",L 1 - 3,,,,,,,,,,,,,,,,,,
09/13/2019,@ South Dakota,L 1 - 3,3,1,,4,2,10,0.200,,,1,,,,1,,4.5,,
09/14/2019,"UC Davis @ Vermillion, SD",L 2 - 3,2,1,,3,1,9,0.222,,,1,2,,,1,,3.5,,
09/20/2019,"Wichita St. @ Omaha, Neb.",W 3 - 1,,,,,,,,,,,,,,,,,,
09/21/2019,@ Creighton,L 0 - 3,2,1,,2,3,19,-0.053,,2,,2,,1,3,1,6.5,,
09/26/2019,UNLV,W 3 - 2,2,1,,3,3,12,,,,1,1,2,,,1,3.0,,
09/28/2019,@ New Mexico,W 3 - 2,5,1,,8,3,23,0.217,,,,3,,,2,1,9.0,,
10/01/2019,Colorado St.,L 2 - 3,4,1,,7,3,20,0.200,,,1,1,,1,,,8.0,,
10/03/2019,@ Air Force,W 3 - 2,,,,,,,,,,,,,,,,,,
10/10/2019,San Diego St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/12/2019,Fresno St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/17/2019,@ Utah St.,W 3 - 2,,,,,,,,,,,,,,,,,,
10/19/2019,@ Boise St.,W 3 - 1,3,1,,7,1,13,0.462,,,,1,,,1,,7.5,,
10/24/2019,Nevada,W 3 - 0,,,,,,,,,,,,,,,,,,
10/26/2019,San Jose St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/29/2019,@ Colorado St.,L 1 - 3,3,1,,13,2,28,0.393,,,1,1,3,1,1,1,14.5,,
11/02/2019,Air Force,W 3 - 0,3,1,,9,4,24,0.208,,,,1,1,,1,1,9.5,,
11/07/2019,@ San Diego St.,W 3 - 0,,,,,,,,,,,,,,,,,,
11/09/2019,@ Fresno St.,W 3 - 1,,,,,,,,,,,,,,,,,,
11/14/2019,Boise St.,W 3 - 0,,,,,,,,,,,,,,,,,,
11/15/2019,Utah St.,W 3 - 0,1,1,,0,0,0,,,,,,,,1,,0.5,,
11/21/2019,@ Nevada,W 3 - 2,3,1,,11,5,28,0.214,1,,1,8,3,,2,,12.0,,
11/23/2019,@ San Jose St.,W 3 - 0,,,,,,,,,,,,,,,,,,
12/05/2019,Northwestern St.,W 3 - 0,,,,,,,,,,,,,,,,,,
12/06/2019,Weber St.,L 2 - 3,,,,,,,,,,,,,,,,,,
