0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Jacksonville @ Wilmington, N.C.",L 1 - 3,4,1,10,2,22,0.364,,,,2,,,,,10.0,,
08/26/2016,@ UNCW,L 0 - 3,2,1,1,6,10,-0.500,,,,,,,,,1.0,,
08/27/2016,"Davidson @ Wilmington, N.C.",W 3 - 0,3,1,10,4,23,0.261,,,,1,,,,,10.0,,
09/03/2016,"Clemson @ Columbia, S.C.",L 2 - 3,4,1,2,5,16,-0.188,,,,,,,3,,3.5,,
09/03/2016,@ South Carolina,L 0 - 3,3,1,3,1,4,0.500,,,,,1,,,1,3.0,,
09/04/2016,"Furman @ Columbia, S.C.",W 3 - 2,,,,,,,,,,,,,,,,,
09/05/2016,Ga. Southern,W 3 - 2,1,1,4,0,5,0.800,,,,1,,,1,,4.5,,
09/09/2016,"Robert Morris @ Baltimore,Md",W 3 - 2,5,1,16,7,45,0.200,,,,4,1,2,2,,19.0,,
09/10/2016,"Morgan St. @ Baltimore, Md",W 3 - 0,3,1,9,2,17,0.412,,,,,1,,3,,10.5,,
09/10/2016,@ UMBC,L 0 - 3,3,1,7,6,21,0.048,,,,1,,,3,,8.5,,
09/13/2016,Western Caro.,W 3 - 0,3,1,11,3,17,0.471,,,,3,,,3,,12.5,,
09/16/2016,@ West Virginia,L 0 - 3,3,1,3,6,19,-0.158,,,,,,,2,,4.0,,
09/17/2016,"Akron @ Morgantown, W.Va.",L 0 - 3,3,1,6,3,16,0.188,,,,1,,,4,,8.0,,
09/17/2016,"Dartmouth @ Morgantown, W.Va.",W 3 - 1,4,1,6,5,23,0.043,1,,,3,,,,,6.0,,
09/20/2016,Gardner-Webb,L 0 - 3,3,1,7,4,16,0.188,1,,,1,,,,,7.0,,
09/23/2016,@ N.C. Central,W 3 - 0,3,1,11,2,24,0.375,,,,,,,2,,12.0,,
09/30/2016,Campbell,L 0 - 3,3,1,9,2,20,0.350,,,,2,,,2,,10.0,,
10/01/2016,High Point,L 0 - 3,3,1,4,2,8,0.250,,,,,,,1,1,4.5,,
10/07/2016,@ Radford,L 0 - 3,3,1,7,0,9,0.778,,,,1,,,1,,7.5,,
10/08/2016,@ Liberty,L 2 - 3,5,1,10,4,23,0.261,,,,1,2,,1,,10.5,,
10/12/2016,N.C. Central,W 3 - 0,3,1,2,2,11,,,,,,1,,1,,2.5,,
10/14/2016,@ UNC Asheville,L 1 - 3,4,1,6,4,17,0.118,,,,,,,1,,6.5,,
10/15/2016,@ Presbyterian,L 2 - 3,1,1,1,2,4,-0.250,,,,,1,,1,,1.5,,
10/21/2016,Liberty,L 1 - 3,4,1,11,5,20,0.300,,,,,,,4,,13.0,,
10/22/2016,Radford,L 0 - 3,3,1,7,4,20,0.150,,,,,,,1,,7.5,,
10/25/2016,Charleston So.,W 3 - 2,5,1,9,6,25,0.120,,,,4,2,,2,,10.0,,
10/28/2016,@ Campbell,W 3 - 2,5,1,11,5,18,0.333,,,,3,,,4,,13.0,,
10/29/2016,@ High Point,W 3 - 0,3,1,3,5,16,-0.125,,,,2,2,,1,,3.5,,
11/05/2016,@ Charleston So.,W 3 - 0,3,1,7,2,16,0.312,,,,1,,,1,1,7.5,,
11/08/2016,@ Gardner-Webb,W 3 - 2,5,1,10,4,19,0.316,,,,1,1,1,5,,13.5,,
11/10/2016,Presbyterian,W 3 - 1,4,1,9,3,17,0.353,,,,1,2,,3,,10.5,,
11/12/2016,UNC Asheville,L 1 - 3,4,1,6,6,20,,,,,,,,1,,6.5,,
