0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Valparaiso @ Indianapolis, IN",L 1 - 3,4,1,,7,5,19,0.105,,,,3,,,,,7.0,,
08/31/2019,@ IUPUI,L 2 - 3,2,1,,0,0,1,0.000,,,1,1,,,,,,,
08/31/2019,"South Dakota @ Indianapolis, IN",L 0 - 3,,,,,,,,,,,,,,,,,,
09/06/2019,"Chattanooga @ Troy, AL",W 3 - 1,,,,,,,,,,,,,,,,,,
09/06/2019,"Jacksonville @ Troy, AL",W 3 - 2,1,1,,0,1,1,-1.000,,,,,,,,,,,
09/07/2019,@ Troy,L 0 - 3,,,,,,,,,,,,,,,,,,
09/13/2019,"Sacramento St. @ Chicago, Ill.",W 3 - 1,4,1,,5,3,16,0.125,,5,5,2,,,,,10.0,,
09/14/2019,@ UIC,W 3 - 1,4,1,,5,6,21,-0.048,1,3,6/,,,,1,,8.5,,
09/14/2019,"Bradley @ Chicago, Ill.",W 3 - 2,2,1,,2,1,9,0.111,,,3,1,,,,,2.0,,
09/20/2019,"Eastern Mich. @ West Lafayette, IN",W 3 - 0,3,1,,5,2,19,0.158,,,3,,,,,,5.0,,
09/20/2019,@ Purdue,L 0 - 3,1,1,,0,0,7,0.000,,,1,1,,,,,,,
09/21/2019,"A&M-Corpus Christi @ West Lafayette, IN",L 1 - 3,4,1,,9,1,17,0.471,,2,3,,,,,,11.0,,
09/27/2019,@ Eastern Ill.,W 3 - 0,3,1,,10,5,31,0.161,,,1,3,,,1,,10.5,,
09/28/2019,@ SIUE,W 3 - 0,1,1,,1,1,9,0.000,,,1,2,,,,,1.0,,
10/04/2019,UT Martin,W 3 - 0,,,,,,,,,,,,,,,,,,
10/05/2019,Southeast Mo. St.,L 0 - 3,1,1,,0,0,1,0.000,,,,,,,,,,,
10/09/2019,@ Austin Peay,W 3 - 1,2,1,,3,0,4,0.750,,,,,,,,,3.0,,
10/12/2019,@ Eastern Ky.,L 2 - 3,1,1,,1,2,3,-0.333,,,1,,,,,,1.0,,
10/18/2019,Belmont,W 3 - 0,3,1,,14,2,20,0.600,,,3,,,,,,14.0,,
10/19/2019,Tennessee St.,W 3 - 0,3,1,,6,3,23,0.130,,,1,1,,2,1,,8.5,,
10/25/2019,@ Jacksonville St.,L 1 - 3,,,,,,,,,,,,,,,,,,
10/26/2019,@ Tennessee Tech,W 3 - 1,2,1,,4,3,14,0.071,,1,2,3,,,,,5.0,,
11/01/2019,SIUE,W 3 - 1,4,1,,5,3,15,0.133,,1,4,3,,,,,6.0,,
11/02/2019,Eastern Ill.,W 3 - 0,3,1,,4,3,18,0.056,,,2,2,,,,,4.0,,
11/08/2019,@ Southeast Mo. St.,W 3 - 1,4,1,,9,3,30,0.200,2,,2,1,,,2,,10.0,,
11/09/2019,@ UT Martin,L 2 - 3,5,1,,12,8,37,0.108,,,3,5,,1,,,13.0,,
11/13/2019,Austin Peay,W 3 - 2,5,1,,9,4,27,0.185,1,2,4,4,,,1,,11.5,,
11/16/2019,Morehead St.,W 3 - 0,3,1,,2,1,5,0.200,,,,2,,,,1,2.0,,
11/21/2019,"UT Martin @ Jacksonville, AL",W 3 - 0,3,1,,1,6,17,-0.294,,,,1,,,,,1.0,,
11/22/2019,"Southeast Mo. St. @ Jacksonville, AL",L 2 - 3,1,1,,1,2,3,-0.333,,,,,,,,,1.0,,
