0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/31/2019,New Hampshire,W 3 - 0,3,1,,3,0,5,0.600,19,1,2,7,,,2,,5.0,,
09/01/2019,Rhode Island,W 3 - 1,4,1,,4,1,17,0.176,30,2,3,5,,,3,,7.5,,
09/01/2019,Iona,W 3 - 0,3,1,,3,1,8,0.250,14,1,,6,,,1,,4.5,,
09/05/2019,@ Hawaii,L 1 - 3,4,1,,3,3,11,0.000,20,,1,13,,,3,,4.5,,
09/06/2019,"Denver @ Honolulu, HI",L 0 - 3,3,1,,4,3,12,0.083,18,,2,9,,,,,4.0,,
09/07/2019,"Sacramento St. @ Honolulu, HI",L 2 - 3,5,1,,5,0,13,0.385,30,1,2,17,,,7,,9.5,,
09/13/2019,Binghamton,W 3 - 0,3,1,,3,0,6,0.500,10,,,1,,,3,,4.5,,
09/14/2019,Kent St.,W 3 - 1,4,1,,3,0,9,0.333,22,,1,4,,1,,1,4.0,,
09/14/2019,Bryant,W 3 - 0,3,1,,2,0,6,0.333,18,,,,,,2,,3.0,,
09/20/2019,Sacred Heart,W 3 - 0,3,1,,1,0,2,0.500,10,,,1,,,2,,2.0,,
09/21/2019,@ Yale,L 0 - 3,3,1,,1,0,5,0.200,13,,,1,,1,1,,2.5,,
09/21/2019,"Stony Brook @ New Haven, Conn.",W 3 - 0,3,1,,2,0,3,0.667,9,,,1,,,2,,3.0,,
09/27/2019,Navy,W 3 - 2,5,1,,0,2,10,-0.200,21,,,4,,,3,1,1.5,,
09/28/2019,American,L 1 - 3,4,1,,6,2,14,0.286,24,,,3,,,3,,7.5,,
10/01/2019,Marist,W 3 - 0,3,1,,4,0,9,0.444,11,,,1,,,1,,4.5,,
10/05/2019,Holy Cross,W 3 - 1,4,1,,3,2,17,0.059,18,,,6,,,4,,5.0,,
10/06/2019,Colgate,L 1 - 3,4,1,,3,4,16,-0.062,29,1,,6,,,2,1,5.0,,
10/11/2019,@ Bucknell,W 3 - 1,4,1,,5,3,13,0.154,22,1,1,7,,,2,,7.0,1,
10/12/2019,@ Lehigh,W 3 - 0,3,1,,4,0,8,0.500,17,1,,1,,,2,1,6.0,,
10/15/2019,Lafayette,W 3 - 1,4,1,,5,1,12,0.333,38,,1,6,,1,4,,8.0,,
10/18/2019,Loyola Maryland,W 3 - 0,3,1,,5,0,9,0.556,18,,,3,,1,3,,7.5,,
10/25/2019,@ American,L 0 - 3,3,1,,0,1,3,-0.333,23,2,2,8,,1,1,1,3.5,,
10/26/2019,@ Navy,L 2 - 3,5,1,,3,0,6,0.500,27,1,1,2,,1,1,,5.5,,
11/01/2019,@ Colgate,L 0 - 3,3,1,,2,1,8,0.125,12,1,,4,,1,1,1,4.5,1,
11/02/2019,@ Holy Cross,W 3 - 1,4,1,,2,3,12,-0.083,18,1,1,8,,2,2,,6.0,,
11/08/2019,Lehigh,W 3 - 1,3,1,,4,3,10,0.100,13,,,2,,,3,1,5.5,,
11/09/2019,Bucknell,W 3 - 0,2,1,,0,1,3,-0.333,16,,2,1,,1,2,,2.0,,
11/12/2019,@ Lafayette,W 3 - 0,3,1,,4,0,5,0.800,20,,1,8,,,1,,4.5,,
11/16/2019,@ Loyola Maryland,W 3 - 1,4,1,,8,0,10,0.800,20,,,2,,,5,,10.5,1,
11/19/2019,Loyola Maryland,W 3 - 1,4,1,,1,2,8,-0.125,49,1,3,11,,,5,,4.5,,
11/23/2019,"Colgate @ Washington, DC",W 3 - 1,4,1,,6,1,15,0.333,48,,3,9,,1,3,1,8.5,,
11/24/2019,@ American,L 1 - 3,4,1,,1,1,9,0.000,43,1,2,12,,,3,,3.5,1,
