0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Butler,W 3 - 0,,3,1,0,0,0,,18,1,,7,,,,,1.0,,
08/24/2018,Cal Poly,W 3 - 1,,4,1,0,0,0,,32,1,,8,,,,,1.0,,
08/25/2018,Pepperdine,W 3 - 0,,3,1,0,0,0,,25,,,5,,,,,,,
08/31/2018,"Oklahoma @ South Orange, N.J.",W 3 - 1,,4,1,0,0,0,,25,,,7,,,,,,,
09/01/2018,@ Seton Hall,W 3 - 0,,3,1,0,0,1,,28,,,4,,,,,,,
09/01/2018,"VCU @ South Orange, N.J.",W 3 - 0,,3,1,0,0,0,,18,1,,2,,,,,1.0,,
09/07/2018,Kennesaw St.,W 3 - 2,,5,1,0,0,1,,26,,1,3,,,,,,1,
09/07/2018,Dayton,W 3 - 1,,4,1,1,0,1,1.000,39,,,12,,,,,1.0,,
09/08/2018,Washington,W 3 - 0,,3,1,0,0,0,,19,,,2,,,,,,1,
09/14/2018,Col. of Charleston,W 3 - 1,,4,1,0,0,0,,27,,,6,,,,,,1,
09/15/2018,High Point,W 3 - 1,,4,1,0,1,1,-1.000,32,1,,10,,,,,1.0,,
09/19/2018,Virginia,W 3 - 0,,3,1,0,0,0,,25,2,,10,,,,,2.0,,
09/21/2018,@ Virginia Tech,W 3 - 0,,3,1,0,0,0,,22,2,1,3,,,,,2.0,2,
09/28/2018,Miami (FL),W 3 - 0,,3,1,0,0,0,,11,,,4,,,,,,,
09/30/2018,Florida St.,W 3 - 1,,4,1,0,0,0,,24,1,1,10,,,,,1.0,4,
10/05/2018,Syracuse,W 3 - 1,,4,1,0,0,0,,24,,,9,,,,,,2,
10/07/2018,Boston College,W 3 - 0,,3,1,0,0,0,,20,2,1,4,,,,,2.0,,
10/09/2018,North Dakota,W 3 - 0,,3,1,0,0,0,,22,,,8,,,,,,,
10/12/2018,@ North Carolina,W 3 - 0,,3,1,0,0,0,,16,1,,7,,,,,1.0,2,
10/14/2018,@ NC State,W 3 - 1,,4,1,0,0,0,,28,3,,10,,,,,3.0,,
10/19/2018,Notre Dame,W 3 - 0,,3,1,0,0,0,,21,2,1,5,,,,,2.0,1,
10/21/2018,Louisville,W 3 - 1,,4,1,0,0,0,,18,,,3,,,,,,,
10/26/2018,@ Wake Forest,W 3 - 0,,3,1,0,0,0,,18,1,,2,,,,1,1.0,1,
10/28/2018,@ Duke,L 1 - 3,,4,1,0,0,0,,26,,,5,,,,,,2,
11/02/2018,@ Georgia Tech,W 3 - 0,,3,1,0,0,0,,22,1,,9,,,,,1.0,1,
11/04/2018,@ Clemson,W 3 - 1,,4,1,0,1,1,-1.000,27,2,,8,,,,,2.0,1,
11/11/2018,Duke,W 3 - 0,,3,1,0,0,0,,18,,,3,,,,,,,
11/16/2018,@ Florida St.,W 3 - 1,,4,1,0,1,1,-1.000,30,2,1,6,,,,,2.0,,
11/18/2018,@ Miami (FL),W 3 - 2,,5,1,0,0,0,,34,,,8,,,,,,1,
11/21/2018,Georgia Tech,W 3 - 0,,3,1,0,0,0,,17,2,,8,,,,,2.0,,
11/30/2018,Iona,W 3 - 0,,3,1,0,0,0,,20,2,1,7,,,,,2.0,,
12/01/2018,Michigan,L 2 - 3,,5,1,0,0,0,,28,1,,6,1,,,,1.0,,
