0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,UNCW,W 3 - 0,,3,1,14,3,32,0.344,2,2,2,7,,,2,,17.0,,
08/25/2018,Illinois,L 2 - 3,,5,1,15,7,44,0.182,,2,1,14,1,,2,,18.0,1,
08/28/2018,Colorado St.,L 0 - 3,,3,1,9,5,44,0.091,,,,4,,,,,9.0,,
08/31/2018,"Northeastern @ Vermillion, SD",W 3 - 0,,3,1,15,1,34,0.412,,2,,8,1,,,,17.0,,
08/31/2018,"California @ Vermillion, SD",L 1 - 3,,4,1,16,11,52,0.096,2,,2,17,2,,,,16.0,,
09/01/2018,@ South Dakota,L 1 - 3,,4,1,13,4,49,0.184,,,1,12,1,,1,,13.5,,
09/07/2018,San Jose St.,L 0 - 3,,3,1,9,6,37,0.081,2,,,6,,,1,,9.5,,
09/07/2018,Pacific,W 3 - 1,,4,1,14,3,36,0.306,,3,1,18,,,1,2,17.5,,
09/08/2018,Alabama St.,W 3 - 0,,3,1,16,2,34,0.412,,,,11,,,,,16.0,,
09/20/2018,Idaho,L 0 - 3,,3,1,7,3,33,0.121,1,1,,9,1,,,,8.0,,
09/22/2018,Eastern Wash.,W 3 - 0,,3,1,11,4,26,0.269,,1,2,15,,,,,12.0,,
09/27/2018,Montana,W 3 - 0,,3,1,7,6,27,0.037,,,,8,,,1,,7.5,,
09/28/2018,Montana St.,W 3 - 0,,3,1,8,3,20,0.250,1,1,,8,,,1,,9.5,,
10/05/2018,@ Idaho St.,L 0 - 3,,3,1,10,6,35,0.114,,1,1,3,2,,,,11.0,,
10/06/2018,@ Weber St.,L 2 - 3,,5,1,13,7,48,0.125,2,,1,19,2,1,,1,14.0,,
10/11/2018,Southern Utah,W 3 - 1,,4,1,15,9,42,0.143,,1,,12,,1,,,17.0,,
10/13/2018,Northern Ariz.,W 3 - 2,,5,1,17,5,50,0.240,,1,,16,2,,3,,19.5,,
10/19/2018,@ Idaho,L 1 - 3,,4,1,8,5,33,0.091,2,,1,10,1,,,,8.0,,
10/20/2018,@ Eastern Wash.,W 3 - 1,,4,1,15,8,57,0.123,1,3,1,15,,,,,18.0,,
10/26/2018,@ Montana St.,W 3 - 0,,3,1,13,4,26,0.346,1,1,1,6,,,1,,14.5,,
10/27/2018,@ Montana,W 3 - 2,,5,1,19,4,51,0.294,,2,1,14,1,1,,,22.0,,
11/01/2018,Weber St.,L 2 - 3,,5,1,13,9,50,0.080,1,,2,13,1,1,,,14.0,,
11/03/2018,Idaho St.,L 1 - 3,,4,1,10,8,48,0.042,2,1,1,12,1,1,1,,12.5,,
11/09/2018,@ Southern Utah,W 3 - 2,,5,1,13,4,39,0.231,,1,2,15,1,,,,14.0,,
11/10/2018,@ Northern Ariz.,L 2 - 3,,5,1,24,6,62,0.290,1,1,,14,3,,,,25.0,,
11/15/2018,Portland St.,W 3 - 1,,4,1,5,6,35,-0.029,4,1,1,14,,,1,,6.5,,
11/22/2018,"Weber St. @ Greeley, CO",W 3 - 0,,3,1,8,3,24,0.208,1,3,,9,,,1,,11.5,,
11/23/2018,"Idaho @ Greeley, CO",L 2 - 3,,5,1,5,2,36,0.083,3,4,,22,,,,,9.0,,
11/29/2018,"Portland @ Laramie, Wyo.",L 0 - 3,,3,1,9,2,22,0.318,,,1,7,,,2,,10.0,,
