0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Eastern Ill.,W 3 - 0,,,,,,,,,,,,,,,,,
08/26/2017,"Bradley @ Charleston, Ill.",W 3 - 0,2,1,9,1,17,0.471,,,1,7,,,,,9.0,,
08/26/2017,"Memphis @ Charleston, Ill.",W 3 - 1,4,1,15,4,33,0.333,,,1,13,1,,2,1,16.0,,
09/01/2017,"New Hampshire @ Ann Arbor, Mich.",W 3 - 1,4,1,11,5,27,0.222,,,,3,,,,,11.0,,
09/02/2017,@ Michigan,L 1 - 3,4,1,9,2,16,0.438,1,,,3,2,,1,,9.5,,
09/02/2017,"Butler @ Ann Arbor, Mich.",L 0 - 3,3,1,5,3,19,0.105,,,,2,1,,,,5.0,,
09/08/2017,"Missouri @ Salt Lake City, Utah",L 1 - 3,4,1,10,8,28,0.071,1,2,1,8,,,1,,12.5,1,
09/09/2017,@ Utah,L 0 - 3,3,1,3,7,20,-0.200,,,2,1,,,,,3.0,,
09/09/2017,"San Diego @ Salt Lake City, Utah",L 0 - 3,3,1,1,5,19,-0.211,,,,5,1,,,1,1.0,,
09/15/2017,North Dakota,L 0 - 3,3,1,6,9,30,-0.100,,,1,6,,,2,,7.0,,
09/16/2017,Cal Poly,L 0 - 3,3,1,8,8,24,,,,1,4,2,,1,,8.5,,
09/22/2017,Oakland,W 3 - 1,4,1,9,9,40,,1,,3,5,,1,,,10.0,,
09/23/2017,Youngstown St.,W 3 - 0,3,1,7,1,14,0.429,,,1,8,,,4,1,9.0,,
09/29/2017,Milwaukee,W 3 - 0,3,1,6,5,18,0.056,1,,1,,,,1,,6.5,,
09/30/2017,UIC,W 3 - 1,4,1,10,4,28,0.214,,1,1,8,,1,,,12.0,,
10/06/2017,@ Wright St.,L 2 - 3,5,1,9,7,31,0.065,1,1,2,6,,,1,,10.5,,
10/07/2017,@ IUPUI,L 1 - 3,4,1,12,6,36,0.167,,,,6,2,,,,12.0,,
10/13/2017,Cleveland St.,L 2 - 3,5,1,13,5,27,0.296,,1,1,4,1,,2,,15.0,,
10/14/2017,Northern Ky.,W 3 - 1,4,1,6,8,28,-0.071,,,,2,1,1,1,,7.5,,
10/20/2017,@ Youngstown St.,W 3 - 0,3,1,16,1,31,0.484,,,,7,1,,1,1,16.5,,
10/21/2017,@ Oakland,L 2 - 3,5,1,8,6,26,0.077,,,,1,1,,3,,9.5,,
10/27/2017,@ UIC,L 2 - 3,5,1,14,7,39,0.179,,,,1,2,,2,,15.0,,
10/28/2017,@ Milwaukee,W 3 - 0,3,1,10,0,23,0.435,,,,3,,,2,,11.0,,
11/03/2017,IUPUI,L 2 - 3,5,1,10,8,43,0.047,,,,5,1,,1,1,10.5,,
11/04/2017,Wright St.,W 3 - 0,3,1,16,2,27,0.519,,,,3,,,,,16.0,,
11/10/2017,@ Cleveland St.,L 2 - 3,5,1,11,6,24,0.208,,,,3,2,,,,11.0,,
11/11/2017,@ Northern Ky.,W 3 - 1,4,1,8,5,29,0.103,,,,1,,,3,,9.5,,
11/17/2017,"UIC @ Cleveland, Ohio",W 3 - 2,5,1,9,3,21,0.286,,,,3,1,,1,1,9.5,,
11/18/2017,"Oakland @ Cleveland, Ohio",W 3 - 0,3,1,8,0,20,0.400,,,,1,1,,2,1,9.0,,
11/19/2017,@ Cleveland St.,L 0 - 3,3,1,4,4,14,,,,,1,,,1,,4.5,,
11/30/2017,Bowling Green,W 3 - 2,5,1,13,10,46,0.065,,,,2,2,,,,13.0,,
12/01/2017,Illinois St.,W 3 - 1,4,1,10,6,24,0.167,1,,,2,,,1,,10.5,,
12/06/2017,@ TCU,L 0 - 3,3,1,5,5,21,,,,,1,,,,,5.0,,
