0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2018,Kansas St.,L 0 - 3,,3,1,0,0,1,,,,,1,,,,,,,
08/26/2018,Kansas St.,L 0 - 3,,,,,,,,,,,,,,,,,,
08/30/2018,Coastal Carolina,W 3 - 0,,,,,,,,,,,,,,,,,,
08/31/2018,Coastal Carolina,W 3 - 0,,,,,,,,,,,,,,,,,,
09/06/2018,Idaho,W 3 - 1,,3,1,2,3,6,-0.167,,,1,1,,,,,2.0,,
09/07/2018,Portland,L 2 - 3,,4,1,3,6,18,-0.167,,,,4,1,,,,3.0,,
09/09/2018,San Diego St.,W 3 - 1,,1,1,2,1,3,0.333,,,,,,,,,2.0,,
09/13/2018,Oregon,L 0 - 3,,1,1,0,0,0,,,,,1,1,,,,,,
09/14/2018,Oregon,L 2 - 3,,,,,,,,,,,,,,,,,,
09/21/2018,@ UC Davis,W 3 - 0,,,,,,,,,,,,,,,,,,
09/23/2018,@ UC Irvine,W 3 - 2,,3,1,11,1,34,0.294,,,,9,,,1,,11.5,,
09/28/2018,Cal St. Fullerton,W 3 - 0,,1,1,1,2,10,-0.100,,1,1,,,,,,2.0,,
09/29/2018,UC Riverside,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
10/05/2018,@ UC Santa Barbara,W 3 - 2,,4,1,4,4,21,,,,,3,,,1,1,4.5,,
10/06/2018,@ Cal Poly,L 1 - 3,,2,1,4,5,16,-0.062,,,,,,,2,2,5.0,,
10/12/2018,Long Beach St.,W 3 - 1,,1,1,0,0,0,,,,,,,,,,,,
10/13/2018,CSUN,W 3 - 1,,1,1,0,0,1,,,,,,,,,,,,
10/19/2018,@ UC Riverside,W 3 - 0,,1,1,5,0,9,0.556,,,,2,,,,,5.0,,
10/20/2018,@ Cal St. Fullerton,W 3 - 0,,3,1,9,0,17,0.529,,,,10,1,,,,9.0,,
10/26/2018,Cal Poly,W 3 - 2,,5,1,8,6,29,0.069,,,,1,,,2,,9.0,,
10/27/2018,UC Santa Barbara,L 0 - 3,,3,1,9,4,25,0.200,,,,7,1,,1,,9.5,,
11/02/2018,@ CSUN,W 3 - 0,,3,1,6,4,20,0.100,,,,4,,,,,6.0,,
11/03/2018,@ Long Beach St.,W 3 - 1,,4,1,8,4,23,0.174,,,,4,1,,1,,8.5,,
11/06/2018,@ Pepperdine,L 2 - 3,,5,1,8,4,24,0.167,,,2,11,1,,,1,8.0,,
11/15/2018,UC Irvine,W 3 - 0,,,,,,,,,,,,,,,,,,
11/16/2018,UC Davis,W 3 - 1,,1,1,0,1,1,-1.000,,,,,,,,,,,
11/29/2018,"Baylor @ Eugene, Oregon",L 2 - 3,,2,1,6,3,15,0.200,,,,2,,,,,6.0,,
