0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"FIU @ Fort Myers, FL",W 3 - 0,3,1,0,0,1,,,1,,6,,,,,1.0,,
08/25/2017,"IUPUI @ Fort Myers, FL",L 1 - 3,4,1,0,1,3,-0.333,,2,,10,3,,,,2.0,,
08/26/2017,@ FGCU,L 0 - 3,3,1,0,0,1,,7,,1,5,1,,,,,,
09/01/2017,North Florida,W 3 - 0,3,1,2,0,5,0.400,1,2,3,5,1,,,,4.0,,
09/02/2017,Bethune-Cookman,L 1 - 3,4,1,0,1,8,-0.125,1,,1,9,1,,,,,,
09/02/2017,Charlotte,L 1 - 3,4,1,0,0,5,,,,2,8,,,,,,,
09/15/2017,"South Carolina @ Clemson, S.C.",L 0 - 3,3,1,0,1,5,-0.200,1,1,1,3,2,,,,1.0,,
09/16/2017,"Texas Tech @ Clemson, S.C.",L 0 - 3,,,,,,,,,,,,,,,,,
09/16/2017,@ Clemson,L 1 - 3,2,1,0,0,1,,,,,2,1,,,,,,
09/22/2017,Louisiana,L 1 - 3,1,1,0,0,0,,,,,,,,,,,,
09/23/2017,ULM,W 3 - 0,3,1,0,0,0,,,1,2,8,,,,,1.0,,
09/26/2017,South Carolina St.,W 3 - 0,2,1,0,0,0,,,1,1,6,,,,,1.0,,
09/29/2017,@ Troy,W 3 - 0,,,,,,,,,,,,,,,,,
09/30/2017,@ South Alabama,L 0 - 3,1,1,0,0,0,,1,,,,,,,,,,
10/06/2017,@ Coastal Carolina,L 1 - 3,,,,,,,,,,,,,,,,,
10/08/2017,@ App State,L 1 - 3,,,,,,,,,,,,,,,,,
10/10/2017,@ Savannah St.,W 3 - 1,4,1,1,0,5,0.200,34,,,7,,,1,,1.5,1,
10/12/2017,Troy,W 3 - 1,2,1,0,0,0,,9,1,,2,,,,,1.0,1,
10/13/2017,South Alabama,L 0 - 3,1,1,0,0,0,,4,,,1,,,,,,,
10/16/2017,@ North Florida,L 0 - 3,3,1,0,0,1,,8,,,5,,,,,,,
10/20/2017,@ Texas St.,L 0 - 3,3,1,0,0,0,,12,,1,7,1,,,,,1,
10/21/2017,@ UT Arlington,L 1 - 3,4,1,0,0,0,,28,2,2,3,,,,,2.0,,
10/27/2017,@ Little Rock,L 1 - 3,4,1,0,0,1,,16,,2,8,1,,,,,,
10/28/2017,@ Arkansas St.,L 0 - 3,3,1,0,0,0,,11,2,1,1,,,,,2.0,,
11/02/2017,Coastal Carolina,L 2 - 3,5,1,0,0,0,,20,1,1,5,,,,,1.0,2,
11/03/2017,App State,L 2 - 3,5,1,1,0,1,1.000,27,1,,22,,,,,2.0,1,
11/06/2017,Savannah St.,W 3 - 0,3,1,0,0,0,,20,2,1,3,,,,,2.0,,
11/08/2017,Georgia St.,L 2 - 3,5,1,0,0,0,,25,,3,10,,,,,,,
11/11/2017,@ Georgia St.,L 2 - 3,5,1,0,0,0,,25,2,2,8,,,,1,2.0,1,
